"HHID","a6bq1","hh","wgt_X"
357040401,2,"H35704-04-01",4125.23486328125
357050401,2,"H35705-04-01",4125.23486328125
357060401,1,"H35706-04-01",4125.23486328125
357070401,2,"H35707-04-01",4125.23486328125
357080401,2,"H35708-04-01",4125.23486328125
357090401,2,"H35709-04-01",4125.23486328125
357100401,2,"H35710-04-01",4125.23486328125
358010401,2,"H35801-04-01",3136.74340820313
358020401,2,"H35802-04-01",3136.74340820313
358030401,2,"H35803-04-01",3136.74340820313
358040401,1,"H35804-04-01",3136.74340820313
358050401,2,"H35805-04-01",3136.74340820313
358060401,2,"H35806-04-01",3136.74340820313
358070401,2,"H35807-04-01",3136.74340820313
358080401,2,"H35808-04-01",3136.74340820313
358090401,2,"H35809-04-01",3136.74340820313
358100401,2,"H35810-04-01",3136.74340820313
359010401,1,"H35901-04-01",2865.50756835938
359020401,1,"H35902-04-01",2865.50756835938
359030401,1,"H35903-04-01",2865.50756835938
359040401,2,"H35904-04-01",2865.50756835938
359050401,1,"H35905-04-01",2865.50756835938
359060401,2,"H35906-04-01",2865.50756835938
359070401,2,"H35907-04-01",2865.50756835938
359080401,1,"H35908-04-01",2865.50756835938
359090401,2,"H35909-04-01",2865.50756835938
359100401,2,"H35910-04-01",2865.50756835938
360010401,2,"H36001-04-01",3345.0654296875
360020401,2,"H36002-04-01",3345.0654296875
360030401,2,"H36003-04-01",3345.0654296875
360040401,2,"H36004-04-01",3345.0654296875
360050401,2,"H36005-04-01",3345.0654296875
360060401,2,"H36006-04-01",3345.0654296875
360070401,2,"H36007-04-01",3345.0654296875
360080401,1,"H36008-04-01",3345.0654296875
360090401,1,"H36009-04-01",3345.0654296875
360100401,2,"H36010-04-01",3345.0654296875
361010401,2,"H36101-04-01",1788.31005859375
361020401,1,"H36102-04-01",1788.31005859375
361030401,2,"H36103-04-01",1788.31005859375
361040401,1,"H36104-04-01",1788.31005859375
361050401,2,"H36105-04-01",1788.31005859375
361060401,2,"H36106-04-01",1788.31005859375
361070401,2,"H36107-04-01",1788.31005859375
361080401,2,"H36108-04-01",1788.31005859375
361090401,2,"H36109-04-01",1788.31005859375
361100401,2,"H36110-04-01",1788.31005859375
362010401,1,"H36201-04-01",1136.32202148438
362020401,2,"H36202-04-01",1136.32202148438
362030401,1,"H36203-04-01",1136.32202148438
362050401,2,"H36205-04-01",1136.32202148438
362060401,2,"H36206-04-01",1136.32202148438
362070401,2,"H36207-04-01",1136.32202148438
362080401,2,"H36208-04-01",1136.32202148438
362090401,1,"H36209-04-01",1136.32202148438
362100401,1,"H36210-04-01",1136.32202148438
363040401,1,"H36304-04-01",3302.39892578125
363080401,2,"H36308-04-01",3302.39892578125
363090401,2,"H36309-04-01",3302.39892578125
364010401,1,"H36401-04-01",1878.69799804688
364020401,2,"H36402-04-01",1878.69799804688
364030401,1,"H36403-04-01",1878.69799804688
364040401,1,"H36404-04-01",1878.69799804688
364050401,1,"H36405-04-01",1878.69799804688
364060401,1,"H36406-04-01",1878.69799804688
364070401,2,"H36407-04-01",1878.69799804688
364080401,1,"H36408-04-01",1878.69799804688
364090401,2,"H36409-04-01",1878.69799804688
364100401,1,"H36410-04-01",1878.69799804688
365010401,2,"H36501-04-01",3002.18090820313
365020401,1,"H36502-04-01",3002.18090820313
365030401,1,"H36503-04-01",3002.18090820313
365040401,1,"H36504-04-01",3002.18090820313
365050401,1,"H36505-04-01",3002.18090820313
365060401,1,"H36506-04-01",3002.18090820313
365070401,1,"H36507-04-01",3002.18090820313
365080401,2,"H36508-04-01",3002.18090820313
365090401,2,"H36509-04-01",3002.18090820313
366020401,2,"H36602-04-01",2500.58227539063
366030401,2,"H36603-04-01",2500.58227539063
366050401,2,"H36605-04-01",2500.58227539063
366060401,2,"H36606-04-01",2500.58227539063
366070401,2,"H36607-04-01",2500.58227539063
366080401,1,"H36608-04-01",2500.58227539063
366090401,2,"H36609-04-01",2500.58227539063
366100401,1,"H36610-04-01",2500.58227539063
367010401,2,"H36701-04-01",1059.42810058594
367020401,2,"H36702-04-01",1059.42810058594
367050401,1,"H36705-04-01",1059.42810058594
367060401,1,"H36706-04-01",1059.42810058594
367070401,2,"H36707-04-01",1059.42810058594
367080401,2,"H36708-04-01",1059.42810058594
367090401,1,"H36709-04-01",1059.42810058594
367100401,1,"H36710-04-01",1059.42810058594
368010401,2,"H36801-04-01",2047.62976074219
368020401,1,"H36802-04-01",2047.62976074219
368030401,1,"H36803-04-01",2047.62976074219
368040401,2,"H36804-04-01",2047.62976074219
368050401,2,"H36805-04-01",2047.62976074219
368060401,1,"H36806-04-01",2047.62976074219
368070401,2,"H36807-04-01",2047.62976074219
368090401,1,"H36809-04-01",2047.62976074219
369010401,2,"H36901-04-01",1252.86779785156
369020401,2,"H36902-04-01",1252.86779785156
369030401,1,"H36903-04-01",1252.86779785156
369040401,2,"H36904-04-01",1252.86779785156
369050401,2,"H36905-04-01",1252.86779785156
369060401,1,"H36906-04-01",1252.86779785156
369070401,1,"H36907-04-01",1252.86779785156
369080401,1,"H36908-04-01",1252.86779785156
369100401,2,"H36910-04-01",1252.86779785156
370010401,2,"H37001-04-01",3347.30493164063
370020401,1,"H37002-04-01",3347.30493164063
370030401,2,"H37003-04-01",3347.30493164063
370040401,1,"H37004-04-01",3347.30493164063
370050401,2,"H37005-04-01",3347.30493164063
370060401,2,"H37006-04-01",3347.30493164063
370070401,2,"H37007-04-01",3347.30493164063
370080401,2,"H37008-04-01",3347.30493164063
370090401,1,"H37009-04-01",3347.30493164063
370100401,2,"H37010-04-01",3347.30493164063
371010401,1,"H37101-04-01",1267.58740234375
371020401,1,"H37102-04-01",1267.58740234375
371030401,2,"H37103-04-01",1267.58740234375
371040401,2,"H37104-04-01",1267.58740234375
371050401,2,"H37105-04-01",1267.58740234375
371060401,1,"H37106-04-01",1267.58740234375
371070401,1,"H37107-04-01",1267.58740234375
371080401,2,"H37108-04-01",1267.58740234375
371100401,2,"H37110-04-01",1267.58740234375
372010401,2,"H37201-04-01",2853.9248046875
372020401,2,"H37202-04-01",2853.9248046875
372030401,2,"H37203-04-01",2853.9248046875
372040401,2,"H37204-04-01",2853.9248046875
372050401,1,"H37205-04-01",2853.9248046875
372060401,1,"H37206-04-01",2853.9248046875
372070401,2,"H37207-04-01",2853.9248046875
372080401,2,"H37208-04-01",2853.9248046875
372090401,2,"H37209-04-01",2853.9248046875
372100401,1,"H37210-04-01",2853.9248046875
373010401,2,"H37301-04-01",2367.31103515625
373020401,1,"H37302-04-01",2367.31103515625
373030401,1,"H37303-04-01",2367.31103515625
373040401,2,"H37304-04-01",2367.31103515625
373050401,1,"H37305-04-01",2367.31103515625
373060401,1,"H37306-04-01",2367.31103515625
373070401,1,"H37307-04-01",2367.31103515625
373080401,2,"H37308-04-01",2367.31103515625
373090401,1,"H37309-04-01",2367.31103515625
373100401,2,"H37310-04-01",2367.31103515625
374010401,1,"H37401-04-01",2993.59375
374030401,1,"H37403-04-01",2993.59375
374040401,2,"H37404-04-01",2993.59375
374050401,2,"H37405-04-01",2993.59375
374060401,2,"H37406-04-01",2993.59375
374070401,2,"H37407-04-01",2993.59375
374080401,2,"H37408-04-01",2993.59375
374090401,1,"H37409-04-01",2993.59375
374100401,1,"H37410-04-01",2993.59375
375010401,2,"H37501-04-01",544.481567382813
375020401,1,"H37502-04-01",544.481567382813
375030401,2,"H37503-04-01",544.481567382813
375040401,2,"H37504-04-01",544.481567382813
375050401,1,"H37505-04-01",544.481567382813
375060401,1,"H37506-04-01",544.481567382813
375070401,1,"H37507-04-01",544.481567382813
375080401,1,"H37508-04-01",544.481567382813
375090401,1,"H37509-04-01",544.481567382813
375100401,1,"H37510-04-01",544.481567382813
376010401,1,"H37601-04-01",3280.814453125
376020402,2,"H37602-04-02",3280.814453125
376030401,2,"H37603-04-01",3280.814453125
376040401,2,"H37604-04-01",3280.814453125
376050401,2,"H37605-04-01",3280.814453125
376060401,2,"H37606-04-01",3280.814453125
376070401,1,"H37607-04-01",3280.814453125
376080401,2,"H37608-04-01",3280.814453125
376090401,2,"H37609-04-01",3280.814453125
376100401,2,"H37610-04-01",3280.814453125
377010401,1,"H37701-04-01",1595.68603515625
377020401,1,"H37702-04-01",1595.68603515625
377030401,2,"H37703-04-01",1595.68603515625
377040401,1,"H37704-04-01",1595.68603515625
377050401,2,"H37705-04-01",1595.68603515625
377060401,1,"H37706-04-01",1595.68603515625
377070401,1,"H37707-04-01",1595.68603515625
377080401,2,"H37708-04-01",1595.68603515625
377090401,2,"H37709-04-01",1595.68603515625
377100401,2,"H37710-04-01",1595.68603515625
378010401,2,"H37801-04-01",2097.82543945313
378020401,2,"H37802-04-01",2097.82543945313
378030401,2,"H37803-04-01",2097.82543945313
378040401,2,"H37804-04-01",2097.82543945313
378050401,2,"H37805-04-01",2097.82543945313
378060401,1,"H37806-04-01",2097.82543945313
378070401,2,"H37807-04-01",2097.82543945313
378080401,2,"H37808-04-01",2097.82543945313
378090401,2,"H37809-04-01",2097.82543945313
378100401,2,"H37810-04-01",2097.82543945313
379010401,2,"H37901-04-01",2645.49951171875
379020401,1,"H37902-04-01",2645.49951171875
379030401,2,"H37903-04-01",2645.49951171875
379050401,2,"H37905-04-01",2645.49951171875
379060401,1,"H37906-04-01",2645.49951171875
379070401,2,"H37907-04-01",2645.49951171875
379080401,1,"H37908-04-01",2645.49951171875
379090401,2,"H37909-04-01",2645.49951171875
379100401,1,"H37910-04-01",2645.49951171875
380010401,2,"H38001-04-01",2108.638671875
380040401,1,"H38004-04-01",2108.638671875
380060401,2,"H38006-04-01",2108.638671875
380070401,1,"H38007-04-01",2108.638671875
380080401,2,"H38008-04-01",2108.638671875
380090401,2,"H38009-04-01",2108.638671875
380100401,1,"H38010-04-01",2108.638671875
381010401,2,"H38101-04-01",2935.46557617188
381020401,1,"H38102-04-01",2935.46557617188
381030401,2,"H38103-04-01",2935.46557617188
381040401,2,"H38104-04-01",2935.46557617188
381050401,2,"H38105-04-01",2935.46557617188
381060401,1,"H38106-04-01",2935.46557617188
381070401,2,"H38107-04-01",2935.46557617188
381080401,2,"H38108-04-01",2935.46557617188
381090401,1,"H38109-04-01",2935.46557617188
381100401,2,"H38110-04-01",2935.46557617188
382010401,1,"H38201-04-01",4849.8994140625
382020401,2,"H38202-04-01",4849.8994140625
382030401,2,"H38203-04-01",4849.8994140625
382040401,1,"H38204-04-01",4849.8994140625
382060401,1,"H38206-04-01",4849.8994140625
382070401,1,"H38207-04-01",4849.8994140625
382080401,2,"H38208-04-01",4849.8994140625
382090401,1,"H38209-04-01",4849.8994140625
383010401,2,"H38301-04-01",2366.15893554688
383020401,1,"H38302-04-01",2366.15893554688
383030401,1,"H38303-04-01",2366.15893554688
383040401,2,"H38304-04-01",2366.15893554688
383050401,1,"H38305-04-01",2366.15893554688
383080401,1,"H38308-04-01",2366.15893554688
383090401,1,"H38309-04-01",2366.15893554688
383100401,1,"H38310-04-01",2366.15893554688
384010401,1,"H38401-04-01",2472.08251953125
384020401,2,"H38402-04-01",2472.08251953125
384030401,1,"H38403-04-01",2472.08251953125
384040401,1,"H38404-04-01",2472.08251953125
384050401,1,"H38405-04-01",2472.08251953125
384060401,1,"H38406-04-01",2472.08251953125
384070401,2,"H38407-04-01",2472.08251953125
384080401,2,"H38408-04-01",2472.08251953125
384100401,1,"H38410-04-01",2472.08251953125
385010401,2,"H38501-04-01",326.926422119141
385020401,1,"H38502-04-01",326.926422119141
385030401,1,"H38503-04-01",326.926422119141
385040401,1,"H38504-04-01",326.926422119141
385050401,1,"H38505-04-01",326.926422119141
385060401,2,"H38506-04-01",326.926422119141
385070401,1,"H38507-04-01",326.926422119141
385080401,1,"H38508-04-01",326.926422119141
385090401,2,"H38509-04-01",326.926422119141
385100401,1,"H38510-04-01",326.926422119141
386010401,1,"H38601-04-01",3881.62280273438
386020401,1,"H38602-04-01",3881.62280273438
386030401,1,"H38603-04-01",3881.62280273438
386040401,1,"H38604-04-01",3881.62280273438
386050401,1,"H38605-04-01",3881.62280273438
386060401,2,"H38606-04-01",3881.62280273438
386070401,1,"H38607-04-01",3881.62280273438
386080401,1,"H38608-04-01",3881.62280273438
386090401,2,"H38609-04-01",3881.62280273438
386100401,1,"H38610-04-01",3881.62280273438
387010401,1,"H38701-04-01",1116.73669433594
387020401,1,"H38702-04-01",1116.73669433594
387030401,1,"H38703-04-01",1116.73669433594
387040401,1,"H38704-04-01",1116.73669433594
387050401,1,"H38705-04-01",1116.73669433594
387060401,1,"H38706-04-01",1116.73669433594
387070401,1,"H38707-04-01",1116.73669433594
387080401,1,"H38708-04-01",1116.73669433594
387090401,1,"H38709-04-01",1116.73669433594
387100401,1,"H38710-04-01",1116.73669433594
388010401,1,"H38801-04-01",2706.57373046875
388020401,1,"H38802-04-01",2706.57373046875
388030401,1,"H38803-04-01",2706.57373046875
388040401,1,"H38804-04-01",2706.57373046875
388050401,1,"H38805-04-01",2706.57373046875
388060401,1,"H38806-04-01",2706.57373046875
388070401,1,"H38807-04-01",2706.57373046875
388080401,1,"H38808-04-01",2706.57373046875
388090401,1,"H38809-04-01",2706.57373046875
389050401,2,"H38905-04-01",959.520629882813
390010401,2,"H39001-04-01",1330.84216308594
390020401,1,"H39002-04-01",1330.84216308594
390030401,1,"H39003-04-01",1330.84216308594
390040401,2,"H39004-04-01",1330.84216308594
390050401,1,"H39005-04-01",1330.84216308594
390060401,1,"H39006-04-01",1330.84216308594
390070401,1,"H39007-04-01",1330.84216308594
390080401,1,"H39008-04-01",1330.84216308594
390090401,1,"H39009-04-01",1330.84216308594
390100401,1,"H39010-04-01",1330.84216308594
391010401,1,"H39101-04-01",3899.56103515625
391020401,1,"H39102-04-01",3899.56103515625
391030401,1,"H39103-04-01",3899.56103515625
391040401,1,"H39104-04-01",3899.56103515625
391050401,2,"H39105-04-01",3899.56103515625
391060401,2,"H39106-04-01",3899.56103515625
391070401,1,"H39107-04-01",3899.56103515625
391090401,1,"H39109-04-01",3899.56103515625
391100401,1,"H39110-04-01",3899.56103515625
393010401,2,"H39301-04-01",2549.3349609375
393020401,2,"H39302-04-01",2549.3349609375
393030401,1,"H39303-04-01",2549.3349609375
393040401,2,"H39304-04-01",2549.3349609375
393050401,2,"H39305-04-01",2549.3349609375
393070401,2,"H39307-04-01",2549.3349609375
393080401,2,"H39308-04-01",2549.3349609375
393090401,1,"H39309-04-01",2549.3349609375
393100401,1,"H39310-04-01",2549.3349609375
394010401,2,"H39401-04-01",911.797973632813
394020401,2,"H39402-04-01",911.797973632813
394030401,2,"H39403-04-01",911.797973632813
394040401,1,"H39404-04-01",911.797973632813
394050401,1,"H39405-04-01",911.797973632813
394060401,1,"H39406-04-01",911.797973632813
394070401,1,"H39407-04-01",911.797973632813
394080401,1,"H39408-04-01",911.797973632813
394090401,2,"H39409-04-01",911.797973632813
394100401,2,"H39410-04-01",911.797973632813
395010401,1,"H39501-04-01",1220.53100585938
395020401,2,"H39502-04-01",1220.53100585938
395030401,1,"H39503-04-01",1220.53100585938
395040401,1,"H39504-04-01",1220.53100585938
395050401,1,"H39505-04-01",1220.53100585938
395060401,2,"H39506-04-01",1220.53100585938
395070401,1,"H39507-04-01",1220.53100585938
395090401,1,"H39509-04-01",1220.53100585938
395100401,2,"H39510-04-01",1220.53100585938
396010401,2,"H39601-04-01",1151.29089355469
396020401,2,"H39602-04-01",1151.29089355469
396030401,2,"H39603-04-01",1151.29089355469
396040401,2,"H39604-04-01",1151.29089355469
396050401,2,"H39605-04-01",1151.29089355469
396060401,1,"H39606-04-01",1151.29089355469
396070401,1,"H39607-04-01",1151.29089355469
396080401,2,"H39608-04-01",1151.29089355469
396090401,2,"H39609-04-01",1151.29089355469
396100401,2,"H39610-04-01",1151.29089355469
397010401,1,"H39701-04-01",1330.84216308594
397020401,1,"H39702-04-01",1330.84216308594
397030401,1,"H39703-04-01",1330.84216308594
397040401,2,"H39704-04-01",1330.84216308594
397050401,1,"H39705-04-01",1330.84216308594
397060401,1,"H39706-04-01",1330.84216308594
397070401,1,"H39707-04-01",1330.84216308594
397080401,1,"H39708-04-01",1330.84216308594
397090401,1,"H39709-04-01",1330.84216308594
397100401,1,"H39710-04-01",1330.84216308594
398010401,2,"H39801-04-01",1933.7021484375
398020401,2,"H39802-04-01",1933.7021484375
398030401,2,"H39803-04-01",1933.7021484375
398040401,1,"H39804-04-01",1933.7021484375
398050401,1,"H39805-04-01",1933.7021484375
398060401,1,"H39806-04-01",1933.7021484375
398070401,1,"H39807-04-01",1933.7021484375
398080401,1,"H39808-04-01",1933.7021484375
398090401,1,"H39809-04-01",1933.7021484375
398100401,2,"H39810-04-01",1933.7021484375
399010401,1,"H39901-04-01",1611.22216796875
399020401,1,"H39902-04-01",1611.22216796875
399030401,1,"H39903-04-01",1611.22216796875
399040401,1,"H39904-04-01",1611.22216796875
399050401,2,"H39905-04-01",1611.22216796875
399060401,1,"H39906-04-01",1611.22216796875
399070401,2,"H39907-04-01",1611.22216796875
399080401,1,"H39908-04-01",1611.22216796875
399090401,1,"H39909-04-01",1611.22216796875
399100401,1,"H39910-04-01",1611.22216796875
400010401,2,"H40001-04-01",1763.8642578125
400020401,2,"H40002-04-01",1763.8642578125
400030401,1,"H40003-04-01",1763.8642578125
400040401,2,"H40004-04-01",1763.8642578125
400050402,1,"H40005-04-02",1763.8642578125
400060401,1,"H40006-04-01",1763.8642578125
400070401,1,"H40007-04-01",1763.8642578125
400080401,1,"H40008-04-01",1763.8642578125
400090401,2,"H40009-04-01",1763.8642578125
400100401,2,"H40010-04-01",1763.8642578125
401010401,1,"H40101-04-01",4319.05126953125
401030401,2,"H40103-04-01",4319.05126953125
401040401,1,"H40104-04-01",4319.05126953125
401050401,1,"H40105-04-01",4319.05126953125
401060401,1,"H40106-04-01",4319.05126953125
401070401,1,"H40107-04-01",4319.05126953125
401080401,1,"H40108-04-01",4319.05126953125
401090401,1,"H40109-04-01",4319.05126953125
401100401,1,"H40110-04-01",4319.05126953125
402010401,1,"H40201-04-01",3219.75244140625
402020401,2,"H40202-04-01",3219.75244140625
402030401,2,"H40203-04-01",3219.75244140625
402040401,2,"H40204-04-01",3219.75244140625
402050401,1,"H40205-04-01",3219.75244140625
402060401,1,"H40206-04-01",3219.75244140625
402070401,1,"H40207-04-01",3219.75244140625
402080401,1,"H40208-04-01",3219.75244140625
402090401,1,"H40209-04-01",3219.75244140625
402100401,1,"H40210-04-01",3219.75244140625
403010401,1,"H40301-04-01",1800.61120605469
403020401,1,"H40302-04-01",1800.61120605469
403030401,1,"H40303-04-01",1800.61120605469
403040401,1,"H40304-04-01",1800.61120605469
403050401,1,"H40305-04-01",1800.61120605469
403060401,1,"H40306-04-01",1800.61120605469
403070401,1,"H40307-04-01",1800.61120605469
403080401,1,"H40308-04-01",1800.61120605469
403090401,2,"H40309-04-01",1800.61120605469
403100401,1,"H40310-04-01",1800.61120605469
404010401,1,"H40401-04-01",2133.70678710938
404020401,2,"H40402-04-01",2133.70678710938
404030401,2,"H40403-04-01",2133.70678710938
404040401,2,"H40404-04-01",2133.70678710938
404050401,1,"H40405-04-01",2133.70678710938
404060401,1,"H40406-04-01",2133.70678710938
404070401,2,"H40407-04-01",2133.70678710938
404080401,2,"H40408-04-01",2133.70678710938
404090401,1,"H40409-04-01",2133.70678710938
404100401,2,"H40410-04-01",2133.70678710938
405010401,1,"H40501-04-01",2694.79272460938
405020401,2,"H40502-04-01",2694.79272460938
405030401,1,"H40503-04-01",2694.79272460938
405040401,2,"H40504-04-01",2694.79272460938
405050401,1,"H40505-04-01",2694.79272460938
405060401,1,"H40506-04-01",2694.79272460938
405070401,2,"H40507-04-01",2694.79272460938
405080401,1,"H40508-04-01",2694.79272460938
405090401,1,"H40509-04-01",2694.79272460938
405100401,1,"H40510-04-01",2694.79272460938
406010401,1,"H40601-04-01",5655.76318359375
406030401,2,"H40603-04-01",5655.76318359375
406070401,2,"H40607-04-01",5655.76318359375
406090401,2,"H40609-04-01",5655.76318359375
407010401,1,"H40701-04-01",2266.640625
407020401,2,"H40702-04-01",2266.640625
407030401,1,"H40703-04-01",2266.640625
407040401,1,"H40704-04-01",2266.640625
407050401,2,"H40705-04-01",2266.640625
407070401,2,"H40707-04-01",2266.640625
407080401,1,"H40708-04-01",2266.640625
407090401,1,"H40709-04-01",2266.640625
407100401,1,"H40710-04-01",2266.640625
408010401,2,"H40801-04-01",3741.4892578125
408020401,1,"H40802-04-01",3741.4892578125
408040401,2,"H40804-04-01",3741.4892578125
408050401,2,"H40805-04-01",3741.4892578125
408060401,2,"H40806-04-01",3741.4892578125
408080401,1,"H40808-04-01",3741.4892578125
408090401,1,"H40809-04-01",3741.4892578125
408100401,1,"H40810-04-01",3741.4892578125
409010401,2,"H40901-04-01",4667.84765625
409020401,1,"H40902-04-01",4667.84765625
409030401,2,"H40903-04-01",4667.84765625
409040401,2,"H40904-04-01",4667.84765625
409050401,1,"H40905-04-01",4667.84765625
409060401,2,"H40906-04-01",4667.84765625
409080401,1,"H40908-04-01",4667.84765625
409090401,2,"H40909-04-01",4667.84765625
409100401,2,"H40910-04-01",4667.84765625
410010401,2,"H41001-04-01",953.583068847656
410020401,2,"H41002-04-01",953.583068847656
410030401,1,"H41003-04-01",953.583068847656
410040401,1,"H41004-04-01",953.583068847656
410050401,2,"H41005-04-01",953.583068847656
410060401,1,"H41006-04-01",953.583068847656
410070401,2,"H41007-04-01",953.583068847656
410080401,2,"H41008-04-01",953.583068847656
410090401,2,"H41009-04-01",953.583068847656
410100401,1,"H41010-04-01",953.583068847656
411010401,2,"H41101-04-01",3022.623046875
411020401,1,"H41102-04-01",3022.623046875
411030401,1,"H41103-04-01",3022.623046875
411040401,2,"H41104-04-01",3022.623046875
411060401,1,"H41106-04-01",3022.623046875
411070401,2,"H41107-04-01",3022.623046875
411080401,1,"H41108-04-01",3022.623046875
411090401,1,"H41109-04-01",3022.623046875
411100401,2,"H41110-04-01",3022.623046875
412010401,2,"H41201-04-01",5796.548828125
412050401,2,"H41205-04-01",5796.548828125
412060401,2,"H41206-04-01",5796.548828125
412070401,2,"H41207-04-01",5796.548828125
412080401,2,"H41208-04-01",5796.548828125
412100401,2,"H41210-04-01",5796.548828125
413010401,2,"H41301-04-01",2583.84936523438
413020401,1,"H41302-04-01",2583.84936523438
413030401,1,"H41303-04-01",2583.84936523438
413040401,2,"H41304-04-01",2583.84936523438
413050401,2,"H41305-04-01",2583.84936523438
413060401,2,"H41306-04-01",2583.84936523438
413070401,2,"H41307-04-01",2583.84936523438
413080401,2,"H41308-04-01",2583.84936523438
413090401,1,"H41309-04-01",2583.84936523438
413100401,1,"H41310-04-01",2583.84936523438
414010401,1,"H41401-04-01",2895.740234375
414020401,2,"H41402-04-01",2895.740234375
414030401,2,"H41403-04-01",2895.740234375
414040401,2,"H41404-04-01",2895.740234375
414050401,1,"H41405-04-01",2895.740234375
414060401,2,"H41406-04-01",2895.740234375
414070401,2,"H41407-04-01",2895.740234375
414080401,2,"H41408-04-01",2895.740234375
414090401,2,"H41409-04-01",2895.740234375
414100401,1,"H41410-04-01",2895.740234375
415010401,2,"H41501-04-01",4312.05419921875
415020401,2,"H41502-04-01",4312.05419921875
415030401,2,"H41503-04-01",4312.05419921875
415040401,2,"H41504-04-01",4312.05419921875
415050401,2,"H41505-04-01",4312.05419921875
415080401,1,"H41508-04-01",4312.05419921875
415090401,2,"H41509-04-01",4312.05419921875
415100401,1,"H41510-04-01",4312.05419921875
416030401,2,"H41603-04-01",1703.13720703125
416070401,2,"H41607-04-01",1703.13720703125
417010401,1,"H41701-04-01",2704.7509765625
417020401,2,"H41702-04-01",2704.7509765625
417030401,2,"H41703-04-01",2704.7509765625
417040401,2,"H41704-04-01",2704.7509765625
417050401,2,"H41705-04-01",2704.7509765625
417060401,2,"H41706-04-01",2704.7509765625
417070401,2,"H41707-04-01",2704.7509765625
417080401,2,"H41708-04-01",2704.7509765625
417090401,1,"H41709-04-01",2704.7509765625
417100401,2,"H41710-04-01",2704.7509765625
418010401,2,"H41801-04-01",2529.2197265625
418020401,2,"H41802-04-01",2529.2197265625
418030401,2,"H41803-04-01",2529.2197265625
418040401,2,"H41804-04-01",2529.2197265625
418050401,2,"H41805-04-01",2529.2197265625
418060401,1,"H41806-04-01",2529.2197265625
418070401,2,"H41807-04-01",2529.2197265625
418080401,2,"H41808-04-01",2529.2197265625
418090401,1,"H41809-04-01",2529.2197265625
418100401,2,"H41810-04-01",2529.2197265625
419010401,1,"H41901-04-01",2738.48071289063
419020401,1,"H41902-04-01",2738.48071289063
419030401,2,"H41903-04-01",2738.48071289063
419040401,2,"H41904-04-01",2738.48071289063
419050401,2,"H41905-04-01",2738.48071289063
419060401,2,"H41906-04-01",2738.48071289063
419070401,2,"H41907-04-01",2738.48071289063
419080401,1,"H41908-04-01",2738.48071289063
419090401,2,"H41909-04-01",2738.48071289063
419100401,1,"H41910-04-01",2738.48071289063
420010401,2,"H42001-04-01",4114.3056640625
420030401,1,"H42003-04-01",4114.3056640625
420040401,1,"H42004-04-01",4114.3056640625
420060401,1,"H42006-04-01",4114.3056640625
420070401,2,"H42007-04-01",4114.3056640625
420080401,2,"H42008-04-01",4114.3056640625
420090401,1,"H42009-04-01",4114.3056640625
420100401,2,"H42010-04-01",4114.3056640625
421010401,1,"H42101-04-01",6198.29052734375
421020401,1,"H42102-04-01",6198.29052734375
421030401,2,"H42103-04-01",6198.29052734375
421040401,1,"H42104-04-01",6198.29052734375
421050401,2,"H42105-04-01",6198.29052734375
421060401,2,"H42106-04-01",6198.29052734375
421070401,2,"H42107-04-01",6198.29052734375
421080401,1,"H42108-04-01",6198.29052734375
421090401,1,"H42109-04-01",6198.29052734375
421100401,1,"H42110-04-01",6198.29052734375
422010402,1,"H42201-04-02",2960.76196289063
422020401,2,"H42202-04-01",2960.76196289063
422030401,1,"H42203-04-01",2960.76196289063
422040401,1,"H42204-04-01",2960.76196289063
422050401,2,"H42205-04-01",2960.76196289063
422060401,2,"H42206-04-01",2960.76196289063
422070401,1,"H42207-04-01",2960.76196289063
422080401,1,"H42208-04-01",2960.76196289063
422100401,2,"H42210-04-01",2960.76196289063
423010401,2,"H42301-04-01",3080.41040039063
423020401,1,"H42302-04-01",3080.41040039063
423030401,2,"H42303-04-01",3080.41040039063
423040401,1,"H42304-04-01",3080.41040039063
423070401,2,"H42307-04-01",3080.41040039063
423080401,1,"H42308-04-01",3080.41040039063
423090401,1,"H42309-04-01",3080.41040039063
423100401,1,"H42310-04-01",3080.41040039063
424010401,2,"H42401-04-01",1819.81176757813
424030401,2,"H42403-04-01",1819.81176757813
424040402,2,"H42404-04-02",1819.81176757813
424050401,1,"H42405-04-01",1819.81176757813
424060401,2,"H42406-04-01",1819.81176757813
424080401,2,"H42408-04-01",1819.81176757813
424100401,1,"H42410-04-01",1819.81176757813
425010401,1,"H42501-04-01",1631.22888183594
425020401,1,"H42502-04-01",1631.22888183594
425030401,2,"H42503-04-01",1631.22888183594
425040401,1,"H42504-04-01",1631.22888183594
425050401,2,"H42505-04-01",1631.22888183594
425060401,2,"H42506-04-01",1631.22888183594
425070401,2,"H42507-04-01",1631.22888183594
425080401,2,"H42508-04-01",1631.22888183594
425090401,1,"H42509-04-01",1631.22888183594
425100401,2,"H42510-04-01",1631.22888183594
426020401,1,"H42602-04-01",1876.29406738281
426030401,2,"H42603-04-01",1876.29406738281
426040401,2,"H42604-04-01",1876.29406738281
426050401,1,"H42605-04-01",1876.29406738281
426070401,2,"H42607-04-01",1876.29406738281
426080401,1,"H42608-04-01",1876.29406738281
426090401,1,"H42609-04-01",1876.29406738281
426100401,1,"H42610-04-01",1876.29406738281
427010401,1,"H42701-04-01",5849.3955078125
427020401,1,"H42702-04-01",5849.3955078125
