"hh","wgt_X","HHID","region","urban","district_code","district_name","scounty_code","subcounty_name","parish_code","parish_name","h1aq5","ea","HHID_old","rotate","wgt","wave","a1bq6","a1bq7","a1bq8","day_v1","month_v1","year_v1","day_v2","month_v2","year_v2","nonresp"
"H28510-04-01",2437.248046875,285100401,4,0,"408","Kisoro",408102,"Busanza",40810201,"Buhozi",,285,4083000210,1,2437.248046875,4,1,1,,"18","10","2013","16","04","2014",1
"H28511-04-01",1218.6240234375,285110401,4,0,"408","Kisoro",408102,"Busanza",40810201,"Buhozi",,285,4083000211,1,1218.6240234375,4,1,1,,"19","10","2013","16","04","2014",1
"H28702-04-01",3443.49438476563,287020401,4,1,"409","Masindi",409301,"Central Division",40930103,"Western Ward",,287,4091000202,1,3443.49438476563,4,1,1,,"19","11","2013","23","05","2014",1
"H28705-04-01",3443.49438476563,287050401,4,1,"409","Masindi",409301,"Central Division",40930103,"Western Ward",,287,4091000205,1,3443.49438476563,4,1,1,,"19","11","2013","24","05","2014",1
"H28706-04-01",3443.49438476563,287060401,4,1,"409","Masindi",409301,"Central Division",40930103,"Western Ward",,287,4091000206,1,3443.49438476563,4,1,1,,"19","11","2013","23","05","2014",1
"H28709-04-01",3443.49438476563,287090401,4,1,"409","Masindi",409301,"Central Division",40930103,"Western Ward",,287,4091000209,1,3443.49438476563,4,1,1,,"19","11","2013","23","05","2014",1
"H28710-04-01",3443.49438476563,287100401,4,1,"409","Masindi",409301,"Central Division",40930103,"Western Ward",,287,4091000210,1,3443.49438476563,4,1,1,,"19","11","2013","25","05","2014",1
"H29002-04-01",3443.49438476563,290020401,4,0,"409","Masindi",409203,"Pakanyi",40920305,"Labongo",,290,4093000902,1,3443.49438476563,4,1,1,,"07","12","2013","21","06","2014",1
"H29003-04-01",3443.49438476563,290030401,4,0,"409","Masindi",409203,"Pakanyi",40920305,"Labongo",,290,4093000903,1,3443.49438476563,4,1,1,,"06","12","2013","21","06","2014",1
"H29004-04-01",3443.49438476563,290040401,4,0,"421","Kiryandongo",421101,"Bweyale Tc",42110103,"Southern Ward",,290,4093000904,1,3443.49438476563,4,1,1,,"07","12","2013","13","10","2014",1
"H29005-04-01",3443.49438476563,290050401,4,0,"409","Masindi",409203,"Pakanyi",40920305,"Labongo",,290,4093000905,1,3443.49438476563,4,1,1,,"06","12","2013","21","06","2014",1
"H29006-04-01",3443.49438476563,290060401,4,0,"409","Masindi",409203,"Pakanyi",40920305,"Labongo",,290,4093000906,1,3443.49438476563,4,1,1,,"08","12","2013","21","06","2014",1
"H29101-04-01",3443.49438476563,291010401,4,0,"421","Kiryandongo",421108,"Mutunda",42110801,"Diima",,291,4093001101,1,3443.49438476563,4,1,1,,"17","10","2013","08","04","2014",1
"H29202-04-01",2437.248046875,292020401,4,1,"410","Mbarara",410201,"Kakoba",41020101,"Kakoba",,292,4101000102,1,2437.248046875,4,1,1,,"28","09","2013","29","03","2014",1
"H29205-04-01",2437.248046875,292050401,4,1,"410","Mbarara",410201,"Kakoba",41020101,"Kakoba",,292,4101000105,1,2437.248046875,4,1,1,,"28","09","2013","29","03","2014",1
"H29209-04-01",2437.248046875,292090401,4,1,"410","Mbarara",410201,"Kakoba",41020101,"Kakoba",,292,4101000109,1,2437.248046875,4,1,1,,"28","09","2013","22","03","2014",1
"H29210-04-01",1218.6240234375,292100401,4,1,"410","Mbarara",410201,"Kakoba",41020101,"Kakoba",,292,4101000110,1,1218.6240234375,4,1,1,,"08","10","2013","22","03","2014",1
"H29401-04-01",2437.248046875,294010401,4,1,"417","Ibanda",417102,"Ibanda Town Council",41710204,"Kyaruhanga",,294,4171000801,1,2437.248046875,4,1,1,,"27","10","2013","10","04","2014",1
"H29402-04-01",2437.248046875,294020401,4,1,"417","Ibanda",417102,"Ibanda Town Council",41710204,"Kyaruhanga",,294,4171000802,1,2437.248046875,4,1,1,,"27","10","2013","09","04","2014",1
"H29403-04-01",2437.248046875,294030401,4,1,"417","Ibanda",417102,"Ibanda Town Council",41710204,"Kyaruhanga",,294,4171000803,1,2437.248046875,4,1,1,,"29","10","2013","10","04","2014",1
"H29404-04-01",2437.248046875,294040401,4,1,"417","Ibanda",417102,"Ibanda Town Council",41710204,"Kyaruhanga",,294,4171000804,1,2437.248046875,4,1,1,,"28","10","2013","10","04","2014",1
"H29407-04-01",2437.248046875,294070401,4,1,"417","Ibanda",417102,"Ibanda Town Council",41710201,"Bufunda",,294,4171000807,1,2437.248046875,4,1,1,,"27","10","2013","09","04","2014",1
"H29408-04-01",2437.248046875,294080401,4,1,"417","Ibanda",417102,"Ibanda Town Council",41710204,"Kyaruhanga",,294,4171000808,1,2437.248046875,4,1,1,,"30","10","2013","10","04","2014",1
"H29409-04-01",2437.248046875,294090401,4,1,"417","Ibanda",417102,"Ibanda Town Council",41710204,"Kyaruhanga",,294,4171000809,1,2437.248046875,4,1,1,,"27","10","2013","10","04","2014",1
"H29410-04-01",1218.6240234375,294100401,4,1,"417","Ibanda",417102,"Ibanda Town Council",41710201,"Bufunda",,294,4171000810,1,1218.6240234375,4,1,1,,"27","10","2013","09","04","2014",1
"H29501-04-01",2437.248046875,295010401,4,0,"418","Isingiro",418104,"Ngarama",41810403,"Kagaaga",,295,4183001101,1,2437.248046875,4,1,1,,"22","01","2014","31","07","2014",1
"H29502-04-01",2437.248046875,295020401,4,0,"418","Isingiro",418104,"Ngarama",41810403,"Kagaaga",,295,4183001102,1,2437.248046875,4,1,1,,"22","01","2014","31","07","2014",1
"H29503-04-01",2437.248046875,295030401,4,0,"418","Isingiro",418104,"Ngarama",41810403,"Kagaaga",,295,4183001103,1,2437.248046875,4,1,1,,"22","01","2014","31","07","2014",1
"H29504-04-01",2437.248046875,295040401,4,0,"418","Isingiro",418104,"Ngarama",41810403,"Kagaaga",,295,4183001104,1,2437.248046875,4,1,1,,"22","01","2014","31","07","2014",1
"H29505-04-01",2437.248046875,295050401,4,0,"418","Isingiro",418104,"Ngarama",41810403,"Kagaaga",,295,4183001105,1,2437.248046875,4,1,,,"22","01","2014","22","01","2014",1
"H29507-04-01",2437.248046875,295070401,4,0,"418","Isingiro",418104,"Ngarama",41810403,"Kagaaga",,295,4183001107,1,2437.248046875,4,1,,,"22","01","2014","22","01","2014",1
"H29508-04-01",2437.248046875,295080401,4,0,"418","Isingiro",418104,"Ngarama",41810403,"Kagaaga",,295,4183001108,1,2437.248046875,4,1,1,,"22","01","2014","31","07","2014",1
"H29509-04-01",2437.248046875,295090401,4,0,"418","Isingiro",418104,"Ngarama",41810403,"Kagaaga",,295,4183001109,1,2437.248046875,4,1,1,,"22","01","2014","31","07","2014",1
"H29511-04-01",2437.248046875,295110401,4,0,"418","Isingiro",418104,"Ngarama",41810403,"Kagaaga",,295,4183001111,1,2437.248046875,4,1,1,,"22","01","2014","31","07","2014",1
"H29602-04-01",812.415954589844,296020401,4,0,"417","Ibanda",417101,"Bisheshe",41710101,"Bugarama",,296,4173001402,1,812.415954589844,4,1,1,,"20","11","2013",,,,1
"H29602-04-02",812.415954589844,296020402,4,0,"417","Ibanda",417109,"Kijongo",41710903,"Rwambu",,296,,0,812.415954589844,4,1,,,,,,"27","05","2014",1
"H29602-04-03",812.415954589844,296020403,4,0,"419","Kiruhura",419105,"Kazo",41910501,"Ibaare",,296,,0,812.415954589844,4,1,,,"27","05","2014","27","05","2014",1
"H29603-04-01",1218.6240234375,296030401,4,0,"417","Ibanda",417101,"Bisheshe",41710101,"Bugarama",,296,4173001403,1,1218.6240234375,4,1,1,,"20","11","2013","27","05","2014",1
"H29604-04-01",812.415954589844,296040401,4,0,"417","Ibanda",417101,"Bisheshe",41710101,"Bugarama",,296,4173001404,1,812.415954589844,4,1,1,,"20","11","2013","27","05","2014",1
"H29604-04-02",812.415954589844,296040402,4,0,"417","Ibanda",417101,"Bisheshe",41710101,"Bugarama",,296,,0,812.415954589844,4,1,,,"28","05","2014","28","05","2014",1
"H29605-04-01",2437.248046875,296050401,4,0,"417","Ibanda",417101,"Bisheshe",41710101,"Bugarama",,296,4173001405,1,2437.248046875,4,1,,,"10","10","2014","27","05","2014",1
"H29606-04-01",2437.248046875,296060401,4,1,"417","Ibanda",417101,"Bisheshe",41710101,"Bugarama",,296,4173001406,1,2437.248046875,4,1,1,,"20","11","2013","27","05","2014",1
"H29607-04-01",2437.248046875,296070401,4,0,"417","Ibanda",417101,"Bisheshe",41710101,"Bugarama",,296,4173001407,1,2437.248046875,4,1,1,,"20","11","2013","26","05","2014",1
"H29608-04-01",1218.6240234375,296080401,4,0,"417","Ibanda",417101,"Bisheshe",41710101,"Bugarama",,296,4173001408,1,1218.6240234375,4,1,1,,"21","11","2013","27","05","2014",1
"H29608-04-02",1218.6240234375,296080402,4,0,"417","Ibanda",417101,"Bisheshe",41710102,"Kabaare",,296,,0,1218.6240234375,4,3,,2,"27","05","2014","27","05","2014",1
"H29609-04-01",1218.6240234375,296090401,4,0,"417","Ibanda",417101,"Bisheshe",41710101,"Bugarama",,296,2417300140909,1,1218.6240234375,4,1,1,,"21","11","2013","26","05","2014",1
"H29609-04-02",1218.6240234375,296090402,4,0,"417","Ibanda",417101,"Bisheshe",41710101,"Bugarama",,296,4173001409,1,1218.6240234375,4,1,1,,,,,"26","05","2014",1
"H29610-04-01",2437.248046875,296100401,4,1,"417","Ibanda",417105,"Ishongororo Tc",41710502,"Nyantsimbo Ward",,296,4173001410,1,2437.248046875,4,1,1,,"21","11","2013","27","05","2014",1
"H29611-04-01",2437.248046875,296110401,4,0,"417","Ibanda",417101,"Bisheshe",41710101,"Bugarama",,296,4173001411,1,2437.248046875,4,1,1,,"20","11","2013","26","05","2014",1
"H29701-04-01",2437.24829101563,297010401,4,0,"417","Ibanda",417114,"Rukiri",41711404,"Mabona",,297,4173001701,1,2437.24829101563,4,1,1,,"11","02","2014","05","08","2014",1
"H29702-04-01",1218.62414550781,297020401,4,0,"417","Ibanda",417114,"Rukiri",41711404,"Mabona",,297,4173001702,1,1218.62414550781,4,1,1,,"10","02","2014","05","08","2014",1
"H29702-04-02",1218.62414550781,297020402,4,0,"417","Ibanda",417114,"Rukiri",41711404,"Mabona",,297,,0,1218.62414550781,4,1,,,"05","08","2014","05","08","2014",1
"H29703-04-01",2437.24829101563,297030401,4,0,"417","Ibanda",417114,"Rukiri",41711404,"Mabona",,297,4173001703,1,2437.24829101563,4,1,1,,"10","02","2014","05","08","2014",1
"H29704-04-01",2437.24829101563,297040401,4,0,"417","Ibanda",417114,"Rukiri",41711404,"Mabona",,297,4173001704,1,2437.24829101563,4,1,1,,"11","02","2014","05","08","2014",1
"H29705-04-01",2437.24829101563,297050401,4,0,"417","Ibanda",417114,"Rukiri",41711404,"Mabona",,297,4173001705,1,2437.24829101563,4,1,,,"10","02","2014","10","02","2014",1
"H29706-04-01",812.416076660156,297060401,4,0,"417","Ibanda",417114,"Rukiri",41711404,"Mabona",,297,4173001706,1,812.416076660156,4,1,1,,"11","02","2014","05","08","2014",1
"H29706-04-02",812.416076660156,297060402,4,0,"417","Ibanda",417114,"Rukiri",41711402,"Katembe",,297,,0,812.416076660156,4,3,,2,"06","08","2014","06","08","2014",1
"H29707-04-02",609.312072753906,297070402,4,0,"417","Ibanda",417114,"Rukiri",41711404,"Mabona",,297,2417300170706,1,609.312072753906,4,1,1,,"11","02","2014","06","08","2014",1
"H29707-04-04",609.312072753906,297070404,4,0,"420","Buhweju",420101,"Bihanga",42010101,"Karembe",,297,,0,609.312072753906,4,1,,,"26","07","2014","26","07","2014",1
"H29708-04-01",2437.24829101563,297080401,4,0,"417","Ibanda",417114,"Rukiri",41711404,"Mabona",,297,4173001708,1,2437.24829101563,4,1,,,"11","02","2014","11","02","2014",1
"H29709-04-01",1218.62414550781,297090401,4,0,"417","Ibanda",417114,"Rukiri",41711404,"Mabona",,297,4173001709,1,1218.62414550781,4,1,,,"11","02","2014","11","02","2014",1
"H29709-04-02",1218.62414550781,297090402,4,0,"417","Ibanda",417114,"Rukiri",41711404,"Mabona",,297,417300170903,1,1218.62414550781,4,1,,,"11","02","2014","11","02","2014",1
"H29710-04-01",812.416076660156,297100401,4,0,"417","Ibanda",417114,"Rukiri",41711404,"Mabona",,297,4173001710,1,812.416076660156,4,1,1,,"11","02","2014","05","08","2014",1
"H29801-04-01",2437.248046875,298010401,4,1,"418","Isingiro",418202,"Isingiro Town Council",41820202,"Kamuli",,298,4183002001,1,2437.248046875,4,1,1,,"08","12","2013",,,,1
"H29802-04-01",2437.248046875,298020401,4,1,"418","Isingiro",418202,"Isingiro Town Council",41820201,"Kaharo",,298,4183002002,1,2437.248046875,4,1,1,,"17","12","2013","22","06","2014",1
"H29803-04-01",1218.6240234375,298030401,4,1,"418","Isingiro",418202,"Isingiro Town Council",41820201,"Kaharo",,298,2418300200305,1,1218.6240234375,4,1,1,,"09","12","2013","23","06","2014",1
"H29805-04-01",2437.248046875,298050401,4,1,"418","Isingiro",418202,"Isingiro Town Council",41820201,"Kaharo",,298,4183002005,1,2437.248046875,4,1,1,,,,,"22","06","2014",1
"H29806-04-01",2437.248046875,298060401,4,1,"418","Isingiro",418202,"Isingiro Town Council",41820201,"Kaharo",,298,4183002006,1,2437.248046875,4,1,,,"08","12","2013",,,,1
"H29807-04-01",1218.6240234375,298070401,4,0,"418","Isingiro",418202,"Isingiro Town Council",41820201,"Kaharo",,298,4183002007,1,1218.6240234375,4,1,1,,"09","12","2013","22","06","2014",1
"H29809-04-01",2437.248046875,298090401,4,1,"418","Isingiro",418202,"Isingiro Town Council",41820201,"Kaharo",,298,4183002009,1,2437.248046875,4,1,1,,"09","12","2013","22","06","2014",1
"H29810-04-01",1218.6240234375,298100401,4,0,"418","Isingiro",418202,"Isingiro Town Council",41820201,"Kaharo",,298,4183002010,1,1218.6240234375,4,1,1,,"09","12","2013","22","06","2014",1
"H29901-04-01",2437.248046875,299010401,4,0,"418","Isingiro",418209,"Nyakitunda",41820907,"Ruhiira",,299,4183002301,1,2437.248046875,4,1,1,,"26","10","2013","25","04","2014",1
"H29902-04-01",406.207977294922,299020401,4,0,"418","Isingiro",418209,"Nyakitunda",41820907,"Ruhiira",,299,2418300230206,1,406.207977294922,4,1,1,,"26","10","2013","22","04","2014",1
"H29902-04-02",406.207977294922,299020402,4,0,"418","Isingiro",418209,"Nyakitunda",41820907,"Ruhiira",,299,2418300230210,1,406.207977294922,4,1,1,,"26","10","2013","22","04","2014",1
"H29902-04-05",406.207977294922,299020405,4,0,"410","Mbarara",410302,"Mwizi",41030205,"Ryamiyonga",,299,,0,406.207977294922,4,1,1,,"30","10","2013","23","04","2014",1
"H29902-04-06",406.207977294922,299020406,4,0,"418","Isingiro",418209,"Nyakitunda",41820907,"Ruhiira",,299,,0,406.207977294922,4,1,,,"23","04","2014","24","04","2014",1
"H29903-04-01",1218.6240234375,299030401,4,0,"418","Isingiro",418209,"Nyakitunda",41820907,"Ruhiira",,299,4183002303,1,1218.6240234375,4,1,1,,"26","10","2013","25","04","2014",1
"H29904-04-01",2437.248046875,299040401,4,0,"418","Isingiro",418209,"Nyakitunda",41820907,"Ruhiira",,299,4183002304,1,2437.248046875,4,1,1,,"25","10","2013","22","04","2014",1
"H29905-04-01",2437.248046875,299050401,4,0,"418","Isingiro",418209,"Nyakitunda",41820907,"Ruhiira",,299,4183002305,1,2437.248046875,4,1,1,,"27","10","2013","23","04","2014",1
"H29906-04-01",1218.6240234375,299060401,4,0,"418","Isingiro",418209,"Nyakitunda",41820907,"Ruhiira",,299,4183002306,1,1218.6240234375,4,1,1,,"26","10","2013","24","04","2014",1
"H29906-04-02",1218.6240234375,299060402,4,0,"418","Isingiro",418204,"Kabingo",41820401,"Kagarama",,299,,0,1218.6240234375,4,1,,,"23","06","2014","23","06","2014",1
"H29907-04-01",2437.248046875,299070401,4,0,"418","Isingiro",418209,"Nyakitunda",41820907,"Ruhiira",,299,4183002307,1,2437.248046875,4,1,1,,"25","10","2013","23","04","2014",1
"H29908-04-01",1218.6240234375,299080401,4,0,"418","Isingiro",418209,"Nyakitunda",41820907,"Ruhiira",,299,4183002308,1,1218.6240234375,4,1,1,,"04","11","2013","22","04","2014",1
"H29908-04-02",1218.6240234375,299080402,4,0,"418","Isingiro",418209,"Nyakitunda",41820907,"Ruhiira",,299,418300230802,1,1218.6240234375,4,1,,,"29","04","2014","29","04","2014",1
"H29909-04-01",1218.6240234375,299090401,4,0,"418","Isingiro",418209,"Nyakitunda",41820907,"Ruhiira",,299,4183002309,1,1218.6240234375,4,1,1,,"25","10","2013","22","04","2014",1
"H29909-04-02",1218.6240234375,299090402,4,0,"418","Isingiro",418209,"Nyakitunda",41820907,"Ruhiira",,299,,0,1218.6240234375,4,1,,,"24","04","2014","24","04","2014",1
"H29910-04-01",2437.248046875,299100401,4,0,"418","Isingiro",418209,"Nyakitunda",41820907,"Ruhiira",,299,4183002310,1,2437.248046875,4,1,1,,"26","10","2013","24","04","2014",1
"H30002-04-02",1218.6240234375,300020402,4,0,"418","Isingiro",418201,"Bireere",41820103,"Kikokwa",,300,,0,1218.6240234375,4,1,1,,"03","02","2014","05","08","2014",1
"H30006-04-01",2437.248046875,300060401,4,0,"410","Mbarara",410105,"Kakiika",41010502,"Kakiika",,300,4103002606,1,2437.248046875,4,1,1,,"24","01","2014","03","08","2014",1
"H30008-04-01",1218.6240234375,300080401,4,1,"410","Mbarara",410105,"Kakiika",41010502,"Kakiika",,300,2410300260803,1,1218.6240234375,4,1,,,"21","08","2014","21","08","2014",1
"H30008-04-02",1218.6240234375,300080402,4,1,"410","Mbarara",410105,"Kakiika",41010502,"Kakiika",,300,4103002608,1,1218.6240234375,4,1,,,"21","08","2014","21","08","2014",1
"H30009-04-01",2437.248046875,300090401,4,0,"410","Mbarara",410305,"Rugando",41030505,"Nyarubungo",,300,4103002609,1,2437.248046875,4,1,1,,"21","01","2014","30","07","2014",1
"H30010-04-01",2437.248046875,300100401,4,1,"410","Mbarara",410105,"Kakiika",41010502,"Kakiika",,300,4103002610,1,2437.248046875,4,1,,,"24","01","2014","27","01","2014",1
"H30012-04-01",2437.248046875,300120401,4,1,"410","Mbarara",410105,"Kakiika",41010502,"Kakiika",,300,4103002612,1,2437.248046875,4,1,1,,"27","01","2014","03","08","2014",1
"H30302-04-01",2437.248046875,303020401,4,0,"419","Kiruhura",419204,"Kikaatsi",41920402,"Kanyanya",,303,4193003502,1,2437.248046875,4,1,1,,"17","11","2013","24","05","2014",1
"H30303-04-01",2437.248046875,303030401,4,0,"419","Kiruhura",419204,"Kikaatsi",41920402,"Kanyanya",,303,4193003503,1,2437.248046875,4,1,1,,"18","11","2013","24","05","2014",1
"H30304-04-01",2437.248046875,303040401,4,0,"419","Kiruhura",419204,"Kikaatsi",41920402,"Kanyanya",,303,4193003504,1,2437.248046875,4,1,1,,"17","11","2013","24","05","2014",1
"H30306-04-01",2437.248046875,303060401,4,0,"419","Kiruhura",419204,"Kikaatsi",41920402,"Kanyanya",,303,4193003506,1,2437.248046875,4,1,1,,"17","11","2013","24","05","2014",1
"H30307-04-01",2437.248046875,303070401,4,0,"419","Kiruhura",419204,"Kikaatsi",41920402,"Kanyanya",,303,4193003507,1,2437.248046875,4,1,1,,"18","11","2013","23","05","2014",1
"H30308-04-01",2437.248046875,303080401,4,0,"419","Kiruhura",419204,"Kikaatsi",41920402,"Kanyanya",,303,4193003508,1,2437.248046875,4,1,1,,"18","11","2013","23","05","2014",1
"H30309-04-01",812.415954589844,303090401,4,0,"419","Kiruhura",419204,"Kikaatsi",41920402,"Kanyanya",,303,2419300350905,1,812.415954589844,4,1,1,,"18","11","2013","23","05","2014",1
"H30310-04-01",2437.248046875,303100401,4,0,"419","Kiruhura",419204,"Kikaatsi",41920402,"Kanyanya",,303,4193003510,1,2437.248046875,4,1,1,,"18","11","2013","23","05","2014",1
"H30402-04-01",2437.248046875,304020401,4,0,"410","Mbarara",410303,"Ndeija",41030306,"Nyakaikara",,304,4103003802,1,2437.248046875,4,1,1,,"30","09","2013","28","03","2014",1
"H30403-04-01",2437.248046875,304030401,4,0,"410","Mbarara",410303,"Ndeija",41030306,"Nyakaikara",,304,4103003803,1,2437.248046875,4,1,1,,"30","09","2013","28","03","2014",1
"H30404-04-01",2437.248046875,304040401,4,0,"410","Mbarara",410303,"Ndeija",41030301,"Bujaga",,304,4103003804,1,2437.248046875,4,1,1,,"30","09","2013","24","03","2014",1
"H30405-04-01",2437.248046875,304050401,4,0,"410","Mbarara",410303,"Ndeija",41030306,"Nyakaikara",,304,4103003805,1,2437.248046875,4,1,1,,"01","10","2013","28","03","2014",1
"H30406-04-01",2437.248046875,304060401,4,0,"410","Mbarara",410301,"Bugamba",41030103,"Kibingo",,304,4103003806,1,2437.248046875,4,1,1,,"01","10","2013","31","03","2014",1
"H30407-04-01",2437.248046875,304070401,4,0,"410","Mbarara",410303,"Ndeija",41030306,"Nyakaikara",,304,4103003807,1,2437.248046875,4,1,1,,"01","10","2013","02","04","2014",1
"H30408-04-01",1218.6240234375,304080401,4,0,"410","Mbarara",410303,"Ndeija",41030306,"Nyakaikara",,304,241030038080403,1,1218.6240234375,4,1,1,,"30","09","2013","28","03","2014",1
"H30408-04-02",1218.6240234375,304080402,4,0,"426","Sheema",426111,"Shuuku",42611101,"Kashozi",,304,4103003808,1,1218.6240234375,4,1,,,"21","01","2014","21","01","2014",1
"H30409-04-01",2437.248046875,304090401,4,0,"410","Mbarara",410303,"Ndeija",41030306,"Nyakaikara",,304,4103003809,1,2437.248046875,4,1,1,,"29","09","2013","30","04","2014",1
"H30411-04-01",2437.248046875,304110401,4,0,"410","Mbarara",410303,"Ndeija",41030303,"Kibaare",,304,4103003811,1,2437.248046875,4,1,1,,"29","09","2013","01","04","2014",1
"H30412-04-01",2437.248046875,304120401,4,0,"410","Mbarara",410303,"Ndeija",41030306,"Nyakaikara",,304,4103003812,1,2437.248046875,4,1,1,,"29","09","2013","19","03","2014",1
