"District_Name","SubCounty","Parish","Villagecode","PositionID","C3HQ43A","C3HQ43B","C3HQ43A_V2","C3HQ43B_V2","Education_Response","Reason_Edu_Not_Done"
418,418209,41820907,4182090702,2,7,2,6,2,1,
418,418209,41820907,4182090702,3,1,0,1,0,1,
419,419204,41920402,4192040205,1,4,0,4,0,1,
419,419204,41920402,4192040205,2,4,0,4,2,1,
419,419204,41920402,4192040205,3,4,0,0,0,1,
420,420107,42010704,4201070403,1,3,0,3,0,3,"SCHOOL IN HOLIDAYS"
420,420107,42010704,4201070403,2,3,1,4,2,3,"SCHOOL IN HOLIDAYS"
420,420107,42010704,4201070403,3,1,0,1,0,3,"SCHOOL IN HOLIDAYS"
420,420108,42010803,4201080309,1,3,0,6,0,3,"schools in holidays"
420,420108,42010803,4201080309,2,8,0,5,0,3,"schools in holidays"
420,420108,42010803,4201080309,3,0,0,0,0,3,"schools in holidays"
421,421108,42110801,4211080107,1,2,5,5,3,1,
421,421108,42110801,4211080107,2,10,3,7,3,1,
421,421108,42110801,4211080107,3,0,0,0,0,1,
422,422102,42210204,4221020401,1,2,6,,,3,"weekend"
422,422102,42210204,4221020401,2,3,0,,,3,"weekend"
422,422102,42210204,4221020401,3,1,0,,,3,"weekend"
423,423109,42310905,4231090509,1,,,,,3,"SCHOOL CLOSED, ITS A WEEKEND"
423,423109,42310905,4231090509,2,,,,,3,"SCHOOL CLOSED, ITS A WEEKEND"
423,423109,42310905,4231090509,3,,,,,3,"SCHOOL CLOSED, ITS A WEEKEND"
426,426104,42610402,4261040201,1,6,0,,,1,
426,426104,42610402,4261040201,2,7,0,,,1,
426,426104,42610402,4261040201,3,0,0,,,1,
