"District_Name","SubCounty","Parish","Villagecode","Payment_ID","C3DQ26","Other_C3DQ26","C3DQ27","C3DQ28","C3DQ29","Education_Response","Reason_Edu_Not_Done"
327,327103,32710303,3271030305,5,2,,,,,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
327,327103,32710303,3271030305,6,2,,,,,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
327,327103,32710303,3271030305,7,2,,,,,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
327,327103,32710303,3271030305,8,2,,,,,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
327,327103,32710303,3271030305,9,2,,,,,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
327,327103,32710303,3271030305,10,2,,,,,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
329,329106,32910602,3291060206,1,,,1,2000,2,,
329,329106,32910602,3291060206,2,2,,,,,,
329,329106,32910602,3291060206,3,2,,,,,,
329,329106,32910602,3291060206,4,2,,,,,,
329,329106,32910602,3291060206,5,2,,,,,,
329,329106,32910602,3291060206,6,2,,,,,,
329,329106,32910602,3291060206,7,2,,,,,,
329,329106,32910602,3291060206,8,2,,,,,,
329,329106,32910602,3291060206,9,2,,,,,,
329,329106,32910602,3291060206,10,1,"EXAMS AND INCENTIVES",1,3000,2,,
330,330107,33010701,3301070101,1,,,1,5000,1,1,
330,330107,33010701,3301070101,2,1,,1,22500,2,1,
330,330107,33010701,3301070101,3,2,,,,,1,
330,330107,33010701,3301070101,4,2,,,,,1,
330,330107,33010701,3301070101,5,1,,2,,,1,
330,330107,33010701,3301070101,6,2,,,,,1,
330,330107,33010701,3301070101,7,2,,,,,1,
330,330107,33010701,3301070101,8,2,,,,,1,
330,330107,33010701,3301070101,9,1,,1,4000,2,1,
330,330107,33010701,3301070101,10,1,"exams",1,8000,1,1,
330,330107,33010703,3301070303,1,,,1,3000,2,1,
330,330107,33010703,3301070303,2,2,,,,,1,
330,330107,33010703,3301070303,3,2,,,,,1,
330,330107,33010703,3301070303,4,2,,,,,1,
330,330107,33010703,3301070303,5,1,,2,,,1,
330,330107,33010703,3301070303,6,2,,,,,1,
330,330107,33010703,3301070303,7,2,,,,,1,
330,330107,33010703,3301070303,8,2,,,,,1,
330,330107,33010703,3301070303,9,2,,,,,1,
330,330107,33010703,3301070303,10,1,"EXAMS",1,3000,2,1,
330,330110,33011001,3301100102,1,,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
330,330110,33011001,3301100102,2,,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
330,330110,33011001,3301100102,3,,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
330,330110,33011001,3301100102,4,,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
330,330110,33011001,3301100102,5,,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
330,330110,33011001,3301100102,6,,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
330,330110,33011001,3301100102,7,,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
330,330110,33011001,3301100102,8,,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
330,330110,33011001,3301100102,9,,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
330,330110,33011001,3301100102,10,,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
402,402207,40220705,4022070507,1,,,1,31057,2,1,
402,402207,40220705,4022070507,2,1,,1,40000,2,1,
402,402207,40220705,4022070507,3,2,,,,,1,
402,402207,40220705,4022070507,4,2,,,,,1,
402,402207,40220705,4022070507,5,2,,,,,1,
402,402207,40220705,4022070507,6,2,,,,,1,
402,402207,40220705,4022070507,7,2,,,,,1,
402,402207,40220705,4022070507,8,2,,,,,1,
402,402207,40220705,4022070507,9,2,,,,,1,
402,402207,40220705,4022070507,10,2,,,,,1,
402,402208,40220805,4022080505,1,,,1,23100,2,1,
402,402208,40220805,4022080505,2,1,,1,40000,2,1,
402,402208,40220805,4022080505,3,2,,,,,1,
402,402208,40220805,4022080505,4,2,,,,,1,
402,402208,40220805,4022080505,5,2,,,,,1,
402,402208,40220805,4022080505,6,2,,,,,1,
402,402208,40220805,4022080505,7,2,,,,,1,
402,402208,40220805,4022080505,8,2,,,,,1,
402,402208,40220805,4022080505,9,2,,,,,1,
402,402208,40220805,4022080505,10,2,,,,,1,
403,403101,40310102,4031010202,1,,,2,,,1,
403,403101,40310102,4031010202,2,2,,,,,1,
403,403101,40310102,4031010202,3,2,,,,,1,
403,403101,40310102,4031010202,4,2,,,,,1,
403,403101,40310102,4031010202,5,2,,,,,1,
403,403101,40310102,4031010202,6,2,,,,,1,
403,403101,40310102,4031010202,7,2,,,,,1,
403,403101,40310102,4031010202,8,2,,,,,1,
403,403101,40310102,4031010202,9,2,,,,,1,
403,403101,40310102,4031010202,10,1,"EXAMS",1,1500,2,1,
403,403105,40310505,4031050502,1,,,2,,,3,"holiday time"
403,403105,40310505,4031050502,2,2,,,,,3,"holiday time"
403,403105,40310505,4031050502,3,2,,,,,3,"holiday time"
403,403105,40310505,4031050502,4,2,,,,,3,"holiday time"
403,403105,40310505,4031050502,5,2,,,,,3,"holiday time"
403,403105,40310505,4031050502,6,2,,,,,3,"holiday time"
403,403105,40310505,4031050502,7,2,,,,,3,"holiday time"
403,403105,40310505,4031050502,8,2,,,,,3,"holiday time"
403,403105,40310505,4031050502,9,2,,,,,3,"holiday time"
403,403105,40310505,4031050502,10,1,"TERMLY EXAMS",1,2000,2,3,"holiday time"
403,403201,40320102,4032010205,1,,,1,800,2,1,
403,403201,40320102,4032010205,2,2,,,,,1,
403,403201,40320102,4032010205,3,2,,,,,1,
403,403201,40320102,4032010205,4,2,,,,,1,
403,403201,40320102,4032010205,5,2,,,,,1,
403,403201,40320102,4032010205,6,2,,,,,1,
403,403201,40320102,4032010205,7,2,,,,,1,
403,403201,40320102,4032010205,8,2,,,,,1,
403,403201,40320102,4032010205,9,2,,,,,1,
403,403201,40320102,4032010205,10,1,"EXAMINATIONS",1,1000,2,1,
403,403205,40320504,4032050403,1,,,2,,,1,
403,403205,40320504,4032050403,2,2,,,,,1,
403,403205,40320504,4032050403,3,2,,,,,1,
403,403205,40320504,4032050403,4,2,,,,,1,
403,403205,40320504,4032050403,5,2,,,,,1,
403,403205,40320504,4032050403,6,2,,,,,1,
403,403205,40320504,4032050403,7,2,,,,,1,
403,403205,40320504,4032050403,8,2,,,,,1,
403,403205,40320504,4032050403,9,2,,,,,1,
403,403205,40320504,4032050403,10,1,"PARENTS' CONTRIBUTION TOWARDS TEACHERS' SALARY",1,5000,2,1,
403,403301,40330104,4033010412,1,,,,,,3,"REFUSED"
403,403301,40330104,4033010412,2,,,,,,3,"REFUSED"
403,403301,40330104,4033010412,3,,,,,,3,"REFUSED"
403,403301,40330104,4033010412,4,,,,,,3,"REFUSED"
403,403301,40330104,4033010412,5,,,,,,3,"REFUSED"
403,403301,40330104,4033010412,6,,,,,,3,"REFUSED"
403,403301,40330104,4033010412,7,,,,,,3,"REFUSED"
403,403301,40330104,4033010412,8,,,,,,3,"REFUSED"
403,403301,40330104,4033010412,9,,,,,,3,"REFUSED"
403,403301,40330104,4033010412,10,,,,,,3,"REFUSED"
404,404102,40410203,4041020302,1,,,1,10000,2,3,"SCHOOL IN HOLIDAY"
404,404102,40410203,4041020302,2,2,,,,,3,"SCHOOL IN HOLIDAY"
404,404102,40410203,4041020302,3,2,,,,,3,"SCHOOL IN HOLIDAY"
404,404102,40410203,4041020302,4,2,,,,,3,"SCHOOL IN HOLIDAY"
404,404102,40410203,4041020302,5,2,,,,,3,"SCHOOL IN HOLIDAY"
404,404102,40410203,4041020302,6,2,,,,,3,"SCHOOL IN HOLIDAY"
404,404102,40410203,4041020302,7,2,,,,,3,"SCHOOL IN HOLIDAY"
404,404102,40410203,4041020302,8,2,,,,,3,"SCHOOL IN HOLIDAY"
404,404102,40410203,4041020302,9,2,,,,,3,"SCHOOL IN HOLIDAY"
404,404102,40410203,4041020302,10,1,"Examination",1,5000,2,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,1,,,1,3000,2,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,2,1,,1,15000,2,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,3,2,,,,,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,4,2,,,,,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,5,2,,,,,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,6,2,,,,,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,7,2,,,,,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,8,2,,,,,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,9,2,,,,,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,10,2,,,,,3,"SCHOOL IN HOLIDAY"
404,404403,40440303,4044030303,1,,,1,5000,1,1,
404,404403,40440303,4044030303,2,2,,,,,1,
404,404403,40440303,4044030303,3,2,,,,,1,
404,404403,40440303,4044030303,4,2,,,,,1,
404,404403,40440303,4044030303,5,2,,,,,1,
404,404403,40440303,4044030303,6,2,,,,,1,
404,404403,40440303,4044030303,7,2,,,,,1,
404,404403,40440303,4044030303,8,2,,,,,1,
404,404403,40440303,4044030303,9,2,,,,,1,
404,404403,40440303,4044030303,10,1,"EXAMINATION",1,3000,2,1,
405,405104,40510402,4051040205,1,,,2,,,2,
405,405104,40510402,4051040205,2,2,,,,,2,
405,405104,40510402,4051040205,3,2,,,,,2,
405,405104,40510402,4051040205,4,2,,,,,2,
405,405104,40510402,4051040205,5,2,,,,,2,
405,405104,40510402,4051040205,6,2,,,,,2,
405,405104,40510402,4051040205,7,2,,,,,2,
405,405104,40510402,4051040205,8,2,,,,,2,
405,405104,40510402,4051040205,9,2,,,,,2,
405,405104,40510402,4051040205,10,1,"PTA TEACHERS",1,3000,2,2,
405,405208,40520803,4052080304,1,,,2,,,1,
405,405208,40520803,4052080304,2,2,,,,,1,
405,405208,40520803,4052080304,3,2,,,,,1,
405,405208,40520803,4052080304,4,2,,,,,1,
405,405208,40520803,4052080304,5,2,,,,,1,
405,405208,40520803,4052080304,6,2,,,,,1,
405,405208,40520803,4052080304,7,2,,,,,1,
405,405208,40520803,4052080304,8,2,,,,,1,
405,405208,40520803,4052080304,9,2,,,,,1,
405,405208,40520803,4052080304,10,1,"PTA teachers",1,5000,2,1,
405,405211,40521103,4052110310,1,,,1,15000,1,1,
405,405211,40521103,4052110310,2,2,,,,,1,
405,405211,40521103,4052110310,3,2,,,,,1,
405,405211,40521103,4052110310,4,2,,,,,1,
405,405211,40521103,4052110310,5,2,,,,,1,
405,405211,40521103,4052110310,6,2,,,,,1,
405,405211,40521103,4052110310,7,2,,,,,1,
405,405211,40521103,4052110310,8,2,,,,,1,
405,405211,40521103,4052110310,9,2,,,,,1,
405,405211,40521103,4052110310,10,1,"REMIDIAL EXAMS",1,11000,3,1,
405,405301,40530104,4053010409,1,,,2,,,1,
405,405301,40530104,4053010409,2,2,,,,,1,
405,405301,40530104,4053010409,3,2,,,,,1,
405,405301,40530104,4053010409,4,2,,,,,1,
405,405301,40530104,4053010409,5,2,,,,,1,
405,405301,40530104,4053010409,6,2,,,,,1,
405,405301,40530104,4053010409,7,2,,,,,1,
405,405301,40530104,4053010409,8,2,,,,,1,
405,405301,40530104,4053010409,9,2,,,,,1,
405,405301,40530104,4053010409,10,1,"ELECTRICITY, WATCHMAN,TEACHERS' WELFARE",1,14000,2,1,
405,405302,40530203,4053020304,1,,,1,10000,2,3,"HOLIDAY TIME"
405,405302,40530203,4053020304,2,2,,,,,3,"HOLIDAY TIME"
405,405302,40530203,4053020304,3,2,,,,,3,"HOLIDAY TIME"
405,405302,40530203,4053020304,4,2,,,,,3,"HOLIDAY TIME"
405,405302,40530203,4053020304,5,2,,,,,3,"HOLIDAY TIME"
405,405302,40530203,4053020304,6,2,,,,,3,"HOLIDAY TIME"
405,405302,40530203,4053020304,7,2,,,,,3,"HOLIDAY TIME"
405,405302,40530203,4053020304,8,2,,,,,3,"HOLIDAY TIME"
405,405302,40530203,4053020304,9,2,,,,,3,"HOLIDAY TIME"
405,405302,40530203,4053020304,10,1,"termly exams",1,10000,2,3,"HOLIDAY TIME"
406,406108,40610804,4061080401,1,,,1,6500,2,3,"HOLIDAY"
406,406108,40610804,4061080401,2,2,,,,,3,"HOLIDAY"
406,406108,40610804,4061080401,3,2,,,,,3,"HOLIDAY"
406,406108,40610804,4061080401,4,2,,,,,3,"HOLIDAY"
406,406108,40610804,4061080401,5,2,,,,,3,"HOLIDAY"
406,406108,40610804,4061080401,6,2,,,,,3,"HOLIDAY"
406,406108,40610804,4061080401,7,2,,,,,3,"HOLIDAY"
406,406108,40610804,4061080401,8,2,,,,,3,"HOLIDAY"
406,406108,40610804,4061080401,9,2,,,,,3,"HOLIDAY"
406,406108,40610804,4061080401,10,2,,,,,3,"HOLIDAY"
406,406201,40620102,4062010203,1,,,1,5000,1,,
406,406201,40620102,4062010203,2,2,,,,,,
406,406201,40620102,4062010203,3,1,,1,20000,4,,
406,406201,40620102,4062010203,4,2,,,,,,
406,406201,40620102,4062010203,5,2,,,,,,
406,406201,40620102,4062010203,6,2,,,,,,
406,406201,40620102,4062010203,7,2,,,,,,
406,406201,40620102,4062010203,8,2,,,,,,
406,406201,40620102,4062010203,9,2,,,,,,
406,406201,40620102,4062010203,10,1,"TERMLY EXAMS",1,1500,2,,
406,406210,40621003,4062100306,1,,,1,3000,2,1,
406,406210,40621003,4062100306,2,1,,1,6000,2,1,
406,406210,40621003,4062100306,3,2,,,,,1,
406,406210,40621003,4062100306,4,2,,,,,1,
406,406210,40621003,4062100306,5,2,,,,,1,
406,406210,40621003,4062100306,6,2,,,,,1,
406,406210,40621003,4062100306,7,2,,,,,1,
406,406210,40621003,4062100306,8,2,,,,,1,
406,406210,40621003,4062100306,9,2,,,,,1,
406,406210,40621003,4062100306,10,1,"REMEDIAL &EXAMINATION FEES",1,3500,2,1,
406,406212,40621201,4062120102,1,,,2,,,1,
406,406212,40621201,4062120102,2,2,,,,,1,
406,406212,40621201,4062120102,3,2,,,,,1,
406,406212,40621201,4062120102,4,2,,,,,1,
406,406212,40621201,4062120102,5,2,,,,,1,
406,406212,40621201,4062120102,6,2,,,,,1,
406,406212,40621201,4062120102,7,2,,,,,1,
406,406212,40621201,4062120102,8,2,,,,,1,
406,406212,40621201,4062120102,9,2,,,,,1,
406,406212,40621201,4062120102,10,1,"TEACHER'S HOUSING",1,15000,2,1,
406,406303,40630307,4063030706,1,,,2,,,1,
406,406303,40630307,4063030706,2,2,,,,,1,
406,406303,40630307,4063030706,3,1,,1,15000,4,1,
406,406303,40630307,4063030706,4,2,,,,,1,
406,406303,40630307,4063030706,5,2,,,,,1,
406,406303,40630307,4063030706,6,2,,,,,1,
406,406303,40630307,4063030706,7,2,,,,,1,
406,406303,40630307,4063030706,8,2,,,,,1,
406,406303,40630307,4063030706,9,2,,,,,1,
406,406303,40630307,4063030706,10,1,"mandatory fee",1,10400,2,1,
407,407202,40720204,4072020402,1,,,2,,,3,"holiday"
407,407202,40720204,4072020402,2,,,2,,,3,"holiday"
407,407202,40720204,4072020402,3,,,2,,,3,"holiday"
407,407202,40720204,4072020402,4,,,2,,,3,"holiday"
407,407202,40720204,4072020402,5,,,2,,,3,"holiday"
407,407202,40720204,4072020402,6,,,2,,,3,"holiday"
407,407202,40720204,4072020402,7,,,2,,,3,"holiday"
407,407202,40720204,4072020402,8,,,2,,,3,"holiday"
407,407202,40720204,4072020402,9,,,2,,,3,"holiday"
407,407202,40720204,4072020402,10,1,"MONEY TO PAY EXTRA TEACHERS WHO ARE UNLICENCED",1,1000,2,3,"holiday"
407,407205,40720501,4072050104,1,,,,,,3,"WEEKEND"
407,407205,40720501,4072050104,2,,,,,,3,"WEEKEND"
407,407205,40720501,4072050104,3,,,,,,3,"WEEKEND"
407,407205,40720501,4072050104,4,,,,,,3,"WEEKEND"
407,407205,40720501,4072050104,5,,,,,,3,"WEEKEND"
407,407205,40720501,4072050104,6,,,,,,3,"WEEKEND"
407,407205,40720501,4072050104,7,,,,,,3,"WEEKEND"
407,407205,40720501,4072050104,8,,,,,,3,"WEEKEND"
407,407205,40720501,4072050104,9,,,,,,3,"WEEKEND"
407,407205,40720501,4072050104,10,,,,,,3,"WEEKEND"
407,407303,40730303,4073030305,1,,,2,,,1,
407,407303,40730303,4073030305,2,2,,,,,1,
407,407303,40730303,4073030305,3,2,,,,,1,
407,407303,40730303,4073030305,4,2,,,,,1,
407,407303,40730303,4073030305,5,2,,,,,1,
407,407303,40730303,4073030305,6,2,,,,,1,
407,407303,40730303,4073030305,7,2,,,,,1,
407,407303,40730303,4073030305,8,2,,,,,1,
407,407303,40730303,4073030305,9,2,,,,,1,
407,407303,40730303,4073030305,10,1,"SARALY FOR PRIVATE TEACHERS",1,750,2,1,
407,407306,40730604,4073060419,1,,,1,30000,2,3,"WEEKEND"
407,407306,40730604,4073060419,2,2,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,3,1,,1,12000,4,3,"WEEKEND"
407,407306,40730604,4073060419,4,2,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,5,2,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,6,2,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,7,2,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,8,2,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,9,2,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,10,1,"EXAMINATION FEES",1,2000,2,3,"WEEKEND"
408,408102,40810201,4081020104,1,,,1,1000,2,1,
408,408102,40810201,4081020104,2,2,,,,,1,
408,408102,40810201,4081020104,3,2,,,,,1,
408,408102,40810201,4081020104,4,2,,,,,1,
408,408102,40810201,4081020104,5,2,,,,,1,
408,408102,40810201,4081020104,6,2,,,,,1,
408,408102,40810201,4081020104,7,2,,,,,1,
408,408102,40810201,4081020104,8,2,,,,,1,
408,408102,40810201,4081020104,9,2,,,,,1,
408,408102,40810201,4081020104,10,2,,,,,1,
408,408112,40811202,4081120206,1,,,2,,,1,
408,408112,40811202,4081120206,2,2,,,,,1,
408,408112,40811202,4081120206,3,2,,,,,1,
408,408112,40811202,4081120206,4,2,,,,,1,
408,408112,40811202,4081120206,5,2,,,,,1,
408,408112,40811202,4081120206,6,2,,,,,1,
408,408112,40811202,4081120206,7,2,,,,,1,
408,408112,40811202,4081120206,8,2,,,,,1,
408,408112,40811202,4081120206,9,2,,,,,1,
408,408112,40811202,4081120206,10,2,,,,,1,
408,408113,40811304,4081130406,1,,,1,10000,1,1,
408,408113,40811304,4081130406,2,2,,,,,1,
408,408113,40811304,4081130406,3,2,,,,,1,
408,408113,40811304,4081130406,4,2,,,,,1,
408,408113,40811304,4081130406,5,2,,,,,1,
408,408113,40811304,4081130406,6,2,,,,,1,
408,408113,40811304,4081130406,7,2,,,,,1,
408,408113,40811304,4081130406,8,2,,,,,1,
408,408113,40811304,4081130406,9,2,,,,,1,
408,408113,40811304,4081130406,10,1,"EXAMINATIONS FROM P.6 TO P.7",1,3000,2,1,
409,409101,40910104,4091010401,1,,,2,,,2,
409,409101,40910104,4091010401,2,2,,,,,2,
409,409101,40910104,4091010401,3,2,,,,,2,
409,409101,40910104,4091010401,4,2,,,,,2,
409,409101,40910104,4091010401,5,2,,,,,2,
409,409101,40910104,4091010401,6,2,,,,,2,
409,409101,40910104,4091010401,7,2,,,,,2,
409,409101,40910104,4091010401,8,2,,,,,2,
409,409101,40910104,4091010401,9,2,,,,,2,
409,409101,40910104,4091010401,10,2,,,,,2,
409,409203,40920305,4092030509,1,,,1,3000,2,3,"HOLIDAY &WEEKEND"
409,409203,40920305,4092030509,2,2,,,,,3,"HOLIDAY &WEEKEND"
409,409203,40920305,4092030509,3,2,,,,,3,"HOLIDAY &WEEKEND"
409,409203,40920305,4092030509,4,2,,,,,3,"HOLIDAY &WEEKEND"
409,409203,40920305,4092030509,5,2,,,,,3,"HOLIDAY &WEEKEND"
409,409203,40920305,4092030509,6,2,,,,,3,"HOLIDAY &WEEKEND"
409,409203,40920305,4092030509,7,2,,,,,3,"HOLIDAY &WEEKEND"
409,409203,40920305,4092030509,8,2,,,,,3,"HOLIDAY &WEEKEND"
409,409203,40920305,4092030509,9,2,,,,,3,"HOLIDAY &WEEKEND"
409,409203,40920305,4092030509,10,2,,,,,3,"HOLIDAY &WEEKEND"
409,409301,40930103,4093010304,1,,,2,,,1,
409,409301,40930103,4093010304,2,2,,,,,1,
409,409301,40930103,4093010304,3,2,,,,,1,
409,409301,40930103,4093010304,4,2,,,,,1,
409,409301,40930103,4093010304,5,2,,,,,1,
409,409301,40930103,4093010304,6,2,,,,,1,
409,409301,40930103,4093010304,7,2,,,,,1,
409,409301,40930103,4093010304,8,2,,,,,1,
409,409301,40930103,4093010304,9,2,,,,,1,
409,409301,40930103,4093010304,10,1,"NIGHT WATCHMAN,WATER BILLS, ELECTRICITY BILLS",1,10400,1,1,
410,410102,41010204,4101020405,1,,,1,24300,2,1,
410,410102,41010204,4101020405,2,2,,,,,1,
410,410102,41010204,4101020405,3,2,,,,,1,
410,410102,41010204,4101020405,4,2,,,,,1,
410,410102,41010204,4101020405,5,2,,,,,1,
410,410102,41010204,4101020405,6,2,,,,,1,
410,410102,41010204,4101020405,7,2,,,,,1,
410,410102,41010204,4101020405,8,2,,,,,1,
410,410102,41010204,4101020405,9,2,,,,,1,
410,410102,41010204,4101020405,10,2,,,,,1,
410,410105,41010502,4101050204,1,,,1,23000,2,3,"Not done schools in holidays"
410,410105,41010502,4101050204,2,1,,1,50000,2,3,"Not done schools in holidays"
410,410105,41010502,4101050204,3,2,,,,,3,"Not done schools in holidays"
410,410105,41010502,4101050204,4,2,,,,,3,"Not done schools in holidays"
410,410105,41010502,4101050204,5,2,,,,,3,"Not done schools in holidays"
410,410105,41010502,4101050204,6,2,,,,,3,"Not done schools in holidays"
410,410105,41010502,4101050204,7,2,,,,,3,"Not done schools in holidays"
410,410105,41010502,4101050204,8,2,,,,,3,"Not done schools in holidays"
410,410105,41010502,4101050204,9,2,,,,,3,"Not done schools in holidays"
410,410105,41010502,4101050204,10,1,"SCHOOL BUDGE",1,500,4,3,"Not done schools in holidays"
410,410201,41020101,4102010106,1,,,1,74400,2,1,
410,410201,41020101,4102010106,2,1,,1,60000,2,1,
410,410201,41020101,4102010106,3,1,,1,35000,4,1,
410,410201,41020101,4102010106,4,2,,,,,1,
410,410201,41020101,4102010106,5,2,,,,,1,
410,410201,41020101,4102010106,6,2,,,,,1,
410,410201,41020101,4102010106,7,2,,,,,1,
410,410201,41020101,4102010106,8,2,,,,,1,
410,410201,41020101,4102010106,9,1,,1,40000,8,1,
410,410201,41020101,4102010106,10,2,,,,,1,
410,410201,41020101,4102010107,1,,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,1,,,1,36000,2,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,2,,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,2,1,,1,60000,2,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,3,2,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,3,,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,4,2,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,4,,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,5,2,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,5,,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,6,2,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,6,,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,7,2,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,7,,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,8,,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,8,2,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,9,,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,9,2,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,10,2,,,,,3,"SCHOOL IN HOLIDAY"
410,410201,41020101,4102010107,10,,,,,,3,"SCHOOL IN HOLIDAY"
410,410303,41030306,4103030601,1,,,1,26500,2,1,
410,410303,41030306,4103030601,2,2,,,,,1,
410,410303,41030306,4103030601,3,2,,,,,1,
410,410303,41030306,4103030601,4,2,,,,,1,
410,410303,41030306,4103030601,5,2,,,,,1,
410,410303,41030306,4103030601,6,2,,,,,1,
410,410303,41030306,4103030601,7,2,,,,,1,
410,410303,41030306,4103030601,8,2,,,,,1,
410,410303,41030306,4103030601,9,2,,,,,1,
410,410303,41030306,4103030601,10,2,,,,,1,
411,411103,41110301,4111030105,1,,,1,11000,2,1,
411,411103,41110301,4111030105,2,2,,,,,1,
411,411103,41110301,4111030105,3,2,,,,,1,
411,411103,41110301,4111030105,4,2,,,,,1,
411,411103,41110301,4111030105,5,2,,,,,1,
411,411103,41110301,4111030105,6,2,,,,,1,
411,411103,41110301,4111030105,7,2,,,,,1,
411,411103,41110301,4111030105,8,2,,,,,1,
411,411103,41110301,4111030105,9,2,,,,,1,
411,411103,41110301,4111030105,10,2,,,,,1,
411,411203,41120302,4112030202,1,,,1,22000,2,3,"Shools in holidays"
411,411203,41120302,4112030202,2,1,,1,60000,2,3,"Shools in holidays"
411,411203,41120302,4112030202,3,1,,1,19000,4,3,"Shools in holidays"
411,411203,41120302,4112030202,4,2,,,,,3,"Shools in holidays"
411,411203,41120302,4112030202,5,2,,,,,3,"Shools in holidays"
411,411203,41120302,4112030202,6,2,,,,,3,"Shools in holidays"
411,411203,41120302,4112030202,7,2,,,,,3,"Shools in holidays"
411,411203,41120302,4112030202,8,2,,,,,3,"Shools in holidays"
411,411203,41120302,4112030202,9,1,,1,10000,2,3,"Shools in holidays"
411,411203,41120302,4112030202,10,2,,,,,3,"Shools in holidays"
411,411302,41130202,4113020204,1,,,1,5000,2,3,"schools in holidays"
411,411302,41130202,4113020204,2,2,,,,,3,"schools in holidays"
411,411302,41130202,4113020204,3,2,,,,,3,"schools in holidays"
411,411302,41130202,4113020204,4,2,,,,,3,"schools in holidays"
411,411302,41130202,4113020204,5,2,,,,,3,"schools in holidays"
411,411302,41130202,4113020204,6,2,,,,,3,"schools in holidays"
411,411302,41130202,4113020204,7,2,,,,,3,"schools in holidays"
411,411302,41130202,4113020204,8,2,,,,,3,"schools in holidays"
411,411302,41130202,4113020204,9,2,,,,,3,"schools in holidays"
411,411302,41130202,4113020204,10,2,,,,,3,"schools in holidays"
411,411304,41130402,4113040203,1,,,1,2000,2,1,
411,411304,41130402,4113040203,2,2,,,,,1,
411,411304,41130402,4113040203,3,2,,,,,1,
411,411304,41130402,4113040203,4,2,,,,,1,
411,411304,41130402,4113040203,5,2,,,,,1,
411,411304,41130402,4113040203,6,2,,,,,1,
411,411304,41130402,4113040203,7,2,,,,,1,
411,411304,41130402,4113040203,8,2,,,,,1,
411,411304,41130402,4113040203,9,2,,,,,1,
411,411304,41130402,4113040203,10,1,"EXAMINATION",1,1500,2,1,
411,411402,41140202,4114020204,1,,,1,8500,2,1,
411,411402,41140202,4114020204,2,2,,,,,1,
411,411402,41140202,4114020204,3,2,,,,,1,
411,411402,41140202,4114020204,4,2,,,,,1,
