"District_Name","SubCounty","Parish","Villagecode","position_ID","C4OQ116A","C4OQ116B","C4OQ116A_V2","C4OQ116B_V2","Health_Response","Reason_Health_Not_Done"
302,302203,30220302,3022030205,3,,,,,,
302,302203,30220302,3022030205,4,,,,,,
302,302203,30220302,3022030205,5,,,,,,
302,302203,30220302,3022030205,6,,,,,,
302,302203,30220302,3022030205,7,,,,,,
302,302203,30220302,3022030205,8,,,,,,
302,302204,30220405,3022040505,1,0,0,0,0,1,
302,302204,30220405,3022040505,2,1,1,1,1,1,
302,302204,30220405,3022040505,3,1,0,1,0,1,
302,302204,30220405,3022040505,4,0,0,0,0,1,
302,302204,30220405,3022040505,5,1,1,2,0,1,
302,302204,30220405,3022040505,6,2,0,2,0,1,
302,302204,30220405,3022040505,7,0,1,0,1,1,
302,302204,30220405,3022040505,8,0,0,0,0,1,
302,302205,30220505,3022050502,1,0,0,,,1,
302,302205,30220505,3022050502,2,4,0,,,1,
302,302205,30220505,3022050502,3,3,0,,,1,
302,302205,30220505,3022050502,4,3,0,,,1,
302,302205,30220505,3022050502,5,3,0,,,1,
302,302205,30220505,3022050502,6,4,1,,,1,
302,302205,30220505,3022050502,7,2,1,,,1,
302,302205,30220505,3022050502,8,0,0,,,1,
303,303201,30320102,3032010205,1,1,1,1,1,1,
303,303201,30320102,3032010205,2,5,1,6,2,1,
303,303201,30320102,3032010205,3,12,3,11,2,1,
303,303201,30320102,3032010205,4,1,1,1,0,1,
303,303201,30320102,3032010205,5,2,3,1,4,1,
303,303201,30320102,3032010205,6,7,6,8,3,1,
303,303201,30320102,3032010205,7,6,0,5,0,1,
303,303201,30320102,3032010205,8,0,1,1,0,1,
303,303202,30320207,3032020706,1,0,0,0,0,1,
303,303202,30320207,3032020706,2,2,1,3,0,1,
303,303202,30320207,3032020706,3,3,1,2,1,1,
303,303202,30320207,3032020706,4,0,1,2,1,1,
303,303202,30320207,3032020706,5,1,2,1,1,1,
303,303202,30320207,3032020706,6,6,2,4,1,1,
303,303202,30320207,3032020706,7,3,0,3,0,1,
303,303202,30320207,3032020706,8,0,0,0,0,1,
303,303204,30320405,3032040506,1,,,,,3,"The Community uses the Referal Hospital"
303,303204,30320405,3032040506,2,,,,,3,"The Community uses the Referal Hospital"
303,303204,30320405,3032040506,3,,,,,3,"The Community uses the Referal Hospital"
303,303204,30320405,3032040506,4,,,,,3,"The Community uses the Referal Hospital"
303,303204,30320405,3032040506,5,,,,,3,"The Community uses the Referal Hospital"
303,303204,30320405,3032040506,6,,,,,3,"The Community uses the Referal Hospital"
303,303204,30320405,3032040506,7,,,,,3,"The Community uses the Referal Hospital"
303,303204,30320405,3032040506,8,,,,,3,"The Community uses the Referal Hospital"
303,303402,30340204,3034020408,1,0,0,0,0,1,
303,303402,30340204,3034020408,2,1,1,0,1,1,
303,303402,30340204,3034020408,3,0,0,0,0,1,
303,303402,30340204,3034020408,4,0,0,0,0,1,
303,303402,30340204,3034020408,5,1,1,1,1,1,
303,303402,30340204,3034020408,6,3,0,4,0,1,
303,303402,30340204,3034020408,7,1,1,1,0,1,
303,303402,30340204,3034020408,8,0,0,0,0,1,
303,303404,30340401,3034040102,1,0,2,0,2,1,
303,303404,30340401,3034040102,2,3,1,5,3,1,
303,303404,30340401,3034040102,3,8,4,11,5,1,
303,303404,30340401,3034040102,4,1,1,1,0,1,
303,303404,30340401,3034040102,5,6,0,5,0,1,
303,303404,30340401,3034040102,6,6,4,6,8,1,
303,303404,30340401,3034040102,7,1,4,2,2,1,
303,303404,30340401,3034040102,8,0,1,0,1,1,
303,303404,30340403,3034040304,1,0,2,0,2,1,
303,303404,30340403,3034040304,2,3,1,5,3,1,
303,303404,30340403,3034040304,3,8,4,11,5,1,
303,303404,30340403,3034040304,4,1,1,1,0,1,
303,303404,30340403,3034040304,5,6,0,5,0,1,
303,303404,30340403,3034040304,6,6,4,6,8,1,
303,303404,30340403,3034040304,7,1,4,2,2,1,
303,303404,30340403,3034040304,8,0,1,0,1,1,
303,303405,30340507,3034050711,1,0,0,0,0,1,
303,303405,30340507,3034050711,2,1,2,0,2,1,
303,303405,30340507,3034050711,3,0,1,2,0,1,
303,303405,30340507,3034050711,4,1,0,0,0,1,
303,303405,30340507,3034050711,5,2,0,2,0,1,
303,303405,30340507,3034050711,6,5,0,5,0,1,
303,303405,30340507,3034050711,7,0,0,1,0,1,
303,303405,30340507,3034050711,8,0,0,0,0,1,
303,303503,30350304,3035030411,1,0,0,0,0,,
303,303503,30350304,3035030411,2,2,0,2,1,,
303,303503,30350304,3035030411,3,0,0,0,0,,
303,303503,30350304,3035030411,4,0,0,0,0,,
303,303503,30350304,3035030411,5,2,2,2,0,,
303,303503,30350304,3035030411,6,3,1,3,1,,
303,303503,30350304,3035030411,7,0,1,1,0,,
303,303503,30350304,3035030411,8,0,0,0,0,,
303,303504,30350402,3035040205,1,0,0,0,0,1,
303,303504,30350402,3035040205,2,3,1,3,0,1,
303,303504,30350402,3035040205,3,2,1,2,1,1,
303,303504,30350402,3035040205,4,1,1,1,0,1,
303,303504,30350402,3035040205,5,0,3,0,0,1,
303,303504,30350402,3035040205,6,4,1,4,0,1,
303,303504,30350402,3035040205,7,3,0,3,0,1,
303,303504,30350402,3035040205,8,0,0,0,0,1,
304,304102,30410201,3041020101,1,0,0,0,0,,
304,304102,30410201,3041020101,2,4,0,4,0,,
304,304102,30410201,3041020101,3,3,1,3,1,,
304,304102,30410201,3041020101,4,2,0,2,0,,
304,304102,30410201,3041020101,5,3,0,3,0,,
304,304102,30410201,3041020101,6,5,0,5,0,,
304,304102,30410201,3041020101,7,2,0,2,0,,
304,304102,30410201,3041020101,8,0,0,0,0,,
304,304204,30420401,3042040105,1,2,0,,,1,
304,304204,30420401,3042040105,2,2,1,,,1,
304,304204,30420401,3042040105,3,2,1,,,1,
304,304204,30420401,3042040105,4,3,1,,,1,
304,304204,30420401,3042040105,5,3,0,,,1,
304,304204,30420401,3042040105,6,1,0,,,1,
304,304204,30420401,3042040105,7,0,0,,,1,
304,304204,30420401,3042040105,8,0,0,,,1,
304,304204,30420402,3042040201,1,0,0,0,0,1,
304,304204,30420402,3042040201,2,4,1,4,1,1,
304,304204,30420402,3042040201,3,2,2,2,2,1,
304,304204,30420402,3042040201,4,2,0,2,0,1,
304,304204,30420402,3042040201,5,3,0,3,0,1,
304,304204,30420402,3042040201,6,4,5,4,5,1,
304,304204,30420402,3042040201,7,2,0,2,0,1,
304,304204,30420402,3042040201,8,0,0,0,0,1,
304,304301,30430104,3043010404,1,0,0,0,0,1,
304,304301,30430104,3043010404,2,1,0,1,0,1,
304,304301,30430104,3043010404,3,0,0,1,0,1,
304,304301,30430104,3043010404,4,1,0,1,0,1,
304,304301,30430104,3043010404,5,2,0,2,0,1,
304,304301,30430104,3043010404,6,6,0,6,0,1,
304,304301,30430104,3043010404,7,2,0,2,0,1,
304,304301,30430104,3043010404,8,0,0,0,0,1,
305,305102,30510208,3051020803,1,,,,,,
305,305102,30510208,3051020803,2,,,,,,
305,305102,30510208,3051020803,3,,,,,,
305,305102,30510208,3051020803,4,,,,,,
305,305102,30510208,3051020803,5,,,,,,
305,305102,30510208,3051020803,6,,,,,,
305,305102,30510208,3051020803,7,,,,,,
305,305102,30510208,3051020803,8,,,,,,
306,306102,30610203,3061020306,1,1,1,,,1,
306,306102,30610203,3061020306,2,6,2,,,1,
306,306102,30610203,3061020306,3,5,0,,,1,
306,306102,30610203,3061020306,4,3,2,,,1,
306,306102,30610203,3061020306,5,3,0,,,1,
306,306102,30610203,3061020306,6,9,2,,,1,
306,306102,30610203,3061020306,7,6,0,,,1,
306,306102,30610203,3061020306,8,0,1,,,1,
306,306103,30610301,3061030101,1,1,1,,,1,
306,306103,30610301,3061030101,1,1,1,,,1,
306,306103,30610301,3061030101,1,1,1,1,2,1,
306,306103,30610301,3061030101,1,1,1,1,2,1,
306,306103,30610301,3061030101,2,6,2,,,1,
306,306103,30610301,3061030101,2,6,2,,,1,
306,306103,30610301,3061030101,2,6,2,12,0,1,
306,306103,30610301,3061030101,2,6,2,12,0,1,
306,306103,30610301,3061030101,3,5,0,8,0,1,
306,306103,30610301,3061030101,3,5,0,8,0,1,
306,306103,30610301,3061030101,3,5,0,,,1,
306,306103,30610301,3061030101,3,5,0,,,1,
306,306103,30610301,3061030101,4,3,2,,,1,
306,306103,30610301,3061030101,4,3,2,,,1,
306,306103,30610301,3061030101,4,3,2,3,0,1,
306,306103,30610301,3061030101,4,3,2,3,0,1,
306,306103,30610301,3061030101,5,3,0,,,1,
306,306103,30610301,3061030101,5,3,0,,,1,
306,306103,30610301,3061030101,5,3,0,6,0,1,
306,306103,30610301,3061030101,5,3,0,6,0,1,
306,306103,30610301,3061030101,6,9,2,17,0,1,
306,306103,30610301,3061030101,6,9,2,17,0,1,
306,306103,30610301,3061030101,6,9,2,,,1,
306,306103,30610301,3061030101,6,9,2,,,1,
306,306103,30610301,3061030101,7,6,0,,,1,
306,306103,30610301,3061030101,7,6,0,,,1,
306,306103,30610301,3061030101,7,6,0,3,2,1,
306,306103,30610301,3061030101,7,6,0,3,2,1,
306,306103,30610301,3061030101,8,0,1,,,1,
306,306103,30610301,3061030101,8,0,1,,,1,
306,306103,30610301,3061030101,8,0,1,0,1,1,
306,306103,30610301,3061030101,8,0,1,0,1,1,
306,306106,30610601,3061060103,1,0,2,0,0,1,
306,306106,30610601,3061060103,2,2,4,1,1,1,
306,306106,30610601,3061060103,3,1,3,1,0,1,
306,306106,30610601,3061060103,4,1,3,2,0,1,
306,306106,30610601,3061060103,5,2,4,1,1,1,
306,306106,30610601,3061060103,6,2,2,2,0,1,
306,306106,30610601,3061060103,7,2,6,2,0,1,
306,306106,30610601,3061060103,8,0,2,0,1,1,
307,307108,30710802,3071080206,1,0,0,0,0,,
307,307108,30710802,3071080206,2,3,1,4,0,,
307,307108,30710802,3071080206,3,2,1,2,1,,
307,307108,30710802,3071080206,4,1,1,1,0,,
307,307108,30710802,3071080206,5,3,0,3,0,,
307,307108,30710802,3071080206,6,5,0,5,0,,
307,307108,30710802,3071080206,7,1,1,2,0,,
307,307108,30710802,3071080206,8,0,0,0,0,,
307,307108,30710803,3071080301,1,0,0,0,0,,
307,307108,30710803,3071080301,2,3,1,4,0,,
307,307108,30710803,3071080301,3,3,0,3,0,,
307,307108,30710803,3071080301,4,1,1,1,1,,
307,307108,30710803,3071080301,5,3,0,3,0,,
307,307108,30710803,3071080301,6,3,2,3,2,,
307,307108,30710803,3071080301,7,1,1,3,0,,
307,307108,30710803,3071080301,8,0,0,0,0,,
307,307202,30720203,3072020302,1,,,,,3,"FACILITY MAINLY USED IS HOSPITAL"
307,307202,30720203,3072020302,2,,,,,3,"FACILITY MAINLY USED IS HOSPITAL"
307,307202,30720203,3072020302,3,,,,,3,"FACILITY MAINLY USED IS HOSPITAL"
307,307202,30720203,3072020302,4,,,,,3,"FACILITY MAINLY USED IS HOSPITAL"
307,307202,30720203,3072020302,5,,,,,3,"FACILITY MAINLY USED IS HOSPITAL"
307,307202,30720203,3072020302,6,,,,,3,"FACILITY MAINLY USED IS HOSPITAL"
307,307202,30720203,3072020302,7,,,,,3,"FACILITY MAINLY USED IS HOSPITAL"
307,307202,30720203,3072020302,8,,,,,3,"FACILITY MAINLY USED IS HOSPITAL"
308,308102,30810206,3081020606,1,0,0,0,0,1,
308,308102,30810206,3081020606,2,3,2,8,0,1,
308,308102,30810206,3081020606,3,3,1,1,0,1,
308,308102,30810206,3081020606,4,1,0,3,0,1,
308,308102,30810206,3081020606,5,2,0,2,0,1,
308,308102,30810206,3081020606,6,5,1,6,0,1,
308,308102,30810206,3081020606,7,4,0,3,1,1,
308,308102,30810206,3081020606,8,0,1,0,1,1,
309,309102,30910205,3091020502,1,1,0,2,0,1,
309,309102,30910205,3091020502,2,6,0,6,0,1,
309,309102,30910205,3091020502,3,7,1,7,1,1,
309,309102,30910205,3091020502,4,2,1,2,1,1,
309,309102,30910205,3091020502,5,3,0,3,0,1,
309,309102,30910205,3091020502,6,12,0,12,0,1,
309,309102,30910205,3091020502,7,3,0,3,0,1,
309,309102,30910205,3091020502,8,0,1,0,1,1,
309,309103,30910305,3091030501,1,0,0,0,0,1,
309,309103,30910305,3091030501,2,1,1,1,1,1,
309,309103,30910305,3091030501,3,0,0,0,0,1,
309,309103,30910305,3091030501,4,0,0,0,0,1,
309,309103,30910305,3091030501,5,1,1,1,1,1,
309,309103,30910305,3091030501,6,3,1,3,1,1,
309,309103,30910305,3091030501,7,0,1,0,1,1,
309,309103,30910305,3091030501,8,0,0,0,0,1,
309,309204,30920406,3092040606,1,0,0,0,0,1,
309,309204,30920406,3092040606,2,1,1,1,1,1,
309,309204,30920406,3092040606,3,0,1,0,0,1,
309,309204,30920406,3092040606,4,0,0,0,0,1,
309,309204,30920406,3092040606,5,1,1,1,1,1,
309,309204,30920406,3092040606,6,3,1,3,1,1,
309,309204,30920406,3092040606,7,0,1,0,1,1,
309,309204,30920406,3092040606,8,0,0,0,0,1,
310,310102,31010202,3101020203,1,0,0,0,0,1,
310,310102,31010202,3101020203,2,3,1,3,1,1,
310,310102,31010202,3101020203,3,1,2,2,2,1,
310,310102,31010202,3101020203,4,0,0,0,0,1,
310,310102,31010202,3101020203,5,2,1,2,0,1,
310,310102,31010202,3101020203,6,5,1,6,1,1,
310,310102,31010202,3101020203,7,1,2,1,2,1,
310,310102,31010202,3101020203,8,0,1,0,0,1,
310,310206,31020603,3102060309,1,0,0,0,0,1,
310,310206,31020603,3102060309,2,1,3,1,0,1,
310,310206,31020603,3102060309,3,0,0,0,0,1,
310,310206,31020603,3102060309,4,0,0,0,0,1,
310,310206,31020603,3102060309,5,1,2,1,1,1,
310,310206,31020603,3102060309,6,1,0,2,0,1,
310,310206,31020603,3102060309,7,0,1,0,0,1,
310,310206,31020603,3102060309,8,0,0,0,0,1,
310,310206,31020604,3102060408,1,0,0,0,0,1,
310,310206,31020604,3102060408,2,1,3,1,0,1,
310,310206,31020604,3102060408,3,0,0,0,0,1,
310,310206,31020604,3102060408,4,0,0,0,0,1,
310,310206,31020604,3102060408,5,1,2,1,0,1,
310,310206,31020604,3102060408,6,1,0,2,0,1,
310,310206,31020604,3102060408,7,0,1,0,0,1,
310,310206,31020604,3102060408,8,0,0,0,0,1,
310,310207,31020706,3102070603,1,,,,,3,"THE COMMUNITY USES THE HOSPITAL"
310,310207,31020706,3102070603,2,,,,,3,"THE COMMUNITY USES THE HOSPITAL"
310,310207,31020706,3102070603,3,,,,,3,"THE COMMUNITY USES THE HOSPITAL"
310,310207,31020706,3102070603,4,,,,,3,"THE COMMUNITY USES THE HOSPITAL"
310,310207,31020706,3102070603,5,,,,,3,"THE COMMUNITY USES THE HOSPITAL"
310,310207,31020706,3102070603,6,,,,,3,"THE COMMUNITY USES THE HOSPITAL"
310,310207,31020706,3102070603,7,,,,,3,"THE COMMUNITY USES THE HOSPITAL"
310,310207,31020706,3102070603,8,,,,,3,"THE COMMUNITY USES THE HOSPITAL"
311,311103,31110302,3111030202,1,0,0,,,1,
311,311103,31110302,3111030202,1,0,0,,,1,
311,311103,31110302,3111030202,1,0,0,0,0,1,
311,311103,31110302,3111030202,1,0,0,0,0,1,
311,311103,31110302,3111030202,2,1,2,1,2,1,
311,311103,31110302,3111030202,2,1,2,1,2,1,
311,311103,31110302,3111030202,2,1,2,,,1,
311,311103,31110302,3111030202,2,1,2,,,1,
311,311103,31110302,3111030202,3,0,1,2,1,1,
311,311103,31110302,3111030202,3,0,1,2,1,1,
311,311103,31110302,3111030202,3,0,1,,,1,
311,311103,31110302,3111030202,3,0,1,,,1,
311,311103,31110302,3111030202,4,1,0,,,1,
311,311103,31110302,3111030202,4,1,0,,,1,
311,311103,31110302,3111030202,4,1,0,2,0,1,
311,311103,31110302,3111030202,4,1,0,2,0,1,
311,311103,31110302,3111030202,5,3,0,4,0,1,
311,311103,31110302,3111030202,5,3,0,4,0,1,
311,311103,31110302,3111030202,5,3,0,,,1,
311,311103,31110302,3111030202,5,3,0,,,1,
311,311103,31110302,3111030202,6,3,0,,,1,
311,311103,31110302,3111030202,6,3,0,,,1,
311,311103,31110302,3111030202,6,3,0,3,2,1,
311,311103,31110302,3111030202,6,3,0,3,2,1,
311,311103,31110302,3111030202,7,1,1,,,1,
311,311103,31110302,3111030202,7,1,1,,,1,
311,311103,31110302,3111030202,7,1,1,1,1,1,
311,311103,31110302,3111030202,7,1,1,1,1,1,
311,311103,31110302,3111030202,8,0,1,,,1,
311,311103,31110302,3111030202,8,0,1,,,1,
311,311103,31110302,3111030202,8,0,1,0,0,1,
311,311103,31110302,3111030202,8,0,1,0,0,1,
311,311302,31130201,3113020101,1,0,0,0,0,1,
311,311302,31130201,3113020101,2,1,1,1,7,1,
311,311302,31130201,3113020101,3,1,0,1,2,1,
311,311302,31130201,3113020101,4,1,1,0,2,1,
311,311302,31130201,3113020101,5,3,0,3,0,1,
311,311302,31130201,3113020101,6,4,2,1,3,1,
311,311302,31130201,3113020101,7,1,1,1,2,1,
311,311302,31130201,3113020101,8,0,1,0,1,1,
312,312105,31210502,3121050202,1,0,0,0,0,,
312,312105,31210502,3121050202,2,0,1,1,0,,
312,312105,31210502,3121050202,3,1,0,1,0,,
312,312105,31210502,3121050202,4,0,0,0,0,,
312,312105,31210502,3121050202,5,1,1,1,1,,
312,312105,31210502,3121050202,6,1,3,1,3,,
312,312105,31210502,3121050202,7,0,1,0,1,,
312,312105,31210502,3121050202,8,0,0,0,0,,
313,313102,31310205,3131020505,1,0,0,0,2,1,
313,313102,31310205,3131020505,2,4,1,4,2,1,
313,313102,31310205,3131020505,3,1,2,1,0,1,
313,313102,31310205,3131020505,4,1,0,1,0,1,
313,313102,31310205,3131020505,5,1,2,1,2,1,
313,313102,31310205,3131020505,6,3,2,3,1,1,
313,313102,31310205,3131020505,7,1,1,1,1,1,
313,313102,31310205,3131020505,8,0,0,0,0,1,
313,313104,31310403,3131040312,1,0,0,0,0,1,
313,313104,31310403,3131040312,2,1,1,1,1,1,
313,313104,31310403,3131040312,3,0,0,0,0,1,
313,313104,31310403,3131040312,4,0,0,0,0,1,
313,313104,31310403,3131040312,5,2,1,1,1,1,
313,313104,31310403,3131040312,6,2,0,1,1,1,
313,313104,31310403,3131040312,7,1,1,1,1,1,
313,313104,31310403,3131040312,8,0,0,0,0,1,
314,314103,31410304,3141030403,1,0,0,0,0,1,
314,314103,31410304,3141030403,2,3,0,3,3,1,
314,314103,31410304,3141030403,3,4,0,4,1,1,
314,314103,31410304,3141030403,4,1,1,0,1,1,
314,314103,31410304,3141030403,5,2,0,2,1,1,
314,314103,31410304,3141030403,6,4,1,2,0,1,
314,314103,31410304,3141030403,7,3,0,3,1,1,
314,314103,31410304,3141030403,8,0,0,0,1,1,
317,317101,31710101,3171010102,1,0,0,,,,
317,317101,31710101,3171010102,2,1,0,,,,
317,317101,31710101,3171010102,3,0,1,,,,
317,317101,31710101,3171010102,4,0,0,,,,
317,317101,31710101,3171010102,5,1,1,,,,
317,317101,31710101,3171010102,6,0,4,,,,
317,317101,31710101,3171010102,7,1,0,,,,
317,317101,31710101,3171010102,8,0,0,,,,
317,317102,31710202,3171020201,1,0,0,0,0,1,
317,317102,31710202,3171020201,2,3,1,2,2,1,
317,317102,31710202,3171020201,3,3,0,3,0,1,
317,317102,31710202,3171020201,4,2,0,2,0,1,
317,317102,31710202,3171020201,5,2,1,2,1,1,
317,317102,31710202,3171020201,6,5,0,5,0,1,
317,317102,31710202,3171020201,7,3,1,3,0,1,
317,317102,31710202,3171020201,8,0,0,0,0,1,
317,317106,31710605,3171060512,1,1,1,2,0,2,
317,317106,31710605,3171060512,2,8,1,8,1,2,
317,317106,31710605,3171060512,3,13,0,13,0,2,
317,317106,31710605,3171060512,4,3,0,3,0,2,
317,317106,31710605,3171060512,5,3,2,4,1,2,
317,317106,31710605,3171060512,6,14,0,14,0,2,
317,317106,31710605,3171060512,7,5,0,5,0,2,
317,317106,31710605,3171060512,8,1,0,1,0,2,
318,318103,31810302,3181030204,1,0,0,,,1,
318,318103,31810302,3181030204,1,0,0,,,1,
318,318103,31810302,3181030204,1,0,0,0,1,1,
318,318103,31810302,3181030204,1,0,0,0,1,1,
318,318103,31810302,3181030204,2,1,1,,,1,
318,318103,31810302,3181030204,2,1,1,,,1,
318,318103,31810302,3181030204,2,1,1,1,4,1,
318,318103,31810302,3181030204,2,1,1,1,4,1,
318,318103,31810302,3181030204,3,1,0,,,1,
318,318103,31810302,3181030204,3,1,0,,,1,
318,318103,31810302,3181030204,3,2,0,2,2,1,
318,318103,31810302,3181030204,3,2,0,2,2,1,
318,318103,31810302,3181030204,4,0,2,0,2,1,
318,318103,31810302,3181030204,4,0,2,0,2,1,
318,318103,31810302,3181030204,4,0,2,,,1,
318,318103,31810302,3181030204,4,0,2,,,1,
318,318103,31810302,3181030204,5,6,0,,,1,
318,318103,31810302,3181030204,5,6,0,,,1,
318,318103,31810302,3181030204,5,6,0,6,4,1,
318,318103,31810302,3181030204,5,6,0,6,4,1,
318,318103,31810302,3181030204,6,2,0,2,5,1,
318,318103,31810302,3181030204,6,2,0,2,5,1,
318,318103,31810302,3181030204,6,0,0,,,1,
318,318103,31810302,3181030204,6,0,0,,,1,
318,318103,31810302,3181030204,7,0,0,0,3,1,
318,318103,31810302,3181030204,7,0,0,0,3,1,
318,318103,31810302,3181030204,7,0,0,,,1,
318,318103,31810302,3181030204,7,0,0,,,1,
318,318103,31810302,3181030204,8,0,0,0,1,1,
318,318103,31810302,3181030204,8,0,0,0,1,1,
318,318103,31810302,3181030204,8,0,0,,,1,
318,318103,31810302,3181030204,8,0,0,,,1,
318,318107,31810705,3181070501,1,0,0,0,0,1,
318,318107,31810705,3181070501,2,0,2,0,2,1,
318,318107,31810705,3181070501,3,1,0,1,1,1,
318,318107,31810705,3181070501,4,1,0,2,0,1,
318,318107,31810705,3181070501,5,0,2,1,1,1,
318,318107,31810705,3181070501,6,1,3,6,0,1,
318,318107,31810705,3181070501,7,0,2,0,3,1,
318,318107,31810705,3181070501,8,0,1,0,1,1,
318,318114,31811402,3181140207,1,0,0,0,0,1,
318,318114,31811402,3181140207,2,0,2,2,2,1,
318,318114,31811402,3181140207,3,0,0,0,0,1,
318,318114,31811402,3181140207,4,0,0,0,0,1,
318,318114,31811402,3181140207,5,3,0,1,1,1,
318,318114,31811402,3181140207,6,1,1,3,0,1,
318,318114,31811402,3181140207,7,0,1,0,2,1,
318,318114,31811402,3181140207,8,0,0,0,0,1,
319,319103,31910303,3191030304,1,2,0,2,0,1,
319,319103,31910303,3191030304,2,11,0,12,0,1,
319,319103,31910303,3191030304,3,7,0,7,0,1,
319,319103,31910303,3191030304,4,2,0,1,0,1,
319,319103,31910303,3191030304,5,6,0,5,0,1,
319,319103,31910303,3191030304,6,8,0,18,0,1,
319,319103,31910303,3191030304,7,7,0,7,0,1,
319,319103,31910303,3191030304,8,0,0,0,1,1,
319,319105,31910508,3191050803,1,0,0,0,0,1,
319,319105,31910508,3191050803,2,3,0,3,1,1,
319,319105,31910508,3191050803,3,4,1,1,1,1,
319,319105,31910508,3191050803,4,0,1,0,2,1,
319,319105,31910508,3191050803,5,2,0,2,0,1,
319,319105,31910508,3191050803,6,7,0,6,0,1,
319,319105,31910508,3191050803,7,2,0,2,1,1,
319,319105,31910508,3191050803,8,0,0,0,0,1,
319,319107,31910702,3191070202,1,2,0,2,0,1,
319,319107,31910702,3191070202,2,11,0,12,0,1,
319,319107,31910702,3191070202,3,7,0,7,0,1,
319,319107,31910702,3191070202,4,2,0,1,0,1,
319,319107,31910702,3191070202,5,6,0,5,0,1,
319,319107,31910702,3191070202,6,8,0,18,0,1,
319,319107,31910702,3191070202,7,7,0,7,0,1,
319,319107,31910702,3191070202,8,0,0,0,1,1,
320,320103,32010303,3201030323,1,0,0,0,0,1,
320,320103,32010303,3201030323,2,5,0,6,0,1,
320,320103,32010303,3201030323,3,3,0,3,0,1,
320,320103,32010303,3201030323,4,1,0,1,1,1,
320,320103,32010303,3201030323,5,2,0,2,0,1,
320,320103,32010303,3201030323,6,3,0,3,0,1,
320,320103,32010303,3201030323,7,3,0,3,0,1,
320,320103,32010303,3201030323,8,0,0,0,0,1,
320,320108,32010808,3201080801,1,0,0,0,0,1,
320,320108,32010808,3201080801,2,3,2,5,0,1,
320,320108,32010808,3201080801,3,1,2,3,0,1,
320,320108,32010808,3201080801,4,1,1,1,0,1,
320,320108,32010808,3201080801,5,0,1,0,1,1,
320,320108,32010808,3201080801,6,3,2,4,1,1,
320,320108,32010808,3201080801,7,1,2,3,0,1,
320,320108,32010808,3201080801,8,0,0,0,0,1,
321,321103,32110304,3211030405,1,0,0,0,0,,
321,321103,32110304,3211030405,2,1,0,1,0,,
321,321103,32110304,3211030405,3,1,0,1,0,,
321,321103,32110304,3211030405,4,0,0,0,0,,
321,321103,32110304,3211030405,5,2,0,2,0,,
321,321103,32110304,3211030405,6,4,0,3,1,,
321,321103,32110304,3211030405,7,0,1,1,0,,
321,321103,32110304,3211030405,8,0,0,0,0,,
321,321105,32110505,3211050502,1,0,0,0,0,1,
321,321105,32110505,3211050502,2,1,0,1,0,1,
321,321105,32110505,3211050502,3,0,1,0,1,1,
321,321105,32110505,3211050502,4,0,0,0,0,1,
321,321105,32110505,3211050502,5,1,1,1,1,1,
321,321105,32110505,3211050502,6,2,2,2,2,1,
321,321105,32110505,3211050502,7,0,1,1,0,1,
321,321105,32110505,3211050502,8,0,0,0,0,1,
321,321106,32110601,3211060105,1,0,0,0,0,1,
321,321106,32110601,3211060105,2,0,1,0,1,1,
321,321106,32110601,3211060105,3,1,0,1,0,1,
321,321106,32110601,3211060105,4,0,0,0,0,1,
321,321106,32110601,3211060105,5,1,1,2,0,1,
321,321106,32110601,3211060105,6,3,1,3,1,1,
321,321106,32110601,3211060105,7,1,0,1,0,1,
321,321106,32110601,3211060105,8,0,0,0,0,1,
321,321107,32110706,3211070617,1,0,0,0,0,1,
321,321107,32110706,3211070617,2,1,0,1,0,1,
321,321107,32110706,3211070617,3,1,0,1,0,1,
321,321107,32110706,3211070617,4,0,0,0,0,1,
321,321107,32110706,3211070617,5,1,1,1,1,1,
321,321107,32110706,3211070617,6,4,0,3,1,1,
321,321107,32110706,3211070617,7,1,0,2,0,1,
321,321107,32110706,3211070617,8,0,0,0,0,1,
322,322108,32210802,3221080206,1,0,0,0,0,1,
322,322108,32210802,3221080206,2,0,1,0,1,1,
322,322108,32210802,3221080206,3,0,1,0,1,1,
322,322108,32210802,3221080206,4,0,0,0,0,1,
322,322108,32210802,3221080206,5,2,0,2,0,1,
322,322108,32210802,3221080206,6,4,0,4,0,1,
322,322108,32210802,3221080206,7,1,0,1,0,1,
322,322108,32210802,3221080206,8,0,0,0,0,1,
322,322111,32211104,3221110412,1,0,0,0,0,2,
322,322111,32211104,3221110412,2,1,1,2,0,2,
322,322111,32211104,3221110412,3,1,0,1,0,2,
322,322111,32211104,3221110412,4,0,0,0,0,2,
322,322111,32211104,3221110412,5,1,2,1,1,2,
322,322111,32211104,3221110412,6,2,2,2,2,2,
322,322111,32211104,3221110412,7,1,1,1,1,2,
322,322111,32211104,3221110412,8,0,0,0,0,2,
323,323104,32310403,3231040301,1,2,0,,,1,
323,323104,32310403,3231040301,2,8,3,,,1,
323,323104,32310403,3231040301,3,7,0,,,1,
323,323104,32310403,3231040301,4,4,0,,,1,
323,323104,32310403,3231040301,5,4,1,,,1,
323,323104,32310403,3231040301,6,13,0,,,1,
323,323104,32310403,3231040301,7,4,1,,,1,
323,323104,32310403,3231040301,8,0,1,,,1,
323,323106,32310604,3231060409,1,0,0,1,0,,
323,323106,32310604,3231060409,2,4,0,6,0,,
