"District_Name","SubCounty","Parish","Villagecode","Communal_Resource_ID","C6EQ1","Other_C6EQ1","C6EQ2","C6EQ3","C6EQ4","C6EQ5","C6EQ6","C6EQ7A","C6EQ7B","C6EQ7C","C6EQ8A","C6EQ8B","C6EQ8C","C6EQ9A","C6EQ9B","C6EQ9C","C6EQ10","C6EQ11","C6EQ12","C6EQ13","C6EQ14","End_comm_resource","Survey_Visit","ComOrg_Response","Reason_Comm_Org_Not_Done"
302,302201,30220105,3022010508,105,2,,,,,,,,,,,,,,,,,,,,,,1,1,
302,302201,30220107,3022010708,101,2,,,,,,,,,,,,,,,,,,,,,,1,2,
302,302201,30220107,3022010708,102,2,,,,,,,,,,,,,,,,,,,,,,1,2,
302,302201,30220107,3022010708,103,2,,,,,,,,,,,,,,,,,,,,,,1,2,
302,302201,30220107,3022010708,104,2,,,,,,,,,,,,,,,,,,,,,,1,2,
302,302201,30220107,3022010708,105,2,,,,,,,,,,,,,,,,,,,,,,1,2,
302,302203,30220302,3022030205,101,2,,,,,,,,,,,,,,,,,,,,,,2,3,"FACILITY USED IS HOSPITAL"
302,302203,30220302,3022030205,102,2,,,,,,,,,,,,,,,,,,,,,,2,3,"FACILITY USED IS HOSPITAL"
302,302203,30220302,3022030205,103,2,,,,,,,,,,,,,,,,,,,,,,2,3,"FACILITY USED IS HOSPITAL"
302,302203,30220302,3022030205,104,2,,,,,,,,,,,,,,,,,,,,,,2,3,"FACILITY USED IS HOSPITAL"
302,302203,30220302,3022030205,105,2,,,,,,,,,,,,,,,,,,,,,,2,3,"FACILITY USED IS HOSPITAL"
302,302204,30220405,3022040505,101,2,,,,,,,,,,,,,,,,,,,,,,2,2,
302,302204,30220405,3022040505,102,2,,,,,,,,,,,,,,,,,,,,,,2,2,
302,302204,30220405,3022040505,103,2,,,,,,,,,,,,,,,,,,,,,,2,2,
302,302204,30220405,3022040505,104,1,,1,2,2,1,2,,,,4,,,8,8,8,1,2,,2,,,2,2,
302,302204,30220405,3022040505,105,2,,,,,,,,,,,,,,,,,,,,,,2,2,
302,302205,30220505,3022050502,101,2,,,,,,,,,,,,,,,,,,,,,,1,,
302,302205,30220505,3022050502,102,2,,,,,,,,,,,,,,,,,,,,,,1,,
302,302205,30220505,3022050502,103,2,,,,,,,,,,,,,,,,,,,,,,1,,
302,302205,30220505,3022050502,104,2,,,,,,,,,,,,,,,,,,,,,,1,,
302,302205,30220505,3022050502,105,2,,,,,,,,,,,,,,,,,,,,,,1,,
303,303201,30320102,3032010205,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303201,30320102,3032010205,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303201,30320102,3032010205,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303201,30320102,3032010205,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303201,30320102,3032010205,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303202,30320207,3032020706,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303202,30320207,3032020706,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303202,30320207,3032020706,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303202,30320207,3032020706,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303202,30320207,3032020706,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303204,30320405,3032040506,101,2,,,,,,,,,,,,,,,,,,,,,,2,3,"the community uses the hospital"
303,303204,30320405,3032040506,102,2,,,,,,,,,,,,,,,,,,,,,,2,3,"the community uses the hospital"
303,303204,30320405,3032040506,103,2,,,,,,,,,,,,,,,,,,,,,,2,3,"the community uses the hospital"
303,303204,30320405,3032040506,104,2,,,,,,,,,,,,,,,,,,,,,,2,3,"the community uses the hospital"
303,303204,30320405,3032040506,105,2,,,,,,,,,,,,,,,,,,,,,,2,3,"the community uses the hospital"
303,303402,30340204,3034020408,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303402,30340204,3034020408,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303402,30340204,3034020408,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303402,30340204,3034020408,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303402,30340204,3034020408,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303404,30340401,3034040102,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303404,30340401,3034040102,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303404,30340401,3034040102,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303404,30340401,3034040102,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303404,30340401,3034040102,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303404,30340403,3034040304,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303404,30340403,3034040304,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303404,30340403,3034040304,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303404,30340403,3034040304,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303404,30340403,3034040304,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303405,30340507,3034050711,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303405,30340507,3034050711,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303405,30340507,3034050711,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303405,30340507,3034050711,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303405,30340507,3034050711,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303503,30350304,3035030411,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303503,30350304,3035030411,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303503,30350304,3035030411,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303503,30350304,3035030411,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303503,30350304,3035030411,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303504,30350402,3035040205,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303504,30350402,3035040205,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303504,30350402,3035040205,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303504,30350402,3035040205,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
303,303504,30350402,3035040205,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
304,304102,30410201,3041020101,101,2,,,,,,,,,,,,,,,,,,,,,,2,2,
304,304102,30410201,3041020101,102,2,,,,,,,,,,,,,,,,,,,,,,2,2,
304,304102,30410201,3041020101,103,2,,,,,,,,,,,,,,,,,,,,,,2,2,
304,304102,30410201,3041020101,104,1,,2,2,2,2,2,,,,4,,,8,8,8,1,2,,2,,,2,2,
304,304102,30410201,3041020101,105,2,,,,,,,,,,,,,,,,,,,,,,2,2,
304,304204,30420401,3042040105,101,2,,,,,,,,,,,,,,,,,,,,,,1,1,
304,304204,30420401,3042040105,102,2,,,,,,,,,,,,,,,,,,,,,,1,1,
304,304204,30420401,3042040105,103,2,,,,,,,,,,,,,,,,,,,,,,1,1,
304,304204,30420401,3042040105,104,2,,,,,,,,,,,,,,,,,,,,,,1,1,
304,304204,30420401,3042040105,105,2,,,,,,,,,,,,,,,,,,,,,,1,1,
304,304204,30420402,3042040201,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
304,304204,30420402,3042040201,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
304,304204,30420402,3042040201,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
304,304204,30420402,3042040201,104,2,,,,,,,,,,,,,,,,,,,,,,2,,
304,304204,30420402,3042040201,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
304,304301,30430104,3043010404,101,2,,,,,,,,,,,,,,,,,,,,,,2,2,
304,304301,30430104,3043010404,102,2,,,,,,,,,,,,,,,,,,,,,,2,2,
304,304301,30430104,3043010404,103,2,,,,,,,,,,,,,,,,,,,,,,2,2,
304,304301,30430104,3043010404,104,2,,,,,,,,,,,,,,,,,,,,,,2,2,
304,304301,30430104,3043010404,105,2,,,,,,,,,,,,,,,,,,,,,,2,2,
305,305102,30510208,3051020803,101,2,,,,,,,,,,,,,,,,,,,,,,2,3,"hospital"
305,305102,30510208,3051020803,102,2,,,,,,,,,,,,,,,,,,,,,,2,3,"hospital"
305,305102,30510208,3051020803,103,2,,,,,,,,,,,,,,,,,,,,,,2,3,"hospital"
305,305102,30510208,3051020803,104,2,,,,,,,,,,,,,,,,,,,,,,2,3,"hospital"
305,305102,30510208,3051020803,105,2,,,,,,,,,,,,,,,,,,,,,,2,3,"hospital"
306,306102,30610203,3061020306,101,2,,,,,,,,,,,,,,,,,,,,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306102,30610203,3061020306,102,2,,,,,,,,,,,,,,,,,,,,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306102,30610203,3061020306,103,2,,,,,,,,,,,,,,,,,,,,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306102,30610203,3061020306,104,1,,1,1,2,1,2,,,,4,,,6,8,8,3,2,,2,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306102,30610203,3061020306,105,2,,,,,,,,,,,,,,,,,,,,,,2,3,"THE INCHARGE WAS NOT AROUND AND OTHER STAFF COULD NOT HELP"
306,306103,30610301,3061030101,101,2,,,,,,,,,,,,,,,,,,,,,,1,1,
306,306103,30610301,3061030101,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
306,306103,30610301,3061030101,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
306,306103,30610301,3061030101,102,2,,,,,,,,,,,,,,,,,,,,,,1,1,
306,306103,30610301,3061030101,103,2,,,,,,,,,,,,,,,,,,,,,,1,1,
306,306103,30610301,3061030101,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
306,306103,30610301,3061030101,104,2,,,,,,,,,,,,,,,,,,,,,,1,1,
306,306103,30610301,3061030101,104,2,,,,,,,,,,,,,,,,,,,,,,2,,
306,306103,30610301,3061030101,105,2,,,,,,,,,,,,,,,,,,,,,,1,1,
306,306103,30610301,3061030101,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
306,306106,30610601,3061060103,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
306,306106,30610601,3061060103,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
306,306106,30610601,3061060103,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
306,306106,30610601,3061060103,104,1,,2,1,2,1,2,,,,4,,,6,8,8,3,2,,2,,,2,1,
306,306106,30610601,3061060103,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
307,307108,30710802,3071080206,101,2,,,,,,,,,,,,,,,,,,,,,,2,2,
307,307108,30710802,3071080206,102,2,,,,,,,,,,,,,,,,,,,,,,2,2,
307,307108,30710802,3071080206,103,2,,,,,,,,,,,,,,,,,,,,,,2,2,
307,307108,30710802,3071080206,104,2,,,,,,,,,,,,,,,,,,,,,,2,2,
307,307108,30710802,3071080206,105,2,,,,,,,,,,,,,,,,,,,,,,2,2,
307,307108,30710803,3071080301,101,2,,,,,,,,,,,,,,,,,,,,,,2,2,
307,307108,30710803,3071080301,102,2,,,,,,,,,,,,,,,,,,,,,,2,2,
307,307108,30710803,3071080301,103,2,,,,,,,,,,,,,,,,,,,,,,2,2,
307,307108,30710803,3071080301,104,1,,1,1,1,1,1,2,2,2,4,,,1,1,1,3,2,,2,,,2,2,
307,307108,30710803,3071080301,105,1,"ROCK",1,1,2,1,2,,,,4,,,8,8,8,3,2,,2,,,2,2,
307,307202,30720203,3072020302,101,2,,,,,,,,,,,,,,,,,,,,,,2,3,"Done complete visit 1"
307,307202,30720203,3072020302,102,2,,,,,,,,,,,,,,,,,,,,,,2,3,"Done complete visit 1"
307,307202,30720203,3072020302,103,2,,,,,,,,,,,,,,,,,,,,,,2,3,"Done complete visit 1"
307,307202,30720203,3072020302,104,2,,,,,,,,,,,,,,,,,,,,,,2,3,"Done complete visit 1"
307,307202,30720203,3072020302,105,2,,,,,,,,,,,,,,,,,,,,,,2,3,"Done complete visit 1"
308,308102,30810206,3081020606,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
308,308102,30810206,3081020606,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
308,308102,30810206,3081020606,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
308,308102,30810206,3081020606,104,1,,1,1,2,1,2,,,,4,,,2,6,8,3,2,,2,,,2,1,
308,308102,30810206,3081020606,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
309,309102,30910205,3091020502,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
309,309102,30910205,3091020502,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
309,309102,30910205,3091020502,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
309,309102,30910205,3091020502,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
309,309102,30910205,3091020502,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
309,309103,30910305,3091030501,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
309,309103,30910305,3091030501,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
309,309103,30910305,3091030501,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
309,309103,30910305,3091030501,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
309,309103,30910305,3091030501,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
309,309204,30920406,3092040606,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
309,309204,30920406,3092040606,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
309,309204,30920406,3092040606,103,1,,2,2,2,1,2,,,,4,,,8,8,8,1,2,,2,,,2,1,
309,309204,30920406,3092040606,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
309,309204,30920406,3092040606,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
310,310102,31010202,3101020203,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
310,310102,31010202,3101020203,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
310,310102,31010202,3101020203,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
310,310102,31010202,3101020203,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
310,310102,31010202,3101020203,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
310,310206,31020603,3102060309,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
310,310206,31020603,3102060309,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
310,310206,31020603,3102060309,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
310,310206,31020603,3102060309,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
310,310206,31020603,3102060309,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
310,310206,31020604,3102060408,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
310,310206,31020604,3102060408,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
310,310206,31020604,3102060408,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
310,310206,31020604,3102060408,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
310,310206,31020604,3102060408,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
310,310207,31020706,3102070603,101,2,,,,,,,,,,,,,,,,,,,,,,2,3,"THE COMMUNITY USES THE HOSPITAL"
310,310207,31020706,3102070603,102,2,,,,,,,,,,,,,,,,,,,,,,2,3,"THE COMMUNITY USES THE HOSPITAL"
310,310207,31020706,3102070603,103,2,,,,,,,,,,,,,,,,,,,,,,2,3,"THE COMMUNITY USES THE HOSPITAL"
310,310207,31020706,3102070603,104,2,,,,,,,,,,,,,,,,,,,,,,2,3,"THE COMMUNITY USES THE HOSPITAL"
310,310207,31020706,3102070603,105,2,,,,,,,,,,,,,,,,,,,,,,2,3,"THE COMMUNITY USES THE HOSPITAL"
311,311103,31110302,3111030202,101,2,,,,,,,,,,,,,,,,,,,,,,1,1,
311,311103,31110302,3111030202,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
311,311103,31110302,3111030202,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
311,311103,31110302,3111030202,102,2,,,,,,,,,,,,,,,,,,,,,,1,1,
311,311103,31110302,3111030202,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
311,311103,31110302,3111030202,103,2,,,,,,,,,,,,,,,,,,,,,,1,1,
311,311103,31110302,3111030202,104,1,,1,1,2,1,2,,,,4,,,8,8,8,1,2,,2,,,2,1,
311,311103,31110302,3111030202,104,1,,1,1,2,1,2,,,,4,,,8,8,8,1,2,,2,,,1,1,
311,311103,31110302,3111030202,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
311,311103,31110302,3111030202,105,2,,,,,,,,,,,,,,,,,,,,,,1,1,
311,311302,31130201,3113020101,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
311,311302,31130201,3113020101,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
311,311302,31130201,3113020101,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
311,311302,31130201,3113020101,104,1,,1,1,2,1,2,,,,4,,,6,8,8,3,2,,2,,,2,1,
311,311302,31130201,3113020101,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
312,312105,31210502,3121050202,101,2,,,,,,,,,,,,,,,,,,,,,,2,2,
312,312105,31210502,3121050202,102,2,,,,,,,,,,,,,,,,,,,,,,2,2,
312,312105,31210502,3121050202,103,2,,,,,,,,,,,,,,,,,,,,,,2,2,
312,312105,31210502,3121050202,104,2,,,,,,,,,,,,,,,,,,,,,,2,2,
312,312105,31210502,3121050202,105,2,,,,,,,,,,,,,,,,,,,,,,2,2,
313,313102,31310205,3131020505,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
313,313102,31310205,3131020505,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
313,313102,31310205,3131020505,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
313,313102,31310205,3131020505,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
313,313102,31310205,3131020505,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
313,313104,31310403,3131040312,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
313,313104,31310403,3131040312,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
313,313104,31310403,3131040312,103,1,,1,2,2,2,2,,,,4,,,8,8,8,1,2,,2,,,2,1,
313,313104,31310403,3131040312,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
313,313104,31310403,3131040312,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
314,314103,31410304,3141030403,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
314,314103,31410304,3141030403,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
314,314103,31410304,3141030403,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
314,314103,31410304,3141030403,104,1,,1,1,2,1,2,,,,96,96,4,1,6,2,3,2,,2,,,2,1,
314,314103,31410304,3141030403,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
317,317101,31710101,3171010102,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
317,317101,31710101,3171010102,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
317,317101,31710101,3171010102,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
317,317101,31710101,3171010102,104,1,,2,2,2,2,2,,,,4,,,8,8,8,1,2,,2,,,2,1,
317,317101,31710101,3171010102,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
317,317102,31710202,3171020201,101,2,,,,,,,,,,,,,,,,,,,,,,2,2,
317,317102,31710202,3171020201,102,2,,,,,,,,,,,,,,,,,,,,,,2,2,
317,317102,31710202,3171020201,103,2,,,,,,,,,,,,,,,,,,,,,,2,2,
317,317102,31710202,3171020201,104,1,,1,2,2,1,1,2,2,2,4,,,96,96,96,3,2,,2,,,2,2,
317,317102,31710202,3171020201,105,2,,,,,,,,,,,,,,,,,,,,,,2,2,
317,317106,31710605,3171060512,101,2,,,,,,,,,,,,,,,,,,,,,,2,2,
317,317106,31710605,3171060512,102,2,,,,,,,,,,,,,,,,,,,,,,2,2,
317,317106,31710605,3171060512,103,2,,,,,,,,,,,,,,,,,,,,,,2,2,
317,317106,31710605,3171060512,104,2,,,,,,,,,,,,,,,,,,,,,,2,2,
317,317106,31710605,3171060512,105,2,,,,,,,,,,,,,,,,,,,,,,2,2,
318,318103,31810302,3181030204,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
318,318103,31810302,3181030204,101,2,,,,,,,,,,,,,,,,,,,,,,1,1,
318,318103,31810302,3181030204,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
318,318103,31810302,3181030204,102,2,,,,,,,,,,,,,,,,,,,,,,1,1,
318,318103,31810302,3181030204,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
318,318103,31810302,3181030204,103,2,,,,,,,,,,,,,,,,,,,,,,1,1,
318,318103,31810302,3181030204,104,1,,2,1,2,1,2,,,,4,,,8,8,8,1,2,,2,,,2,,
318,318103,31810302,3181030204,104,1,,2,1,2,1,2,,,,4,,,8,8,8,1,2,,2,,,1,1,
318,318103,31810302,3181030204,105,2,,,,,,,,,,,,,,,,,,,,,,1,1,
318,318103,31810302,3181030204,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
318,318107,31810705,3181070501,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
318,318107,31810705,3181070501,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
318,318107,31810705,3181070501,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
318,318107,31810705,3181070501,104,1,,1,1,2,1,2,,,,1,4,4,6,8,8,3,2,,2,,,2,1,
318,318107,31810705,3181070501,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
318,318114,31811402,3181140207,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
318,318114,31811402,3181140207,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
318,318114,31811402,3181140207,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
318,318114,31811402,3181140207,104,1,,1,1,2,1,2,,,,4,,,6,6,6,2,2,,2,,,2,1,
318,318114,31811402,3181140207,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
319,319103,31910303,3191030304,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
319,319103,31910303,3191030304,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
319,319103,31910303,3191030304,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
319,319103,31910303,3191030304,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
319,319103,31910303,3191030304,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
319,319105,31910508,3191050803,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
319,319105,31910508,3191050803,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
319,319105,31910508,3191050803,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
319,319105,31910508,3191050803,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
319,319105,31910508,3191050803,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
319,319107,31910702,3191070202,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
319,319107,31910702,3191070202,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
319,319107,31910702,3191070202,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
319,319107,31910702,3191070202,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
319,319107,31910702,3191070202,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
320,320103,32010303,3201030323,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
320,320103,32010303,3201030323,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
320,320103,32010303,3201030323,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
320,320103,32010303,3201030323,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
320,320103,32010303,3201030323,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
320,320108,32010808,3201080801,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
320,320108,32010808,3201080801,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
320,320108,32010808,3201080801,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
320,320108,32010808,3201080801,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
320,320108,32010808,3201080801,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
321,321103,32110304,3211030405,101,2,,,,,,,,,,,,,,,,,,,,,,2,2,
321,321103,32110304,3211030405,102,2,,,,,,,,,,,,,,,,,,,,,,2,2,
321,321103,32110304,3211030405,103,2,,,,,,,,,,,,,,,,,,,,,,2,2,
321,321103,32110304,3211030405,104,1,,1,2,2,1,2,,,,4,,,8,8,8,1,2,,2,,,2,2,
321,321103,32110304,3211030405,105,2,,,,,,,,,,,,,,,,,,,,,,2,2,
321,321105,32110505,3211050502,101,2,,,,,,,,,,,,,,,,,,,,,,2,2,
321,321105,32110505,3211050502,102,2,,,,,,,,,,,,,,,,,,,,,,2,2,
321,321105,32110505,3211050502,103,2,,,,,,,,,,,,,,,,,,,,,,2,2,
321,321105,32110505,3211050502,104,2,,,,,,,,,,,,,,,,,,,,,,2,2,
321,321105,32110505,3211050502,105,2,,,,,,,,,,,,,,,,,,,,,,2,2,
321,321106,32110601,3211060105,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
321,321106,32110601,3211060105,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
321,321106,32110601,3211060105,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
321,321106,32110601,3211060105,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
321,321106,32110601,3211060105,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
321,321107,32110706,3211070617,101,2,,,,,,,,,,,,,,,,,,,,,,2,2,
321,321107,32110706,3211070617,102,2,,,,,,,,,,,,,,,,,,,,,,2,2,
321,321107,32110706,3211070617,103,2,,,,,,,,,,,,,,,,,,,,,,2,2,
321,321107,32110706,3211070617,104,2,,,,,,,,,,,,,,,,,,,,,,2,2,
321,321107,32110706,3211070617,105,2,,,,,,,,,,,,,,,,,,,,,,2,2,
322,322108,32210802,3221080206,101,2,,,,,,,,,,,,,,,,,,,,,,2,2,
322,322108,32210802,3221080206,102,2,,,,,,,,,,,,,,,,,,,,,,2,2,
322,322108,32210802,3221080206,103,2,,,,,,,,,,,,,,,,,,,,,,2,2,
322,322108,32210802,3221080206,104,2,,,,,,,,,,,,,,,,,,,,,,2,2,
322,322108,32210802,3221080206,105,2,,,,,,,,,,,,,,,,,,,,,,2,2,
322,322111,32211104,3221110412,101,2,,,,,,,,,,,,,,,,,,,,,,2,3,"completed during first visit"
322,322111,32211104,3221110412,102,2,,,,,,,,,,,,,,,,,,,,,,2,3,"completed during first visit"
322,322111,32211104,3221110412,103,2,,,,,,,,,,,,,,,,,,,,,,2,3,"completed during first visit"
322,322111,32211104,3221110412,104,2,,,,,,,,,,,,,,,,,,,,,,2,3,"completed during first visit"
322,322111,32211104,3221110412,105,2,,,,,,,,,,,,,,,,,,,,,,2,3,"completed during first visit"
323,323104,32310403,3231040301,101,2,,,,,,,,,,,,,,,,,,,,,,1,1,
323,323104,32310403,3231040301,102,2,,,,,,,,,,,,,,,,,,,,,,1,1,
323,323104,32310403,3231040301,103,2,,,,,,,,,,,,,,,,,,,,,,1,1,
