"District_Name","SubCounty","Parish","Villagecode","Problems_ID","C3JQ49","C3JQ49_Other","C3JQ50","Education_Response","Reason_Edu_Not_Done"
112,112104,11210402,1121040209,5,4,,,1,
112,112104,11210402,1121040209,6,4,,,1,
112,112104,11210402,1121040209,7,4,,,1,
112,112104,11210402,1121040209,8,4,,,1,
112,112104,11210402,1121040209,9,1,,3,1,
112,112104,11210402,1121040209,10,4,,,1,
112,112104,11210402,1121040209,11,4,,,1,
112,112104,11210402,1121040209,12,4,,,1,
112,112104,11210402,1121040209,13,4,,,1,
112,112104,11210402,1121040209,14,4,,,1,
112,112104,11210402,1121040209,15,2,"PARENTS INTERESTS IN EDUCATION, TRANSFERRED TEACHERS ARE STILL ON THE PAYROLL OF OUR SCHOOL. YET WE ARE UNDER STAFFED",3,1,
112,112203,11220301,1122030104,1,4,,,3,"On holiday"
112,112203,11220301,1122030104,2,4,,,3,"On holiday"
112,112203,11220301,1122030104,3,4,,,3,"On holiday"
112,112203,11220301,1122030104,4,4,,,3,"On holiday"
112,112203,11220301,1122030104,5,4,,,3,"On holiday"
112,112203,11220301,1122030104,6,4,,,3,"On holiday"
112,112203,11220301,1122030104,7,3,,3,3,"On holiday"
112,112203,11220301,1122030104,8,4,,,3,"On holiday"
112,112203,11220301,1122030104,9,2,,3,3,"On holiday"
112,112203,11220301,1122030104,10,4,,,3,"On holiday"
112,112203,11220301,1122030104,11,4,,,3,"On holiday"
112,112203,11220301,1122030104,12,4,,,3,"On holiday"
112,112203,11220301,1122030104,13,1,,3,3,"On holiday"
112,112203,11220301,1122030104,14,4,,,3,"On holiday"
112,112203,11220301,1122030104,15,4,,,3,"On holiday"
112,112204,11220403,1122040303,1,4,,,1,
112,112204,11220403,1122040303,2,4,,,1,
112,112204,11220403,1122040303,3,2,,2,1,
112,112204,11220403,1122040303,4,4,,,1,
112,112204,11220403,1122040303,5,4,,,1,
112,112204,11220403,1122040303,6,4,,,1,
112,112204,11220403,1122040303,7,4,,,1,
112,112204,11220403,1122040303,8,4,,,1,
112,112204,11220403,1122040303,9,3,,2,1,
112,112204,11220403,1122040303,10,1,,2,1,
112,112204,11220403,1122040303,11,4,,,1,
112,112204,11220403,1122040303,12,4,,,1,
112,112204,11220403,1122040303,13,4,,,1,
112,112204,11220403,1122040303,14,4,,,1,
112,112204,11220403,1122040303,15,4,,,1,
113,113105,11310504,1131050402,1,4,,,3,"On holiday"
113,113105,11310504,1131050402,2,2,,3,3,"On holiday"
113,113105,11310504,1131050402,3,4,,,3,"On holiday"
113,113105,11310504,1131050402,4,4,,,3,"On holiday"
113,113105,11310504,1131050402,5,4,,,3,"On holiday"
113,113105,11310504,1131050402,6,4,,,3,"On holiday"
113,113105,11310504,1131050402,7,4,,,3,"On holiday"
113,113105,11310504,1131050402,8,4,,,3,"On holiday"
113,113105,11310504,1131050402,9,4,,,3,"On holiday"
113,113105,11310504,1131050402,10,1,,3,3,"On holiday"
113,113105,11310504,1131050402,11,4,,,3,"On holiday"
113,113105,11310504,1131050402,12,4,,,3,"On holiday"
113,113105,11310504,1131050402,13,4,,,3,"On holiday"
113,113105,11310504,1131050402,14,4,,,3,"On holiday"
113,113105,11310504,1131050402,15,3,"Lack of latrines",3,3,"On holiday"
113,113105,11310505,1131050505,1,2,,3,1,
113,113105,11310505,1131050505,2,4,,,1,
113,113105,11310505,1131050505,3,3,,2,1,
113,113105,11310505,1131050505,4,4,,,1,
113,113105,11310505,1131050505,5,1,,2,1,
113,113105,11310505,1131050505,6,4,,,1,
113,113105,11310505,1131050505,7,4,,,1,
113,113105,11310505,1131050505,8,4,,,1,
113,113105,11310505,1131050505,9,4,,,1,
113,113105,11310505,1131050505,10,4,,,1,
113,113105,11310505,1131050505,11,4,,,1,
113,113105,11310505,1131050505,12,4,,,1,
113,113105,11310505,1131050505,13,4,,,1,
113,113105,11310505,1131050505,14,4,,,1,
113,113105,11310505,1131050505,15,4,,,1,
113,113111,11311102,1131110205,1,4,,,1,
113,113111,11311102,1131110205,2,4,,,1,
113,113111,11311102,1131110205,3,4,,,1,
113,113111,11311102,1131110205,4,4,,,1,
113,113111,11311102,1131110205,5,2,,2,1,
113,113111,11311102,1131110205,6,3,,2,1,
113,113111,11311102,1131110205,7,4,,,1,
113,113111,11311102,1131110205,8,4,,,1,
113,113111,11311102,1131110205,9,4,,,1,
113,113111,11311102,1131110205,10,4,,,1,
113,113111,11311102,1131110205,11,4,,,1,
113,113111,11311102,1131110205,12,4,,,1,
113,113111,11311102,1131110205,13,4,,,1,
113,113111,11311102,1131110205,14,4,,,1,
113,113111,11311102,1131110205,15,1,"Large numbers of children",3,1,
113,113112,11311203,1131120307,1,4,,,1,
113,113112,11311203,1131120307,2,2,,2,1,
113,113112,11311203,1131120307,3,4,,,1,
113,113112,11311203,1131120307,4,4,,,1,
113,113112,11311203,1131120307,5,4,,,1,
113,113112,11311203,1131120307,6,4,,,1,
113,113112,11311203,1131120307,7,4,,,1,
113,113112,11311203,1131120307,8,4,,,1,
113,113112,11311203,1131120307,9,4,,,1,
113,113112,11311203,1131120307,10,1,,2,1,
113,113112,11311203,1131120307,11,4,,,1,
113,113112,11311203,1131120307,12,4,,,1,
113,113112,11311203,1131120307,13,4,,,1,
113,113112,11311203,1131120307,14,4,,,1,
113,113112,11311203,1131120307,15,4,,,1,
113,113113,11311302,1131130204,1,4,,,1,
113,113113,11311302,1131130204,2,2,,2,1,
113,113113,11311302,1131130204,3,4,,,1,
113,113113,11311302,1131130204,4,4,,,1,
113,113113,11311302,1131130204,5,4,,,1,
113,113113,11311302,1131130204,6,4,,,1,
113,113113,11311302,1131130204,7,4,,,1,
113,113113,11311302,1131130204,8,4,,,1,
113,113113,11311302,1131130204,9,4,,,1,
113,113113,11311302,1131130204,10,3,,3,1,
113,113113,11311302,1131130204,11,4,,,1,
113,113113,11311302,1131130204,12,4,,,1,
113,113113,11311302,1131130204,13,4,,,1,
113,113113,11311302,1131130204,14,4,,,1,
113,113113,11311302,1131130204,15,1,"Lack of adequate staff accomodation",3,1,
113,113113,11311306,1131130602,1,4,,,1,
113,113113,11311306,1131130602,2,2,,1,1,
113,113113,11311306,1131130602,3,4,,,1,
113,113113,11311306,1131130602,4,4,,,1,
113,113113,11311306,1131130602,5,4,,,1,
113,113113,11311306,1131130602,6,4,,,1,
113,113113,11311306,1131130602,7,3,,2,1,
113,113113,11311306,1131130602,8,4,,,1,
113,113113,11311306,1131130602,9,4,,,1,
113,113113,11311306,1131130602,10,4,,,1,
113,113113,11311306,1131130602,11,4,,,1,
113,113113,11311306,1131130602,12,4,,,1,
113,113113,11311306,1131130602,13,4,,,1,
113,113113,11311306,1131130602,14,4,,,1,
113,113113,11311306,1131130602,15,1,"Lack of a fence(Insecurity)",3,1,
113,113303,11330301,1133030101,1,4,,,,
113,113303,11330301,1133030101,2,1,,3,,
113,113303,11330301,1133030101,3,2,,2,,
113,113303,11330301,1133030101,4,4,,,,
113,113303,11330301,1133030101,5,4,,,,
113,113303,11330301,1133030101,6,4,,,,
113,113303,11330301,1133030101,7,4,,,,
113,113303,11330301,1133030101,8,4,,,,
113,113303,11330301,1133030101,9,4,,,,
113,113303,11330301,1133030101,10,3,,2,,
113,113303,11330301,1133030101,11,4,,,,
113,113303,11330301,1133030101,12,4,,,,
113,113303,11330301,1133030101,13,4,,,,
113,113303,11330301,1133030101,14,4,,,,
113,113303,11330301,1133030101,15,4,,,,
113,113303,11330301,1133030109,1,4,,,3,"On holiday"
113,113303,11330301,1133030109,2,1,,1,3,"On holiday"
113,113303,11330301,1133030109,3,4,,,3,"On holiday"
113,113303,11330301,1133030109,4,4,,,3,"On holiday"
113,113303,11330301,1133030109,5,2,,2,3,"On holiday"
113,113303,11330301,1133030109,6,4,,,3,"On holiday"
113,113303,11330301,1133030109,7,4,,,3,"On holiday"
113,113303,11330301,1133030109,8,4,,,3,"On holiday"
113,113303,11330301,1133030109,9,4,,,3,"On holiday"
113,113303,11330301,1133030109,10,4,,,3,"On holiday"
113,113303,11330301,1133030109,11,4,,,3,"On holiday"
113,113303,11330301,1133030109,12,4,,,3,"On holiday"
113,113303,11330301,1133030109,13,4,,,3,"On holiday"
113,113303,11330301,1133030109,14,4,,,3,"On holiday"
113,113303,11330301,1133030109,15,4,,,3,"On holiday"
113,113303,11330305,1133030504,1,,,,1,
113,113303,11330305,1133030504,2,2,,3,1,
113,113303,11330305,1133030504,3,,,,1,
113,113303,11330305,1133030504,4,,,,1,
113,113303,11330305,1133030504,5,,,,1,
113,113303,11330305,1133030504,6,,,,1,
113,113303,11330305,1133030504,7,,,,1,
113,113303,11330305,1133030504,8,,,,1,
113,113303,11330305,1133030504,9,,,,1,
113,113303,11330305,1133030504,10,1,,3,1,
113,113303,11330305,1133030504,11,,,,1,
113,113303,11330305,1133030504,12,,,,1,
113,113303,11330305,1133030504,13,,,,1,
113,113303,11330305,1133030504,14,,,,1,
113,113303,11330305,1133030504,15,3,"Lack of toilets",2,1,
113,113304,11330403,1133040308,1,4,,,1,
113,113304,11330403,1133040308,2,2,,3,1,
113,113304,11330403,1133040308,3,4,,,1,
113,113304,11330403,1133040308,4,4,,,1,
113,113304,11330403,1133040308,5,4,,,1,
113,113304,11330403,1133040308,6,4,,,1,
113,113304,11330403,1133040308,7,4,,,1,
113,113304,11330403,1133040308,8,4,,,1,
113,113304,11330403,1133040308,9,4,,,1,
113,113304,11330403,1133040308,10,1,,3,1,
113,113304,11330403,1133040308,11,4,,,1,
113,113304,11330403,1133040308,12,4,,,1,
113,113304,11330403,1133040308,13,4,,,1,
113,113304,11330403,1133040308,14,4,,,1,
113,113304,11330403,1133040308,15,3,"INADQUATE FURNITURE",3,1,
113,113306,11330606,1133060601,1,4,,,1,
113,113306,11330606,1133060601,2,4,,,1,
113,113306,11330606,1133060601,3,4,,,1,
113,113306,11330606,1133060601,4,4,,,1,
113,113306,11330606,1133060601,5,4,,,1,
113,113306,11330606,1133060601,6,2,,2,1,
113,113306,11330606,1133060601,7,4,,,1,
113,113306,11330606,1133060601,8,4,,,1,
113,113306,11330606,1133060601,9,1,,2,1,
113,113306,11330606,1133060601,10,4,,,1,
113,113306,11330606,1133060601,11,4,,,1,
113,113306,11330606,1133060601,12,4,,,1,
113,113306,11330606,1133060601,13,4,,,1,
113,113306,11330606,1133060601,14,4,,,1,
113,113306,11330606,1133060601,15,3,"HIV POSITIVE",3,1,
113,113307,11330701,1133070102,1,4,,,1,
113,113307,11330701,1133070102,2,1,,2,1,
113,113307,11330701,1133070102,3,4,,,1,
113,113307,11330701,1133070102,4,4,,,1,
113,113307,11330701,1133070102,5,2,,2,1,
113,113307,11330701,1133070102,6,4,,,1,
113,113307,11330701,1133070102,7,4,,,1,
113,113307,11330701,1133070102,8,4,,,1,
113,113307,11330701,1133070102,9,4,,,1,
113,113307,11330701,1133070102,10,4,,,1,
113,113307,11330701,1133070102,11,4,,,1,
113,113307,11330701,1133070102,12,4,,,1,
113,113307,11330701,1133070102,13,4,,,1,
113,113307,11330701,1133070102,14,4,,,1,
113,113307,11330701,1133070102,15,4,,,1,
115,115103,11510302,1151030204,1,4,,,3,"Weekend"
115,115103,11510302,1151030204,2,4,,,3,"Weekend"
115,115103,11510302,1151030204,3,4,,,3,"Weekend"
115,115103,11510302,1151030204,4,4,,,3,"Weekend"
115,115103,11510302,1151030204,5,4,,,3,"Weekend"
115,115103,11510302,1151030204,6,4,,,3,"Weekend"
115,115103,11510302,1151030204,7,4,,,3,"Weekend"
115,115103,11510302,1151030204,8,4,,,3,"Weekend"
115,115103,11510302,1151030204,9,2,,1,3,"Weekend"
115,115103,11510302,1151030204,10,4,,,3,"Weekend"
115,115103,11510302,1151030204,11,4,,,3,"Weekend"
115,115103,11510302,1151030204,12,4,,,3,"Weekend"
115,115103,11510302,1151030204,13,4,,,3,"Weekend"
115,115103,11510302,1151030204,14,3,,2,3,"Weekend"
115,115103,11510302,1151030204,15,1,"Irregular flow of water",2,3,"Weekend"
115,115104,11510403,1151040307,1,4,,,3,"on holiday"
115,115104,11510403,1151040307,2,1,,3,3,"on holiday"
115,115104,11510403,1151040307,3,4,,,3,"on holiday"
115,115104,11510403,1151040307,4,4,,,3,"on holiday"
115,115104,11510403,1151040307,5,4,,,3,"on holiday"
115,115104,11510403,1151040307,6,4,,,3,"on holiday"
115,115104,11510403,1151040307,7,4,,,3,"on holiday"
115,115104,11510403,1151040307,8,4,,,3,"on holiday"
115,115104,11510403,1151040307,9,4,,,3,"on holiday"
115,115104,11510403,1151040307,10,2,,2,3,"on holiday"
115,115104,11510403,1151040307,11,4,,,3,"on holiday"
115,115104,11510403,1151040307,12,4,,,3,"on holiday"
115,115104,11510403,1151040307,13,4,,,3,"on holiday"
115,115104,11510403,1151040307,14,4,,,3,"on holiday"
115,115104,11510403,1151040307,15,3,"WATER PROBLEM",3,3,"on holiday"
115,115202,11520209,1152020907,1,4,,,1,
115,115202,11520209,1152020907,2,2,,1,1,
115,115202,11520209,1152020907,3,4,,,1,
115,115202,11520209,1152020907,4,4,,,1,
115,115202,11520209,1152020907,5,4,,,1,
115,115202,11520209,1152020907,6,4,,,1,
115,115202,11520209,1152020907,7,4,,,1,
115,115202,11520209,1152020907,8,4,,,1,
115,115202,11520209,1152020907,9,4,,,1,
115,115202,11520209,1152020907,10,1,,3,1,
115,115202,11520209,1152020907,11,4,,,1,
115,115202,11520209,1152020907,12,4,,,1,
115,115202,11520209,1152020907,13,4,,,1,
115,115202,11520209,1152020907,14,4,,,1,
115,115202,11520209,1152020907,15,3,"Lack of toilets",2,1,
115,115203,11520307,1152030702,1,4,,,1,
115,115203,11520307,1152030702,2,3,,3,1,
115,115203,11520307,1152030702,3,4,,,1,
115,115203,11520307,1152030702,4,4,,,1,
115,115203,11520307,1152030702,5,4,,,1,
115,115203,11520307,1152030702,6,4,,,1,
115,115203,11520307,1152030702,7,2,,3,1,
115,115203,11520307,1152030702,8,4,,,1,
115,115203,11520307,1152030702,9,4,,,1,
115,115203,11520307,1152030702,10,4,,,1,
115,115203,11520307,1152030702,11,4,,,1,
115,115203,11520307,1152030702,12,4,,,1,
115,115203,11520307,1152030702,13,4,,,1,
115,115203,11520307,1152030702,14,4,,,1,
115,115203,11520307,1152030702,15,1,"PUPILS AND TEACHERS LUNCH. WATER PROBLEM",3,1,
115,115205,11520504,1152050405,1,4,,,1,
115,115205,11520504,1152050405,2,2,,3,1,
115,115205,11520504,1152050405,3,4,,,1,
115,115205,11520504,1152050405,4,4,,,1,
115,115205,11520504,1152050405,5,4,,,1,
115,115205,11520504,1152050405,6,3,,3,1,
115,115205,11520504,1152050405,7,4,,,1,
115,115205,11520504,1152050405,8,4,,,1,
115,115205,11520504,1152050405,9,4,,,1,
115,115205,11520504,1152050405,10,4,,,1,
115,115205,11520504,1152050405,11,4,,,1,
115,115205,11520504,1152050405,12,4,,,1,
115,115205,11520504,1152050405,13,4,,,1,
115,115205,11520504,1152050405,14,4,,,1,
115,115205,11520504,1152050405,15,1,"POOR FEES PAYMENTS BY PUPILS",3,1,
115,115207,11520703,1152070306,1,4,,,1,
115,115207,11520703,1152070306,2,3,,3,1,
115,115207,11520703,1152070306,3,4,,,1,
115,115207,11520703,1152070306,4,4,,,1,
115,115207,11520703,1152070306,5,1,,2,1,
115,115207,11520703,1152070306,6,4,,,1,
115,115207,11520703,1152070306,7,4,,,1,
115,115207,11520703,1152070306,8,4,,,1,
115,115207,11520703,1152070306,9,4,,,1,
115,115207,11520703,1152070306,10,4,,,1,
115,115207,11520703,1152070306,11,4,,,1,
115,115207,11520703,1152070306,12,4,,,1,
115,115207,11520703,1152070306,13,4,,,1,
115,115207,11520703,1152070306,14,4,,,1,
115,115207,11520703,1152070306,15,2,"Insufficience of furniture",2,1,
116,116102,11610205,1161020501,1,4,,,1,
116,116102,11610205,1161020501,2,4,,,1,
116,116102,11610205,1161020501,3,1,,2,1,
116,116102,11610205,1161020501,4,4,,,1,
116,116102,11610205,1161020501,5,3,,2,1,
116,116102,11610205,1161020501,6,4,,,1,
116,116102,11610205,1161020501,7,2,,2,1,
116,116102,11610205,1161020501,8,4,,,1,
116,116102,11610205,1161020501,9,4,,,1,
116,116102,11610205,1161020501,10,4,,,1,
116,116102,11610205,1161020501,11,4,,,1,
116,116102,11610205,1161020501,12,4,,,1,
116,116102,11610205,1161020501,13,4,,,1,
116,116102,11610205,1161020501,14,4,,,1,
116,116102,11610205,1161020501,15,4,,,1,
117,117103,11710308,1171030802,1,4,,,1,
117,117103,11710308,1171030802,2,4,,,1,
117,117103,11710308,1171030802,3,4,,,1,
117,117103,11710308,1171030802,4,4,,,1,
117,117103,11710308,1171030802,5,1,,1,1,
117,117103,11710308,1171030802,6,4,,,1,
117,117103,11710308,1171030802,7,4,,,1,
117,117103,11710308,1171030802,8,4,,,1,
117,117103,11710308,1171030802,9,4,,,1,
117,117103,11710308,1171030802,10,3,,2,1,
117,117103,11710308,1171030802,11,4,,,1,
117,117103,11710308,1171030802,12,4,,,1,
117,117103,11710308,1171030802,13,2,,2,1,
117,117103,11710308,1171030802,14,4,,,1,
117,117103,11710308,1171030802,15,4,,,1,
117,117104,11710405,1171040504,1,4,,,1,
117,117104,11710405,1171040504,2,3,,3,1,
117,117104,11710405,1171040504,3,4,,,1,
117,117104,11710405,1171040504,4,4,,,1,
117,117104,11710405,1171040504,5,4,,,1,
117,117104,11710405,1171040504,6,4,,,1,
117,117104,11710405,1171040504,7,4,,,1,
117,117104,11710405,1171040504,8,4,,,1,
117,117104,11710405,1171040504,9,2,,1,1,
117,117104,11710405,1171040504,10,4,,,1,
117,117104,11710405,1171040504,11,4,,,1,
117,117104,11710405,1171040504,12,4,,,1,
117,117104,11710405,1171040504,13,4,,,1,
117,117104,11710405,1171040504,14,4,,,1,
117,117104,11710405,1171040504,15,1,"Lack of enough desks",2,1,
117,117110,11711003,1171100309,1,,,,3,"On holiday"
117,117110,11711003,1171100309,2,,,,3,"On holiday"
117,117110,11711003,1171100309,3,,,,3,"On holiday"
117,117110,11711003,1171100309,4,,,,3,"On holiday"
117,117110,11711003,1171100309,5,,,,3,"On holiday"
117,117110,11711003,1171100309,6,,,,3,"On holiday"
117,117110,11711003,1171100309,7,,,,3,"On holiday"
117,117110,11711003,1171100309,8,,,,3,"On holiday"
117,117110,11711003,1171100309,9,,,,3,"On holiday"
117,117110,11711003,1171100309,10,,,,3,"On holiday"
117,117110,11711003,1171100309,11,,,,3,"On holiday"
117,117110,11711003,1171100309,12,,,,3,"On holiday"
117,117110,11711003,1171100309,13,,,,3,"On holiday"
117,117110,11711003,1171100309,14,,,,3,"On holiday"
117,117110,11711003,1171100309,15,,,,3,"On holiday"
117,117110,11711003,1171100312,1,4,,,1,
117,117110,11711003,1171100312,2,1,,2,1,
117,117110,11711003,1171100312,3,4,,,1,
117,117110,11711003,1171100312,4,4,,,1,
117,117110,11711003,1171100312,5,2,,2,1,
117,117110,11711003,1171100312,6,4,,,1,
117,117110,11711003,1171100312,7,4,,,1,
117,117110,11711003,1171100312,8,4,,,1,
117,117110,11711003,1171100312,9,4,,,1,
117,117110,11711003,1171100312,10,3,,2,1,
117,117110,11711003,1171100312,11,4,,,1,
117,117110,11711003,1171100312,12,4,,,1,
117,117110,11711003,1171100312,13,4,,,1,
117,117110,11711003,1171100312,14,4,,,1,
117,117110,11711003,1171100312,15,4,,,1,
118,118101,11810104,1181010407,1,4,,,1,
118,118101,11810104,1181010407,2,4,,,1,
118,118101,11810104,1181010407,3,4,,,1,
118,118101,11810104,1181010407,4,4,,,1,
118,118101,11810104,1181010407,5,4,,,1,
118,118101,11810104,1181010407,6,4,,,1,
118,118101,11810104,1181010407,7,4,,,1,
118,118101,11810104,1181010407,8,4,,,1,
118,118101,11810104,1181010407,9,3,,2,1,
118,118101,11810104,1181010407,10,4,,,1,
118,118101,11810104,1181010407,11,4,,,1,
118,118101,11810104,1181010407,12,4,,,1,
118,118101,11810104,1181010407,13,4,,,1,
118,118101,11810104,1181010407,14,2,,2,1,
118,118101,11810104,1181010407,15,1,"Negative attitude by community.the",2,1,
119,119103,11910303,1191030304,1,4,,,1,
119,119103,11910303,1191030304,2,4,,,1,
119,119103,11910303,1191030304,3,4,,,1,
119,119103,11910303,1191030304,4,4,,,1,
119,119103,11910303,1191030304,5,4,,,1,
119,119103,11910303,1191030304,6,4,,,1,
119,119103,11910303,1191030304,7,3,,2,1,
119,119103,11910303,1191030304,8,4,,,1,
119,119103,11910303,1191030304,9,1,,2,1,
119,119103,11910303,1191030304,10,4,,,1,
119,119103,11910303,1191030304,11,4,,,1,
119,119103,11910303,1191030304,12,4,,,1,
119,119103,11910303,1191030304,13,4,,,1,
119,119103,11910303,1191030304,14,4,,,1,
119,119103,11910303,1191030304,15,2,"Emergency of private schools",1,1,
120,120105,12010502,1201050202,1,4,,,1,
120,120105,12010502,1201050202,2,2,,1,1,
120,120105,12010502,1201050202,3,4,,,1,
120,120105,12010502,1201050202,4,1,,1,1,
120,120105,12010502,1201050202,5,4,,,1,
120,120105,12010502,1201050202,6,4,,,1,
120,120105,12010502,1201050202,7,4,,,1,
120,120105,12010502,1201050202,8,4,,,1,
120,120105,12010502,1201050202,9,4,,,1,
120,120105,12010502,1201050202,10,4,,,1,
120,120105,12010502,1201050202,11,4,,,1,
120,120105,12010502,1201050202,12,4,,,1,
120,120105,12010502,1201050202,13,4,,,1,
120,120105,12010502,1201050202,14,4,,,1,
120,120105,12010502,1201050202,15,3,"Lack of enough furniture, enough time to concenterate.",2,1,
122,122102,12210206,1221020604,1,4,,,1,
122,122102,12210206,1221020604,2,4,,,1,
122,122102,12210206,1221020604,3,4,,,1,
122,122102,12210206,1221020604,4,4,,,1,
122,122102,12210206,1221020604,5,1,,2,1,
122,122102,12210206,1221020604,6,4,,,1,
122,122102,12210206,1221020604,7,4,,,1,
122,122102,12210206,1221020604,8,4,,,1,
122,122102,12210206,1221020604,9,4,,,1,
122,122102,12210206,1221020604,10,3,,2,1,
122,122102,12210206,1221020604,11,4,,,1,
122,122102,12210206,1221020604,12,4,,,1,
122,122102,12210206,1221020604,13,4,,,1,
122,122102,12210206,1221020604,14,4,,,1,
122,122102,12210206,1221020604,15,2,"Dilapitated buildings",1,1,
122,122105,12210502,1221050203,1,4,,,1,
122,122105,12210502,1221050203,2,1,,3,1,
122,122105,12210502,1221050203,3,4,,,1,
122,122105,12210502,1221050203,4,4,,,1,
122,122105,12210502,1221050203,5,4,,,1,
122,122105,12210502,1221050203,6,4,,,1,
122,122105,12210502,1221050203,7,3,,3,1,
122,122105,12210502,1221050203,8,4,,,1,
122,122105,12210502,1221050203,9,4,,,1,
122,122105,12210502,1221050203,10,4,,,1,
122,122105,12210502,1221050203,11,4,,,1,
122,122105,12210502,1221050203,12,4,,,1,
122,122105,12210502,1221050203,13,4,,,1,
122,122105,12210502,1221050203,14,4,,,1,
122,122105,12210502,1221050203,15,2,"PIT LATRINES ARE TOO OLD  AND NO TEXT BOOKS AND FURNITURE",3,1,
122,122106,12210602,1221060206,1,4,,,1,
122,122106,12210602,1221060206,2,4,,,1,
122,122106,12210602,1221060206,3,4,,,1,
122,122106,12210602,1221060206,4,3,,2,1,
122,122106,12210602,1221060206,5,4,,,1,
122,122106,12210602,1221060206,6,4,,,1,
122,122106,12210602,1221060206,7,4,,,1,
122,122106,12210602,1221060206,8,4,,,1,
122,122106,12210602,1221060206,9,2,,2,1,
122,122106,12210602,1221060206,10,4,,,1,
122,122106,12210602,1221060206,11,1,,2,1,
122,122106,12210602,1221060206,12,4,,,1,
122,122106,12210602,1221060206,13,4,,,1,
122,122106,12210602,1221060206,14,4,,,1,
122,122106,12210602,1221060206,15,4,,,1,
123,123108,12310803,1231080303,1,4,,,1,
123,123108,12310803,1231080303,2,3,,3,1,
123,123108,12310803,1231080303,3,1,,3,1,
123,123108,12310803,1231080303,4,4,,,1,
123,123108,12310803,1231080303,5,4,,,1,
123,123108,12310803,1231080303,6,4,,,1,
123,123108,12310803,1231080303,7,4,,,1,
123,123108,12310803,1231080303,8,4,,,1,
123,123108,12310803,1231080303,9,4,,,1,
123,123108,12310803,1231080303,10,2,,3,1,
123,123108,12310803,1231080303,11,4,,,1,
123,123108,12310803,1231080303,12,4,,,1,
123,123108,12310803,1231080303,13,4,,,1,
123,123108,12310803,1231080303,14,4,,,1,
123,123108,12310803,1231080303,15,4,,,1,
124,124101,12410106,1241010603,1,4,,,2,
124,124101,12410106,1241010603,2,4,,,2,
124,124101,12410106,1241010603,3,4,,,2,
124,124101,12410106,1241010603,4,4,,,2,
124,124101,12410106,1241010603,5,4,,,2,
124,124101,12410106,1241010603,6,4,,,2,
124,124101,12410106,1241010603,7,1,,3,2,
124,124101,12410106,1241010603,8,4,,,2,
124,124101,12410106,1241010603,9,4,,,2,
124,124101,12410106,1241010603,10,4,,,2,
124,124101,12410106,1241010603,11,4,,,2,
124,124101,12410106,1241010603,12,4,,,2,
124,124101,12410106,1241010603,13,2,,3,2,
124,124101,12410106,1241010603,14,4,,,2,
124,124101,12410106,1241010603,15,3,"lack of scholastic materiby pupilsals",3,2,
124,124103,12410302,1241030216,1,4,,,3,"Over a weekend"
124,124103,12410302,1241030216,2,4,,,3,"Over a weekend"
124,124103,12410302,1241030216,3,4,,,3,"Over a weekend"
124,124103,12410302,1241030216,4,4,,,3,"Over a weekend"
124,124103,12410302,1241030216,5,3,,3,3,"Over a weekend"
124,124103,12410302,1241030216,6,4,,,3,"Over a weekend"
124,124103,12410302,1241030216,7,4,,,3,"Over a weekend"
124,124103,12410302,1241030216,8,4,,,3,"Over a weekend"
124,124103,12410302,1241030216,9,2,,2,3,"Over a weekend"
124,124103,12410302,1241030216,10,1,,3,3,"Over a weekend"
124,124103,12410302,1241030216,11,4,,,3,"Over a weekend"
124,124103,12410302,1241030216,12,4,,,3,"Over a weekend"
124,124103,12410302,1241030216,13,4,,,3,"Over a weekend"
124,124103,12410302,1241030216,14,4,,,3,"Over a weekend"
124,124103,12410302,1241030216,15,4,,,3,"Over a weekend"
124,124104,12410401,1241040102,1,4,,,1,
124,124104,12410401,1241040102,2,4,,,1,
124,124104,12410401,1241040102,3,4,,,1,
124,124104,12410401,1241040102,4,4,,,1,
124,124104,12410401,1241040102,5,4,,,1,
124,124104,12410401,1241040102,6,4,,,1,
124,124104,12410401,1241040102,7,4,,,1,
124,124104,12410401,1241040102,8,4,,,1,
124,124104,12410401,1241040102,9,3,,3,1,
124,124104,12410401,1241040102,10,4,,,1,
124,124104,12410401,1241040102,11,4,,,1,
124,124104,12410401,1241040102,12,4,,,1,
124,124104,12410401,1241040102,13,2,,2,1,
124,124104,12410401,1241040102,14,4,,,1,
124,124104,12410401,1241040102,15,1,"Political influence",2,1,
124,124107,12410701,1241070106,1,4,,,1,
124,124107,12410701,1241070106,2,1,,1,1,
124,124107,12410701,1241070106,3,4,,,1,
124,124107,12410701,1241070106,4,4,,,1,
124,124107,12410701,1241070106,5,4,,,1,
124,124107,12410701,1241070106,6,4,,,1,
124,124107,12410701,1241070106,7,4,,,1,
124,124107,12410701,1241070106,8,4,,,1,
124,124107,12410701,1241070106,9,4,,,1,
124,124107,12410701,1241070106,10,4,,,1,
124,124107,12410701,1241070106,11,4,,,1,
124,124107,12410701,1241070106,12,3,,2,1,
124,124107,12410701,1241070106,13,4,,,1,
124,124107,12410701,1241070106,14,4,,,1,
124,124107,12410701,1241070106,15,2,"No staff house, nowater, poor tioilets",3,1,
124,124108,12410802,1241080210,1,4,,,2,
124,124108,12410802,1241080210,2,4,,,2,
124,124108,12410802,1241080210,3,2,,2,2,
124,124108,12410802,1241080210,4,4,,,2,
124,124108,12410802,1241080210,5,4,,,2,
124,124108,12410802,1241080210,6,4,,,2,
