"HHID","ALiveStock_Small_ID","a6bq2","a6bq3a","a6bq3b","a6bq3c","a6bq3d","a6bq3e","a6bq4a","a6bq4b","a6bq4c","a6bq5a","a6bq5b","a6bq5c","a6bq6","a6bq7","a6bq8","a6bq9","a6bq10","a6bq11","a6bq12","a6bq13a","a6bq13b","a6bq14a","a6bq14b","a6bq15","a6bq15b","a6bq15c","a6bq16","hh","wgt_X"
369080401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36908-04-01",1252.86779785156
369080401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36908-04-01",1252.86779785156
369080401,18,1,0,,,,,2,36908001,,0,,,0,2,0,0,0,2,0,0,,0,,0,1,5,2,"H36908-04-01",1252.86779785156
369080401,19,1,2,36908001,,36908001,,3,36908001,,0,,,2,1,0,0,0,1,0,0,,0,,0,1,5,2,"H36908-04-01",1252.86779785156
369080401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36908-04-01",1252.86779785156
369080401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36908-04-01",1252.86779785156
369080401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36908-04-01",1252.86779785156
370020401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37002-04-01",3347.30493164063
370020401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37002-04-01",3347.30493164063
370020401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37002-04-01",3347.30493164063
370020401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37002-04-01",3347.30493164063
370020401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37002-04-01",3347.30493164063
370020401,18,1,2,37002003,,37002001,,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,9,2,"H37002-04-01",3347.30493164063
370020401,19,1,2,37002001,,37002001,,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,9,2,"H37002-04-01",3347.30493164063
370020401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37002-04-01",3347.30493164063
370020401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37002-04-01",3347.30493164063
370020401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37002-04-01",3347.30493164063
370040401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37004-04-01",3347.30493164063
370040401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37004-04-01",3347.30493164063
370040401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37004-04-01",3347.30493164063
370040401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37004-04-01",3347.30493164063
370040401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37004-04-01",3347.30493164063
370040401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37004-04-01",3347.30493164063
370040401,19,1,1,37004002,,37004002,,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,9,2,"H37004-04-01",3347.30493164063
370040401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37004-04-01",3347.30493164063
370040401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37004-04-01",3347.30493164063
370040401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37004-04-01",3347.30493164063
370090401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,19,1,3,37009014,37009004,37009001,,0,,,0,,,3,0,0,0,0,0,0,0,,0,,0,1,5,2,"H37009-04-01",3347.30493164063
370090401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
371010401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,14,1,0,,,,,2,37101001,,0,,,0,0,0,0,0,0,0,0,,0,,0,5,1,1,"H37101-04-01",1267.58740234375
371010401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,22,1,6,37101001,,37101001,37101002,0,,,0,,,2,8,0,0,0,0,2,0,,2,25000,0,1,5,1,"H37101-04-01",1267.58740234375
371020401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37102-04-01",1267.58740234375
371020401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37102-04-01",1267.58740234375
371020401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37102-04-01",1267.58740234375
371020401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37102-04-01",1267.58740234375
371020401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37102-04-01",1267.58740234375
371020401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37102-04-01",1267.58740234375
371020401,19,1,3,37102001,,37102001,37102003,2,37102001,37102003,0,,,2,1,0,0,0,0,0,0,,0,,0,1,5,1,"H37102-04-01",1267.58740234375
371020401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37102-04-01",1267.58740234375
371020401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37102-04-01",1267.58740234375
371020401,22,1,1,37102001,,37102001,37102003,1,37102001,37102002,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1,"H37102-04-01",1267.58740234375
371060401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,21,1,2,37106001,37106002,37106001,37106002,0,,,0,,,1,1,0,0,0,0,0,0,,0,,0,2,4,1,"H37106-04-01",1267.58740234375
371060401,22,1,2,37106001,37106002,37106001,37106002,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1,"H37106-04-01",1267.58740234375
371070401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,19,1,1,37107001,37107004,37107001,37107004,0,,,0,,,5,0,0,4,0,0,0,0,,0,,0,1,6,1,"H37107-04-01",1267.58740234375
371070401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,22,1,1,37107004,,37107004,,0,,,0,,,2,0,0,0,0,0,0,0,,1,25000,0,1,5,1,"H37107-04-01",1267.58740234375
372050401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,22,1,1,37205001,37205002,37205001,,0,,,0,,,0,0,0,0,0,0,0,1,40000,0,,0,1,5,2,"H37205-04-01",2853.9248046875
372060401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37206-04-01",2853.9248046875
372060401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37206-04-01",2853.9248046875
372060401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37206-04-01",2853.9248046875
372060401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37206-04-01",2853.9248046875
372060401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37206-04-01",2853.9248046875
372060401,18,1,1,37206001,37206002,37206001,37206002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1,"H37206-04-01",2853.9248046875
372060401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37206-04-01",2853.9248046875
372060401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37206-04-01",2853.9248046875
372060401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37206-04-01",2853.9248046875
372060401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37206-04-01",2853.9248046875
372100401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37210-04-01",2853.9248046875
372100401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37210-04-01",2853.9248046875
372100401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37210-04-01",2853.9248046875
372100401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37210-04-01",2853.9248046875
372100401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37210-04-01",2853.9248046875
372100401,18,1,1,37210001,37210002,37210001,37210002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1,"H37210-04-01",2853.9248046875
372100401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37210-04-01",2853.9248046875
372100401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37210-04-01",2853.9248046875
372100401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37210-04-01",2853.9248046875
372100401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37210-04-01",2853.9248046875
373020401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37302-04-01",2367.31103515625
373020401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37302-04-01",2367.31103515625
373020401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37302-04-01",2367.31103515625
373020401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37302-04-01",2367.31103515625
373020401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37302-04-01",2367.31103515625
373020401,18,1,1,37302002,,37302001,37302005,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,5,1,"H37302-04-01",2367.31103515625
373020401,19,1,1,37302002,,37302001,37302005,0,,,0,,,0,0,0,0,0,0,0,1,100000,0,,0,1,5,1,"H37302-04-01",2367.31103515625
373020401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37302-04-01",2367.31103515625
373020401,21,1,1,37302002,,37302001,37302005,0,,,0,,,0,0,0,0,0,0,0,1,50000,0,,0,1,5,1,"H37302-04-01",2367.31103515625
373020401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37302-04-01",2367.31103515625
373030401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,19,1,4,37303001,37303004,37303005,37303004,0,,,0,,,0,1,0,0,0,0,0,3,90000,0,,0,1,3,1,"H37303-04-01",2367.31103515625
373030401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373050401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373050401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373050401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373050401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373050401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373050401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373050401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373050401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373050401,21,1,1,37305001,,37305001,37305004,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,1,1,"H37305-04-01",2367.31103515625
373050401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373060401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37306-04-01",2367.31103515625
373060401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37306-04-01",2367.31103515625
373060401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37306-04-01",2367.31103515625
373060401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37306-04-01",2367.31103515625
373060401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37306-04-01",2367.31103515625
373060401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37306-04-01",2367.31103515625
373060401,19,1,1,37306001,37306002,37306001,37306002,0,,,0,,,0,0,0,0,0,0,0,1,50000,0,,0,1,3,1,"H37306-04-01",2367.31103515625
373060401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37306-04-01",2367.31103515625
373060401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37306-04-01",2367.31103515625
373060401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37306-04-01",2367.31103515625
373070401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,19,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,22,1,2,37307001,37307002,37307001,37307002,2,37307001,37307002,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1,"H37307-04-01",2367.31103515625
373090401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37309-04-01",2367.31103515625
373090401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37309-04-01",2367.31103515625
373090401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37309-04-01",2367.31103515625
373090401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37309-04-01",2367.31103515625
373090401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37309-04-01",2367.31103515625
373090401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37309-04-01",2367.31103515625
373090401,19,1,2,37309001,37309002,37309001,37309002,0,,,0,,,1,1,0,0,0,0,0,0,,0,,0,1,3,1,"H37309-04-01",2367.31103515625
373090401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37309-04-01",2367.31103515625
373090401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37309-04-01",2367.31103515625
373090401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37309-04-01",2367.31103515625
374010401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,18,1,1,37401002,,37401002,37401010,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,4,5,1,"H37401-04-01",2993.59375
374010401,19,1,1,37401002,37401001,37401010,37401014,0,,,0,,,1,1,0,1,0,0,0,0,,0,,0,5,5,1,"H37401-04-01",2993.59375
374010401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374030401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37403-04-01",2993.59375
374030401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37403-04-01",2993.59375
374030401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37403-04-01",2993.59375
374030401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37403-04-01",2993.59375
374030401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37403-04-01",2993.59375
374030401,18,1,1,37403001,,37403001,,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,6,5,1,"H37403-04-01",2993.59375
374030401,19,1,2,37403001,37403002,37403001,,0,,,0,,,1,1,0,0,0,0,0,0,,0,,0,6,5,1,"H37403-04-01",2993.59375
374030401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37403-04-01",2993.59375
374030401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37403-04-01",2993.59375
374030401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37403-04-01",2993.59375
374090401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37409-04-01",2993.59375
374090401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37409-04-01",2993.59375
374090401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37409-04-01",2993.59375
374090401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37409-04-01",2993.59375
374090401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37409-04-01",2993.59375
374090401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37409-04-01",2993.59375
374090401,19,1,1,37409002,37409001,37409001,37409002,0,,,0,,,0,0,0,0,0,0,0,1,50000,0,,0,1,5,2,"H37409-04-01",2993.59375
374090401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37409-04-01",2993.59375
374090401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37409-04-01",2993.59375
374090401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37409-04-01",2993.59375
374100401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37410-04-01",2993.59375
374100401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37410-04-01",2993.59375
374100401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37410-04-01",2993.59375
374100401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37410-04-01",2993.59375
374100401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37410-04-01",2993.59375
374100401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37410-04-01",2993.59375
374100401,19,1,1,37410002,,37410002,37410003,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,6,2,"H37410-04-01",2993.59375
374100401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37410-04-01",2993.59375
374100401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37410-04-01",2993.59375
374100401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37410-04-01",2993.59375
375020401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37502-04-01",544.481567382813
375020401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37502-04-01",544.481567382813
375020401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37502-04-01",544.481567382813
375020401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37502-04-01",544.481567382813
375020401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37502-04-01",544.481567382813
375020401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37502-04-01",544.481567382813
375020401,19,1,1,37502001,37502002,37502001,37502002,0,,,0,,,0,0,0,0,0,0,0,1,50000,0,,0,1,3,1,"H37502-04-01",544.481567382813
375020401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37502-04-01",544.481567382813
375020401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37502-04-01",544.481567382813
375020401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37502-04-01",544.481567382813
375050401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37505-04-01",544.481567382813
375050401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37505-04-01",544.481567382813
375050401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37505-04-01",544.481567382813
375050401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37505-04-01",544.481567382813
375050401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37505-04-01",544.481567382813
375050401,18,1,1,37505001,37505002,37505002,,0,,,0,,,0,0,0,0,0,0,0,1,50000,0,,0,1,1,2,"H37505-04-01",544.481567382813
375050401,19,1,4,37505001,37505002,37505002,,0,,,0,,,2,0,0,0,0,0,0,2,50000,0,,0,1,5,2,"H37505-04-01",544.481567382813
375050401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37505-04-01",544.481567382813
375050401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37505-04-01",544.481567382813
375050401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37505-04-01",544.481567382813
375060401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37506-04-01",544.481567382813
375060401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37506-04-01",544.481567382813
375060401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37506-04-01",544.481567382813
375060401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37506-04-01",544.481567382813
375060401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37506-04-01",544.481567382813
375060401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37506-04-01",544.481567382813
375060401,19,1,1,37506001,,37506003,37506001,0,,,0,,,6,0,0,0,0,0,0,0,,5,70000,0,1,5,2,"H37506-04-01",544.481567382813
375060401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37506-04-01",544.481567382813
375060401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37506-04-01",544.481567382813
375060401,22,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37506-04-01",544.481567382813
375070401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37507-04-01",544.481567382813
375070401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37507-04-01",544.481567382813
375070401,15,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37507-04-01",544.481567382813
375070401,16,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37507-04-01",544.481567382813
375070401,17,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37507-04-01",544.481567382813
375070401,18,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37507-04-01",544.481567382813
375070401,19,1,2,37507003,37507002,37507002,37507004,0,,,0,,,0,1,0,0,0,0,0,1,125000,0,,0,1,5,2,"H37507-04-01",544.481567382813
375070401,20,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37507-04-01",544.481567382813
375070401,21,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37507-04-01",544.481567382813
375070401,22,1,1,37507002,,37507002,37507005,0,,,0,,,0,0,0,0,0,0,0,1,35000,0,,0,1,5,2,"H37507-04-01",544.481567382813
375080401,13,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37508-04-01",544.481567382813
375080401,14,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37508-04-01",544.481567382813
