"HHID","AGroup_ID","a8bq1","a8bq2","a8bq3","a8bq4","a8bq5","a8bq5_1","a8bq6","a8bq7","a8bq8","a8bq9","a8bq10a","a8bq10b","hh","wgt_X"
364050401,106,0,,,,,,,,,,,,"H36405-04-01",1878.69799804688
364060401,101,0,,,,,,,,,,,,"H36406-04-01",1878.69799804688
364060401,105,1,2,1.5,1,1.5,0,0,,,,,,"H36406-04-01",1878.69799804688
364060401,106,0,,,,,,,,,,,,"H36406-04-01",1878.69799804688
364080401,106,0,,,,,,,,,,,,"H36408-04-01",1878.69799804688
364090401,105,0,,,,,,,,,,,,"H36409-04-01",1878.69799804688
364100401,105,0,,,,,,,,,,,,"H36410-04-01",1878.69799804688
364100401,106,0,,,,,,,,,,,,"H36410-04-01",1878.69799804688
365020401,105,0,,,,,,,,,,,,"H36502-04-01",3002.18090820313
365020401,106,0,,,,,,,,,,,,"H36502-04-01",3002.18090820313
365030401,106,0,,,,,,,,,,,,"H36503-04-01",3002.18090820313
365040401,105,0,,,,,,,,,,,,"H36504-04-01",3002.18090820313
365040401,106,0,,,,,,,,,,,,"H36504-04-01",3002.18090820313
365050401,105,0,,,,,,,,,,,,"H36505-04-01",3002.18090820313
365050401,106,0,,,,,,,,,,,,"H36505-04-01",3002.18090820313
365060401,105,0,,,,,,,,,,,,"H36506-04-01",3002.18090820313
365060401,106,0,,,,,,,,,,,,"H36506-04-01",3002.18090820313
365070401,106,0,,,,,,,,,,,,"H36507-04-01",3002.18090820313
365080401,105,0,,,,,,,,,,,,"H36508-04-01",3002.18090820313
365090401,105,5,2,10,1,4,6,0,,2,270000,36509001,36509002,"H36509-04-01",3002.18090820313
366020401,105,1,5,1,1,1,0,0,,,,,,"H36602-04-01",2500.58227539063
366030401,105,0,,,,,,,,,,,,"H36603-04-01",2500.58227539063
366070401,105,0,,,,,,,,,,,,"H36607-04-01",2500.58227539063
366080401,106,0,,,,,,,,,,,,"H36608-04-01",2500.58227539063
366100401,105,0,,,,,,,,,,,,"H36610-04-01",2500.58227539063
366100401,106,0,,,,,,,,,,,,"H36610-04-01",2500.58227539063
367010401,105,1,1,4,2,2,2,0,,2,60000,36701001,36701002,"H36701-04-01",1059.42810058594
367060401,106,0,,,,,,,,,,,,"H36706-04-01",1059.42810058594
367090401,106,0,,,,,,,,,,,,"H36709-04-01",1059.42810058594
367100401,106,0,,,,,,,,,,,,"H36710-04-01",1059.42810058594
368020401,106,0,,,,,,,,,,,,"H36802-04-01",2047.62976074219
368030401,105,1,6,1,2,1,0,0,,,,,,"H36803-04-01",2047.62976074219
368030401,106,0,,,,,,,,,,,,"H36803-04-01",2047.62976074219
368060401,106,0,,,,,,,,,,,,"H36806-04-01",2047.62976074219
368090401,106,0,,,,,,,,,,,,"H36809-04-01",2047.62976074219
369010401,105,0,,,,,,,,,,,,"H36901-04-01",1252.86779785156
369020401,105,1,6,2,2,1,1,0,,5,180000,36902001,36902002,"H36902-04-01",1252.86779785156
369030401,106,0,,,,,,,,,,,,"H36903-04-01",1252.86779785156
369040401,105,1,6,7,1,3,4,0,,5,720000,36904002,36904001,"H36904-04-01",1252.86779785156
369060401,106,0,,,,,,,,,,,,"H36906-04-01",1252.86779785156
369070401,105,1,6,2,1,0.5,1.5,0,,5,180000,36907001,36907002,"H36907-04-01",1252.86779785156
369070401,106,0,,,,,,,,,,,,"H36907-04-01",1252.86779785156
369080401,106,0,,,,,,,,,,,,"H36908-04-01",1252.86779785156
370020401,106,0,,,,,,,,,,,,"H37002-04-01",3347.30493164063
370040401,106,0,,,,,,,,,,,,"H37004-04-01",3347.30493164063
370090401,105,0,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,106,0,,,,,,,,,,,,"H37009-04-01",3347.30493164063
371010401,102,0,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,105,0,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371020401,106,0,,,,,,,,,,,,"H37102-04-01",1267.58740234375
371060401,105,0,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,106,0,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371070401,105,2,5,2,1,2,0,0,,,,,,"H37107-04-01",1267.58740234375
371070401,106,0,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371080401,105,0,,,,,,,,,,,,"H37108-04-01",1267.58740234375
372010401,101,0,,,,,,,,,,,,"H37201-04-01",2853.9248046875
372020401,101,0,,,,,,,,,,,,"H37202-04-01",2853.9248046875
372030401,101,0,,,,,,,,,,,,"H37203-04-01",2853.9248046875
372050401,101,0,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372060401,106,0,,,,,,,,,,,,"H37206-04-01",2853.9248046875
372070401,101,1,12,1,2,1,0,0,,,,,,"H37207-04-01",2853.9248046875
372080401,101,1,2,3,0,3,0,0,,,,,,"H37208-04-01",2853.9248046875
372090401,101,0,,,,,,,,,,,,"H37209-04-01",2853.9248046875
372100401,106,0,,,,,,,,,,,,"H37210-04-01",2853.9248046875
373010401,105,1,6,1,1,1,0,0,,,,,,"H37301-04-01",2367.31103515625
373020401,106,0,,,,,,,,,,,,"H37302-04-01",2367.31103515625
373030401,105,0,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,106,0,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373050401,105,1,1,5,2,5,0,0,,,,,,"H37305-04-01",2367.31103515625
373050401,106,0,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373060401,106,0,,,,,,,,,,,,"H37306-04-01",2367.31103515625
373070401,105,0,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373090401,106,0,,,,,,,,,,,,"H37309-04-01",2367.31103515625
374010401,105,1,3,1.5,1,0.5,1,0,,5,108000,37401001,37401002,"H37401-04-01",2993.59375
374010401,106,0,,,,,,,,,,,,"H37401-04-01",2993.59375
374030401,106,0,,,,,,,,,,,,"H37403-04-01",2993.59375
374090401,106,0,,,,,,,,,,,,"H37409-04-01",2993.59375
374100401,106,0,,,,,,,,,,,,"H37410-04-01",2993.59375
375020401,106,0,,,,,,,,,,,,"H37502-04-01",544.481567382813
375050401,106,0,,,,,,,,,,,,"H37505-04-01",544.481567382813
375060401,106,0,,,,,,,,,,,,"H37506-04-01",544.481567382813
375070401,106,0,,,,,,,,,,,,"H37507-04-01",544.481567382813
375080401,101,0,,,,,,,,,,,,"H37508-04-01",544.481567382813
375080401,105,0,,,,,,,,,,,,"H37508-04-01",544.481567382813
375090401,106,0,,,,,,,,,,,,"H37509-04-01",544.481567382813
376010401,101,0,,,,,,,,,,,,"H37601-04-01",3280.814453125
376010401,105,1,3,2.5,1,2.5,0,0,,,,,,"H37601-04-01",3280.814453125
376010401,106,0,,,,,,,,,,,,"H37601-04-01",3280.814453125
376020402,105,0,,,,,,,,,,,,"H37602-04-02",3280.814453125
376050401,101,0,,,,,,,,,,,,"H37605-04-01",3280.814453125
376060401,101,1,2,10,2,5,5,0,,5,100000,37606001,37606002,"H37606-04-01",3280.814453125
376070401,106,0,,,,,,,,,,,,"H37607-04-01",3280.814453125
376080401,101,1,6,5,1,3,2,0,,5,360000,37608001,37608002,"H37608-04-01",3280.814453125
376100401,105,3,12,6,1,500,4,0,,4,500000,37610001,37610002,"H37610-04-01",3280.814453125
377010401,105,0,,,,,,,,,,,,"H37701-04-01",1595.68603515625
377010401,106,0,,,,,,,,,,,,"H37701-04-01",1595.68603515625
377020401,102,0,,,,,,,,,,,,"H37702-04-01",1595.68603515625
377020401,105,0,,,,,,,,,,,,"H37702-04-01",1595.68603515625
377020401,106,0,,,,,,,,,,,,"H37702-04-01",1595.68603515625
377030401,105,90,1,3,2,3,0,0,,,,,,"H37703-04-01",1595.68603515625
377040401,106,0,,,,,,,,,,,,"H37704-04-01",1595.68603515625
377050401,105,0,,,,,,,,,,,,"H37705-04-01",1595.68603515625
377060401,106,0,,,,,,,,,,,,"H37706-04-01",1595.68603515625
377070401,106,0,,,,,,,,,,,,"H37707-04-01",1595.68603515625
377100401,105,0,,,,,,,,,,,,"H37710-04-01",1595.68603515625
378010401,105,0,,,,,,,,,,,,"H37801-04-01",2097.82543945313
378020401,105,0,,,,,,,,,,,,"H37802-04-01",2097.82543945313
378030401,105,1,2,2.5,2,150,0,0,,,,,,"H37803-04-01",2097.82543945313
378040401,101,0,,,,,,,,,,,,"H37804-04-01",2097.82543945313
378060401,106,0,,,,,,,,,,,,"H37806-04-01",2097.82543945313
378070401,101,0,,,,,,,,,,,,"H37807-04-01",2097.82543945313
378080401,101,0,,,,,,,,,,,,"H37808-04-01",2097.82543945313
378100401,105,1,3,2,1,1,1,0,,4,45000,37810001,37810002,"H37810-04-01",2097.82543945313
378100401,106,0,,,,,,,,,,,,"H37810-04-01",2097.82543945313
379020401,105,1,2,3,1,1.5,1.5,1200,0,5,72000,37902001,37902002,"H37902-04-01",2645.49951171875
379020401,106,0,,,,,,,,,,,,"H37902-04-01",2645.49951171875
379060401,106,0,,,,,,,,,,,,"H37906-04-01",2645.49951171875
379080401,105,1,1,1,2,1,0,0,,,,,,"H37908-04-01",2645.49951171875
379080401,106,0,,,,,,,,,,,,"H37908-04-01",2645.49951171875
379100401,106,0,,,,,,,,,,,,"H37910-04-01",2645.49951171875
380010401,105,0,,,,,,,,,,,,"H38001-04-01",2108.638671875
380040401,105,1,5,5,2,3,0,0,,,,,,"H38004-04-01",2108.638671875
380040401,106,0,,,,,,,,,,,,"H38004-04-01",2108.638671875
380070401,105,4,3,10,2,2,8,0,,3,6400,38007002,,"H38007-04-01",2108.638671875
380070401,106,0,,,,,,,,,,,,"H38007-04-01",2108.638671875
380090401,105,0,,,,,,,,,,,,"H38009-04-01",2108.638671875
380100401,105,0,,,,,,,,,,,,"H38010-04-01",2108.638671875
380100401,106,0,,,,,,,,,,,,"H38010-04-01",2108.638671875
381010401,105,1,4,3,1,3,0,0,,,,,,"H38101-04-01",2935.46557617188
381020401,102,1,1,0.5,1,0.5,0,0,,,,,,"H38102-04-01",2935.46557617188
381020401,105,0,,,,,,,,,,,,"H38102-04-01",2935.46557617188
381020401,106,0,,,,,,,,,,,,"H38102-04-01",2935.46557617188
381030401,105,0,,,,,,,,,,,,"H38103-04-01",2935.46557617188
381040401,105,1,1,1,2,1,0,0,,,,,,"H38104-04-01",2935.46557617188
381060401,106,0,,,,,,,,,,,,"H38106-04-01",2935.46557617188
381070401,105,0,,,,,,,,,,,,"H38107-04-01",2935.46557617188
381090401,101,0,,,,,,,,,,,,"H38109-04-01",2935.46557617188
381090401,106,0,,,,,,,,,,,,"H38109-04-01",2935.46557617188
381100401,105,1,5,4,1,4,0,0,,,,,,"H38110-04-01",2935.46557617188
382010401,106,0,,,,,,,,,,,,"H38201-04-01",4849.8994140625
382040401,106,0,,,,,,,,,,,,"H38204-04-01",4849.8994140625
382060401,106,0,,,,,,,,,,,,"H38206-04-01",4849.8994140625
382070401,106,0,,,,,,,,,,,,"H38207-04-01",4849.8994140625
383020401,106,0,,,,,,,,,,,,"H38302-04-01",2366.15893554688
383030401,105,1,2,1.5,1,1.5,0,0,,,,,,"H38303-04-01",2366.15893554688
383030401,106,0,,,,,,,,,,,,"H38303-04-01",2366.15893554688
383050401,106,0,,,,,,,,,,,,"H38305-04-01",2366.15893554688
383080401,106,0,,,,,,,,,,,,"H38308-04-01",2366.15893554688
383090401,106,0,,,,,,,,,,,,"H38309-04-01",2366.15893554688
383100401,105,0,,,,,,,,,,,,"H38310-04-01",2366.15893554688
383100401,106,0,,,,,,,,,,,,"H38310-04-01",2366.15893554688
384010401,106,0,,,,,,,,,,,,"H38401-04-01",2472.08251953125
384030401,106,0,,,,,,,,,,,,"H38403-04-01",2472.08251953125
384040401,106,0,,,,,,,,,,,,"H38404-04-01",2472.08251953125
384050401,105,0,,,,,,,,,,,,"H38405-04-01",2472.08251953125
384050401,106,0,,,,,,,,,,,,"H38405-04-01",2472.08251953125
384070401,105,0,,,,,,,,,,,,"H38407-04-01",2472.08251953125
384100401,106,0,,,,,,,,,,,,"H38410-04-01",2472.08251953125
385020401,106,0,,,,,,,,,,,,"H38502-04-01",326.926422119141
385030401,106,0,,,,,,,,,,,,"H38503-04-01",326.926422119141
385040401,106,0,,,,,,,,,,,,"H38504-04-01",326.926422119141
385050401,105,0,,,,,,,,,,,,"H38505-04-01",326.926422119141
385050401,106,0,,,,,,,,,,,,"H38505-04-01",326.926422119141
385070401,106,0,,,,,,,,,,,,"H38507-04-01",326.926422119141
385080401,106,0,,,,,,,,,,,,"H38508-04-01",326.926422119141
385100401,105,0,,,,,,,,,,,,"H38510-04-01",326.926422119141
385100401,106,0,,,,,,,,,,,,"H38510-04-01",326.926422119141
386010401,106,0,,,,,,,,,,,,"H38601-04-01",3881.62280273438
386020401,106,0,,,,,,,,,,,,"H38602-04-01",3881.62280273438
386030401,106,0,,,,,,,,,,,,"H38603-04-01",3881.62280273438
386040401,105,0,,,,,,,,,,,,"H38604-04-01",3881.62280273438
386040401,106,0,,,,,,,,,,,,"H38604-04-01",3881.62280273438
386050401,106,0,,,,,,,,,,,,"H38605-04-01",3881.62280273438
386070401,105,0,,,,,,,,,,,,"H38607-04-01",3881.62280273438
386070401,106,0,,,,,,,,,,,,"H38607-04-01",3881.62280273438
386080401,106,0,,,,,,,,,,,,"H38608-04-01",3881.62280273438
386100401,106,0,,,,,,,,,,,,"H38610-04-01",3881.62280273438
387010401,105,0,,,,,,,,,,,,"H38701-04-01",1116.73669433594
387010401,106,0,,,,,,,,,,,,"H38701-04-01",1116.73669433594
387030401,105,0,,,,,,,,,,,,"H38703-04-01",1116.73669433594
387030401,106,0,,,,,,,,,,,,"H38703-04-01",1116.73669433594
387040401,106,0,,,,,,,,,,,,"H38704-04-01",1116.73669433594
387050401,106,0,,,,,,,,,,,,"H38705-04-01",1116.73669433594
387060401,106,0,,,,,,,,,,,,"H38706-04-01",1116.73669433594
387070401,106,0,,,,,,,,,,,,"H38707-04-01",1116.73669433594
387090401,106,0,,,,,,,,,,,,"H38709-04-01",1116.73669433594
387100401,106,0,,,,,,,,,,,,"H38710-04-01",1116.73669433594
388010401,106,0,,,,,,,,,,,,"H38801-04-01",2706.57373046875
388020401,106,0,,,,,,,,,,,,"H38802-04-01",2706.57373046875
388030401,106,0,,,,,,,,,,,,"H38803-04-01",2706.57373046875
388040401,106,0,,,,,,,,,,,,"H38804-04-01",2706.57373046875
388050401,106,0,,,,,,,,,,,,"H38805-04-01",2706.57373046875
388060401,106,0,,,,,,,,,,,,"H38806-04-01",2706.57373046875
388070401,105,0,,,,,,,,,,,,"H38807-04-01",2706.57373046875
388070401,106,0,,,,,,,,,,,,"H38807-04-01",2706.57373046875
388080401,105,0,,,,,,,,,,,,"H38808-04-01",2706.57373046875
388080401,106,0,,,,,,,,,,,,"H38808-04-01",2706.57373046875
388090401,106,0,,,,,,,,,,,,"H38809-04-01",2706.57373046875
390020401,106,0,,,,,,,,,,,,"H39002-04-01",1330.84216308594
390030401,106,0,,,,,,,,,,,,"H39003-04-01",1330.84216308594
390050401,105,0,,,,,,,,,,,,"H39005-04-01",1330.84216308594
390050401,106,0,,,,,,,,,,,,"H39005-04-01",1330.84216308594
390060401,106,0,,,,,,,,,,,,"H39006-04-01",1330.84216308594
390070401,106,0,,,,,,,,,,,,"H39007-04-01",1330.84216308594
390090401,106,0,,,,,,,,,,,,"H39009-04-01",1330.84216308594
390100401,106,0,,,,,,,,,,,,"H39010-04-01",1330.84216308594
391010401,105,0,,,,,,,,,,,,"H39101-04-01",3899.56103515625
391010401,106,0,,,,,,,,,,,,"H39101-04-01",3899.56103515625
391020401,106,0,,,,,,,,,,,,"H39102-04-01",3899.56103515625
391030401,106,0,,,,,,,,,,,,"H39103-04-01",3899.56103515625
391040401,105,1,3,5,1,3,2,0,,4,180000,39104001,39104002,"H39104-04-01",3899.56103515625
391040401,106,0,,,,,,,,,,,,"H39104-04-01",3899.56103515625
391070401,106,0,,,,,,,,,,,,"H39107-04-01",3899.56103515625
391090401,105,0,,,,,,,,,,,,"H39109-04-01",3899.56103515625
391090401,106,0,,,,,,,,,,,,"H39109-04-01",3899.56103515625
391100401,106,0,,,,,,,,,,,,"H39110-04-01",3899.56103515625
393010401,105,0,,,,,,,,,,,,"H39301-04-01",2549.3349609375
393020401,105,0,,,,,,,,,,,,"H39302-04-01",2549.3349609375
393030401,106,0,,,,,,,,,,,,"H39303-04-01",2549.3349609375
393050401,105,0,,,,,,,,,,,,"H39305-04-01",2549.3349609375
393090401,105,0,,,,,,,,,,,,"H39309-04-01",2549.3349609375
393090401,106,0,,,,,,,,,,,,"H39309-04-01",2549.3349609375
393100401,105,1,6,3,1,2,0,0,,,,,,"H39310-04-01",2549.3349609375
393100401,106,0,,,,,,,,,,,,"H39310-04-01",2549.3349609375
394050401,105,0,,,,,,,,,,,,"H39405-04-01",911.797973632813
394050401,106,0,,,,,,,,,,,,"H39405-04-01",911.797973632813
394060401,106,0,,,,,,,,,,,,"H39406-04-01",911.797973632813
394070401,106,0,,,,,,,,,,,,"H39407-04-01",911.797973632813
394080401,106,0,,,,,,,,,,,,"H39408-04-01",911.797973632813
395010401,105,0,,,,,,,,,,,,"H39501-04-01",1220.53100585938
395010401,106,0,,,,,,,,,,,,"H39501-04-01",1220.53100585938
395030401,105,0,,,,,,,,,,,,"H39503-04-01",1220.53100585938
395030401,106,0,,,,,,,,,,,,"H39503-04-01",1220.53100585938
395040401,105,0,,,,,,,,,,,,"H39504-04-01",1220.53100585938
395040401,106,0,,,,,,,,,,,,"H39504-04-01",1220.53100585938
395050401,106,0,,,,,,,,,,,,"H39505-04-01",1220.53100585938
395060401,105,0,,,,,,,,,,,,"H39506-04-01",1220.53100585938
395070401,105,0,,,,,,,,,,,,"H39507-04-01",1220.53100585938
395070401,106,0,,,,,,,,,,,,"H39507-04-01",1220.53100585938
395090401,105,1,1,2,1,2,0,0,,,,,,"H39509-04-01",1220.53100585938
395090401,106,0,,,,,,,,,,,,"H39509-04-01",1220.53100585938
395100401,105,0,,,,,,,,,,,,"H39510-04-01",1220.53100585938
396060401,106,0,,,,,,,,,,,,"H39606-04-01",1151.29089355469
396070401,105,0,,,,,,,,,,,,"H39607-04-01",1151.29089355469
396070401,106,0,,,,,,,,,,,,"H39607-04-01",1151.29089355469
397010401,105,0,,,,,,,,,,,,"H39701-04-01",1330.84216308594
397010401,106,0,,,,,,,,,,,,"H39701-04-01",1330.84216308594
397020401,106,0,,,,,,,,,,,,"H39702-04-01",1330.84216308594
397030401,105,0,,,,,,,,,,,,"H39703-04-01",1330.84216308594
397030401,106,0,,,,,,,,,,,,"H39703-04-01",1330.84216308594
397040401,105,0,,,,,,,,,,,,"H39704-04-01",1330.84216308594
397050401,106,0,,,,,,,,,,,,"H39705-04-01",1330.84216308594
397060401,106,0,,,,,,,,,,,,"H39706-04-01",1330.84216308594
397070401,106,0,,,,,,,,,,,,"H39707-04-01",1330.84216308594
397080401,106,0,,,,,,,,,,,,"H39708-04-01",1330.84216308594
397090401,106,0,,,,,,,,,,,,"H39709-04-01",1330.84216308594
397100401,106,0,,,,,,,,,,,,"H39710-04-01",1330.84216308594
398040401,106,0,,,,,,,,,,,,"H39804-04-01",1933.7021484375
398050401,106,0,,,,,,,,,,,,"H39805-04-01",1933.7021484375
398070401,106,0,,,,,,,,,,,,"H39807-04-01",1933.7021484375
398080401,106,0,,,,,,,,,,,,"H39808-04-01",1933.7021484375
398090401,105,0,,,,,,,,,,,,"H39809-04-01",1933.7021484375
398090401,106,0,,,,,,,,,,,,"H39809-04-01",1933.7021484375
399010401,106,0,,,,,,,,,,,,"H39901-04-01",1611.22216796875
399020401,105,0,,,,,,,,,,,,"H39902-04-01",1611.22216796875
399020401,106,0,,,,,,,,,,,,"H39902-04-01",1611.22216796875
399030401,105,1,1,1.5,1,1.5,0,0,,,,,,"H39903-04-01",1611.22216796875
399030401,106,0,,,,,,,,,,,,"H39903-04-01",1611.22216796875
399040401,106,0,,,,,,,,,,,,"H39904-04-01",1611.22216796875
399060401,105,0,,,,,,,,,,,,"H39906-04-01",1611.22216796875
399060401,106,0,,,,,,,,,,,,"H39906-04-01",1611.22216796875
399070401,105,1,1,2,1,1,1,0,,2,40000,39907001,39907002,"H39907-04-01",1611.22216796875
399080401,106,0,,,,,,,,,,,,"H39908-04-01",1611.22216796875
399090401,106,0,,,,,,,,,,,,"H39909-04-01",1611.22216796875
399100401,106,0,,,,,,,,,,,,"H39910-04-01",1611.22216796875
400030401,105,0,,,,,,,,,,,,"H40003-04-01",1763.8642578125
400050402,106,0,,,,,,,,,,,,"H40005-04-02",1763.8642578125
400060401,106,0,,,,,,,,,,,,"H40006-04-01",1763.8642578125
400070401,105,2,4,1.5,0,1.5,0,0,,,,,,"H40007-04-01",1763.8642578125
400070401,106,0,,,,,,,,,,,,"H40007-04-01",1763.8642578125
400080401,105,0,,,,,,,,,,,,"H40008-04-01",1763.8642578125
400080401,106,0,,,,,,,,,,,,"H40008-04-01",1763.8642578125
401010401,105,0,,,,,,,,,,,,"H40101-04-01",4319.05126953125
401010401,106,0,,,,,,,,,,,,"H40101-04-01",4319.05126953125
401040401,105,0,,,,,,,,,,,,"H40104-04-01",4319.05126953125
401040401,106,0,,,,,,,,,,,,"H40104-04-01",4319.05126953125
401050401,106,0,,,,,,,,,,,,"H40105-04-01",4319.05126953125
401060401,106,0,,,,,,,,,,,,"H40106-04-01",4319.05126953125
401070401,105,0,,,,,,,,,,,,"H40107-04-01",4319.05126953125
401070401,106,0,,,,,,,,,,,,"H40107-04-01",4319.05126953125
401080401,105,0,,,,,,,,,,,,"H40108-04-01",4319.05126953125
401080401,106,0,,,,,,,,,,,,"H40108-04-01",4319.05126953125
401090401,105,0,,,,,,,,,,,,"H40109-04-01",4319.05126953125
401090401,106,0,,,,,,,,,,,,"H40109-04-01",4319.05126953125
401100401,105,0,,,,,,,,,,,,"H40110-04-01",4319.05126953125
401100401,106,0,,,,,,,,,,,,"H40110-04-01",4319.05126953125
402010401,106,0,,,,,,,,,,,,"H40201-04-01",3219.75244140625
402050401,106,0,,,,,,,,,,,,"H40205-04-01",3219.75244140625
402060401,106,0,,,,,,,,,,,,"H40206-04-01",3219.75244140625
402070401,105,1,2,1,0,1,0,0,,,,,,"H40207-04-01",3219.75244140625
402070401,106,0,,,,,,,,,,,,"H40207-04-01",3219.75244140625
402080401,105,1,6,2,0,2,0,0,,,,,,"H40208-04-01",3219.75244140625
402080401,106,0,,,,,,,,,,,,"H40208-04-01",3219.75244140625
402090401,106,0,,,,,,,,,,,,"H40209-04-01",3219.75244140625
402100401,105,0,,,,,,,,,,,,"H40210-04-01",3219.75244140625
402100401,106,0,,,,,,,,,,,,"H40210-04-01",3219.75244140625
403010401,105,1,1,1,0,1,0,0,,,,,,"H40301-04-01",1800.61120605469
403010401,106,0,,,,,,,,,,,,"H40301-04-01",1800.61120605469
403020401,106,0,,,,,,,,,,,,"H40302-04-01",1800.61120605469
403030401,106,0,,,,,,,,,,,,"H40303-04-01",1800.61120605469
403050401,105,0,,,,,,,,,,,,"H40305-04-01",1800.61120605469
403050401,106,0,,,,,,,,,,,,"H40305-04-01",1800.61120605469
403060401,105,0,,,,,,,,,,,,"H40306-04-01",1800.61120605469
403060401,106,0,,,,,,,,,,,,"H40306-04-01",1800.61120605469
403070401,105,0,,,,,,,,,,,,"H40307-04-01",1800.61120605469
403070401,106,0,,,,,,,,,,,,"H40307-04-01",1800.61120605469
403080401,105,0,,,,,,,,,,,,"H40308-04-01",1800.61120605469
403080401,106,0,,,,,,,,,,,,"H40308-04-01",1800.61120605469
403100401,105,1,1,1,1,1,0,0,,,,,,"H40310-04-01",1800.61120605469
403100401,106,0,,,,,,,,,,,,"H40310-04-01",1800.61120605469
404010401,105,0,,,,,,,,,,,,"H40401-04-01",2133.70678710938
404010401,106,0,,,,,,,,,,,,"H40401-04-01",2133.70678710938
404030401,105,1,4,2,0,1,1,0,,5,72000,40403001,,"H40403-04-01",2133.70678710938
404040401,105,0,,,,,,,,,,,,"H40404-04-01",2133.70678710938
404050401,105,0,,,,,,,,,,,,"H40405-04-01",2133.70678710938
404050401,106,0,,,,,,,,,,,,"H40405-04-01",2133.70678710938
404060401,105,0,,,,,,,,,,,,"H40406-04-01",2133.70678710938
404060401,106,0,,,,,,,,,,,,"H40406-04-01",2133.70678710938
404070401,105,1,3,1,0,1,0,0,,,,,,"H40407-04-01",2133.70678710938
404090401,105,0,,,,,,,,,,,,"H40409-04-01",2133.70678710938
404090401,106,0,,,,,,,,,,,,"H40409-04-01",2133.70678710938
404100401,105,0,,,,,,,,,,,,"H40410-04-01",2133.70678710938
405010401,106,0,,,,,,,,,,,,"H40501-04-01",2694.79272460938
405030401,105,0,,,,,,,,,,,,"H40503-04-01",2694.79272460938
405030401,106,0,,,,,,,,,,,,"H40503-04-01",2694.79272460938
405040401,105,0,,,,,,,,,,,,"H40504-04-01",2694.79272460938
405050401,106,0,,,,,,,,,,,,"H40505-04-01",2694.79272460938
405060401,105,0,,,,,,,,,,,,"H40506-04-01",2694.79272460938
405060401,106,0,,,,,,,,,,,,"H40506-04-01",2694.79272460938
405070401,105,2,6,4,1,4,0,3,10,3,50000,40507001,40507002,"H40507-04-01",2694.79272460938
405080401,105,1,2,1,0,8,22,0,,2,13200,40508001,,"H40508-04-01",2694.79272460938
405080401,106,0,,,,,,,,,,,,"H40508-04-01",2694.79272460938
405090401,105,0,,,,,,,,,,,,"H40509-04-01",2694.79272460938
405090401,106,0,,,,,,,,,,,,"H40509-04-01",2694.79272460938
405100401,106,0,,,,,,,,,,,,"H40510-04-01",2694.79272460938
406010401,106,0,,,,,,,,,,,,"H40601-04-01",5655.76318359375
407010401,106,0,,,,,,,,,,,,"H40701-04-01",2266.640625
407030401,106,0,,,,,,,,,,,,"H40703-04-01",2266.640625
407040401,106,0,,,,,,,,,,,,"H40704-04-01",2266.640625
407080401,105,0,,,,,,,,,,,,"H40708-04-01",2266.640625
407080401,106,0,,,,,,,,,,,,"H40708-04-01",2266.640625
407090401,105,1,3,2,1,2,0,0,,,,,,"H40709-04-01",2266.640625
407090401,106,0,,,,,,,,,,,,"H40709-04-01",2266.640625
407100401,106,0,,,,,,,,,,,,"H40710-04-01",2266.640625
408080401,106,0,,,,,,,,,,,,"H40808-04-01",3741.4892578125
408090401,106,0,,,,,,,,,,,,"H40809-04-01",3741.4892578125
408100401,106,0,,,,,,,,,,,,"H40810-04-01",3741.4892578125
409020401,106,0,,,,,,,,,,,,"H40902-04-01",4667.84765625
409040401,101,1,6,6,0,4,0,2,1,4,10000,40904002,40904001,"H40904-04-01",4667.84765625
409050401,106,0,,,,,,,,,,,,"H40905-04-01",4667.84765625
409080401,106,0,,,,,,,,,,,,"H40908-04-01",4667.84765625
410030401,106,0,,,,,,,,,,,,"H41003-04-01",953.583068847656
410040401,106,0,,,,,,,,,,,,"H41004-04-01",953.583068847656
410060401,106,0,,,,,,,,,,,,"H41006-04-01",953.583068847656
410100401,106,0,,,,,,,,,,,,"H41010-04-01",953.583068847656
411020401,106,0,,,,,,,,,,,,"H41102-04-01",3022.623046875
411030401,106,0,,,,,,,,,,,,"H41103-04-01",3022.623046875
411060401,105,0,,,,,,,,,,,,"H41106-04-01",3022.623046875
411060401,106,0,,,,,,,,,,,,"H41106-04-01",3022.623046875
411080401,106,0,,,,,,,,,,,,"H41108-04-01",3022.623046875
411090401,106,0,,,,,,,,,,,,"H41109-04-01",3022.623046875
413020401,106,0,,,,,,,,,,,,"H41302-04-01",2583.84936523438
413030401,106,0,,,,,,,,,,,,"H41303-04-01",2583.84936523438
413090401,106,0,,,,,,,,,,,,"H41309-04-01",2583.84936523438
413100401,101,0,,,,,,,,,,,,"H41310-04-01",2583.84936523438
