"District_Name","SubCounty","Parish","Villagecode","Class_ID","C3KQ52","C3KQ53","C3KQ54","C3KQ55A","C3KQ55B","C3KQ56","C3KQ57","C3KQ58","C3KQ59","C3KQ60","C3KQ61","C3KQ62","C3KQ63","C3KQ64","C3KQ65","C3KQ66","C3KQ52_V2","C3KQ53_V2","C3KQ54_V2","C3KQ55A_V2","C3KQ55B_V2","C3KQ56_V2","C3KQ57_V2","C3KQ58_V2","C3KQ59_V2","C3KQ60_V2","C3KQ61_V2","C3KQ62_V2","C3KQ63_V2","C3KQ64_V2","C3KQ65_V2","C3KQ66_V2","Education_Response","Reason_Edu_Not_Done"
323,323104,32310403,3231040301,2,,2,2,70,60,2,5,1,,,,1,75,1,3,2,,,,,,,,,,,,,,,,,1,
323,323104,32310403,3231040301,3,,2,2,35,30,1,4,1,,,,1,112,1,2,2,,,,,,,,,,,,,,,,,1,
323,323104,32310403,3231040301,4,,2,2,50,55,1,3,1,,,,1,78,1,4,2,,,,,,,,,,,,,,,,,1,
323,323104,32310403,3231040301,5,,2,2,37,28,1,1,2,2,,96,1,109,1,4,2,,,,,,,,,,,,,,,,,1,
323,323104,32310403,3231040301,6,,1,2,40,20,1,3,1,,,,1,113,1,4,2,,,,,,,,,,,,,,,,,1,
323,323104,32310403,3231040301,7,,2,1,41,25,1,3,2,1,96,,1,63,1,2,1,,,,,,,,,,,,,,,,,1,
323,323106,32310604,3231060409,1,,,,39,62,,,,,,,,,,,,,1,2,67,59,2,5,1,,,,1,63,1,4,2,,
323,323106,32310604,3231060409,2,,,,37,35,,,,,,,,,,,,,1,2,46,40,2,3,2,2,,13,1,24,1,4,2,,
323,323106,32310604,3231060409,3,,,,41,50,,,,,,,,,,,,,2,2,48,54,2,4,1,,,,1,54,1,4,2,,
323,323106,32310604,3231060409,4,,,,60,41,,,,,,,,,,,,,1,1,59,46,1,4,1,,,,1,48,1,4,1,,
323,323106,32310604,3231060409,5,,,,44,37,,,,,,,,,,,,,1,1,44,52,1,4,1,,,,1,43,1,4,2,,
323,323106,32310604,3231060409,6,,,,40,35,,,,,,,,,,,,,1,2,34,31,1,4,1,,,,1,28,1,3,1,,
323,323106,32310604,3231060409,7,,,,22,19,,,,,,,,,,,,,1,2,10,10,1,3,1,,,,1,20,1,3,1,,
323,323107,32310701,3231070104,1,,1,2,74,76,2,5,1,,,,1,68,5,3,2,,,,,,,,,,,,,,,,,3,"holidays"
323,323107,32310701,3231070104,2,,2,2,49,51,2,4,1,,,,1,17,1,3,2,,,,,,,,,,,,,,,,,3,"holidays"
323,323107,32310701,3231070104,3,,1,1,57,56,1,4,1,,,,1,15,1,3,2,,,,,,,,,,,,,,,,,3,"holidays"
323,323107,32310701,3231070104,4,,1,2,61,44,1,4,1,,,,1,67,1,3,2,,,,,,,,,,,,,,,,,3,"holidays"
323,323107,32310701,3231070104,5,,1,2,61,69,1,4,1,,,,1,96,1,3,2,,,,,,,,,,,,,,,,,3,"holidays"
323,323107,32310701,3231070104,6,,1,2,61,46,1,4,1,,,,1,92,1,3,2,,,,,,,,,,,,,,,,,3,"holidays"
323,323107,32310701,3231070104,7,,,,44,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"holidays"
323,323108,32310802,3231080204,1,,2,2,85,67,2,3,1,,,,1,68,5,3,2,,2,2,63,43,2,4,2,2,,13,1,66,1,4,2,1,
323,323108,32310802,3231080204,2,,1,2,42,50,2,4,1,,,,1,69,5,2,2,,1,2,41,41,2,4,2,1,96,,1,52,1,4,2,1,
323,323108,32310802,3231080204,3,,1,2,54,37,2,4,1,,,,1,75,2,2,2,,1,2,45,45,1,4,1,,,,1,60,1,3,2,1,
323,323108,32310802,3231080204,4,,2,1,65,51,1,4,1,,,,1,45,1,2,2,,1,2,57,48,1,4,2,1,96,,1,80,1,4,2,1,
323,323108,32310802,3231080204,5,,1,2,58,57,1,4,1,,,,1,38,2,3,2,,1,2,54,33,1,4,1,,,,1,64,1,3,2,1,
323,323108,32310802,3231080204,6,,1,2,41,34,1,4,1,,,,1,20,1,3,2,,1,2,41,45,1,4,1,,,,1,49,1,3,2,1,
323,323108,32310802,3231080204,7,,,,28,33,,,,,,,,,,,,,1,2,27,23,1,4,1,,,,1,39,1,3,2,1,
325,325101,32510102,3251010205,1,,2,2,40,70,2,5,1,,,,1,101,1,3,2,,,,,,,,,,,,,,,,,1,
325,325101,32510102,3251010205,2,,1,2,27,28,2,4,1,,,,1,168,1,3,2,,,,,,,,,,,,,,,,,1,
325,325101,32510102,3251010205,3,,1,2,17,38,2,4,1,,,,1,90,1,3,2,,,,,,,,,,,,,,,,,1,
325,325101,32510102,3251010205,4,,1,2,24,30,2,4,1,,,,1,35,1,3,2,,,,,,,,,,,,,,,,,1,
325,325101,32510102,3251010205,5,,1,2,24,31,2,1,1,,,,2,89,1,4,2,,,,,,,,,,,,,,,,,1,
325,325101,32510102,3251010205,6,,1,2,25,30,1,3,1,,,,1,48,1,3,1,,,,,,,,,,,,,,,,,1,
325,325101,32510102,3251010205,7,,1,2,60,55,1,4,1,,,,2,54,1,2,2,,,,,,,,,,,,,,,,,1,
325,325103,32510305,3251030508,1,,,,,,,,,,,,,,,,,,1,1,93,102,1,1,1,,,,1,135,5,2,2,2,
325,325103,32510305,3251030508,2,,,,,,,,,,,,,,,,,,1,2,89,79,1,4,1,,,,1,140,1,3,2,2,
325,325103,32510305,3251030508,3,,,,,,,,,,,,,,,,,,1,1,97,84,1,4,2,2,,13,2,152,1,3,2,2,
325,325103,32510305,3251030508,4,,,,,,,,,,,,,,,,,,1,2,62,77,1,4,1,,,,1,122,1,3,2,2,
325,325103,32510305,3251030508,5,,,,,,,,,,,,,,,,,,1,2,111,103,1,4,2,2,,13,1,134,1,3,2,2,
325,325103,32510305,3251030508,6,,,,,,,,,,,,,,,,,,1,2,55,45,1,4,1,,,,1,87,1,3,2,2,
325,325103,32510305,3251030508,7,,,,,,,,,,,,,,,,,,1,1,37,29,1,4,1,,,,1,48,1,3,2,2,
325,325103,32510306,3251030601,1,,2,2,102,122,2,5,1,,,,1,109,5,3,2,,2,2,110,90,2,1,1,,,,1,55,5,4,2,2,
325,325103,32510306,3251030601,2,,1,2,64,56,2,5,1,,,,1,95,5,3,2,,1,1,72,68,2,1,2,1,96,,1,70,5,3,2,2,
325,325103,32510306,3251030601,3,,1,2,94,80,1,4,1,,,,1,100,2,2,2,,1,2,88,92,1,4,1,,,,1,53,2,2,2,2,
325,325103,32510306,3251030601,4,,1,2,90,65,1,4,1,,,,1,110,1,3,2,,1,2,67,61,1,4,1,,,,1,111,1,3,2,2,
325,325103,32510306,3251030601,5,,1,2,75,65,1,4,2,1,13,,1,88,1,3,2,,1,2,55,60,1,4,1,,,,1,85,1,4,2,2,
325,325103,32510306,3251030601,6,,1,2,56,29,1,4,1,,,,1,63,1,3,2,,1,2,48,42,1,4,1,,,,1,47,1,3,1,2,
325,325103,32510306,3251030601,7,,1,1,23,14,1,4,1,,,,1,37,1,3,1,,1,2,23,7,1,1,1,,,,1,23,1,3,1,2,
325,325103,32510306,3251030602,1,,2,2,102,122,2,5,1,,,,1,109,5,3,2,,2,2,110,90,2,1,1,,,,1,55,5,4,2,2,
325,325103,32510306,3251030602,2,,1,2,64,56,2,5,1,,,,1,95,5,3,2,,1,1,72,68,2,1,2,1,96,,1,70,5,3,2,2,
325,325103,32510306,3251030602,3,,1,2,94,86,1,4,1,,,,1,100,2,2,2,,1,2,88,92,1,4,1,,,,1,53,2,2,2,2,
325,325103,32510306,3251030602,4,,1,2,90,80,1,4,1,,,,1,110,1,2,2,,1,2,67,61,1,4,1,,,,1,111,1,3,2,2,
325,325103,32510306,3251030602,5,,1,2,75,65,1,4,2,2,,13,1,88,1,3,2,,1,2,55,60,1,4,1,,,,1,85,1,4,2,2,
325,325103,32510306,3251030602,6,,1,2,56,29,1,4,1,,,,1,63,1,3,1,,1,1,48,42,1,4,1,,,,1,47,1,3,1,2,
325,325103,32510306,3251030602,7,,1,1,23,14,1,4,1,,,,1,37,1,3,1,,1,2,23,7,1,1,1,,,,1,23,1,3,1,2,
327,327103,32710303,3271030305,1,,,,,,,,,,,,,,,,,,2,2,60,46,2,4,1,,,,1,73,1,3,1,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
327,327103,32710303,3271030305,2,,,,,,,,,,,,,,,,,,1,2,30,18,2,4,1,,,,1,40,1,2,1,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
327,327103,32710303,3271030305,3,,,,,,,,,,,,,,,,,,2,2,20,10,2,4,1,,,,1,29,1,2,1,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
327,327103,32710303,3271030305,4,,,,,,,,,,,,,,,,,,1,2,15,3,2,1,1,,,,1,18,1,2,1,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
327,327103,32710303,3271030305,5,,,,,,,,,,,,,,,,,,2,2,15,5,2,1,1,,,,1,19,1,2,1,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
327,327103,32710303,3271030305,6,,,,,,,,,,,,,,,,,,2,1,18,16,1,1,1,,,,1,34,1,1,1,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
327,327103,32710303,3271030305,7,,,,,,,,,,,,,,,,,,2,1,17,1,2,1,1,,,,1,18,1,1,1,3,"IT WAS HOLIDAY TIME SO THE SCHOOL WAS CLOSED"
329,329106,32910602,3291060206,1,,1,2,30,45,2,5,1,,,,1,53,1,3,2,,1,2,49,39,2,4,1,,,,1,44,1,3,2,,
329,329106,32910602,3291060206,2,,1,2,24,28,1,4,2,2,,13,1,31,1,2,2,,1,2,33,22,1,4,1,,,,1,39,1,3,2,,
329,329106,32910602,3291060206,3,,2,2,24,28,1,4,1,,,,1,53,1,3,2,,2,2,26,39,1,4,1,,,,1,41,1,3,2,,
329,329106,32910602,3291060206,4,,1,2,40,25,1,4,1,,,,1,41,1,3,2,,1,2,41,44,1,4,2,2,,13,1,50,1,3,2,,
329,329106,32910602,3291060206,5,,1,2,36,17,1,4,1,,,,1,30,1,3,2,,1,2,25,19,1,4,1,,,,1,24,1,3,2,,
329,329106,32910602,3291060206,6,,1,2,22,23,1,4,1,,,,1,29,1,3,2,,1,2,27,18,1,4,1,,,,1,21,1,4,2,,
329,329106,32910602,3291060206,7,,,,19,12,,,,,,,,,,,,,1,2,16,11,1,4,1,,,,1,27,1,3,2,,
330,330107,33010701,3301070101,1,,2,2,100,120,2,5,1,,,,1,119,1,2,1,,2,2,97,101,2,5,1,,,,1,139,1,2,1,1,
330,330107,33010701,3301070101,2,,2,2,65,107,2,5,1,,,,1,167,1,2,1,,2,2,61,78,1,4,1,,,,1,106,1,1,1,1,
330,330107,33010701,3301070101,3,,2,2,52,75,2,3,1,,,,1,120,1,1,2,,1,2,55,80,2,4,1,,,,1,131,1,1,2,1,
330,330107,33010701,3301070101,4,,1,2,115,119,2,2,1,,,,1,196,1,1,2,,2,1,54,72,1,4,1,,,,1,210,1,1,2,1,
330,330107,33010701,3301070101,5,,1,1,70,99,1,4,1,,,,1,115,1,1,2,,1,2,111,78,1,4,1,,,,1,137,1,1,2,1,
330,330107,33010701,3301070101,6,,1,1,46,81,1,3,1,,,,2,85,1,1,2,,1,1,71,58,1,3,1,,,,1,110,1,1,2,1,
330,330107,33010701,3301070101,7,,,,35,26,,,,,,,,,,,,,1,2,20,35,1,3,1,,,,1,50,1,1,1,1,
330,330107,33010703,3301070303,1,,2,1,165,0,2,5,1,,,,1,106,2,2,2,,2,1,141,0,2,5,1,,,,1,144,4,2,2,1,
330,330107,33010703,3301070303,2,,2,2,147,0,2,5,1,,,,1,143,3,2,2,,2,2,96,0,2,3,1,,,,1,108,2,1,2,1,
330,330107,33010703,3301070303,3,,1,2,95,0,2,4,2,1,8,,1,0,1,1,2,,2,2,123,0,2,2,1,,,,1,106,1,5,1,1,
330,330107,33010703,3301070303,4,,1,2,160,0,1,4,1,,,,1,126,1,1,2,,2,2,142,0,1,3,1,,,,1,119,3,1,1,1,
330,330107,33010703,3301070303,5,,2,2,88,0,1,4,1,,,,1,88,1,1,2,,1,2,82,0,1,3,1,,,,1,102,1,1,2,1,
330,330107,33010703,3301070303,6,,2,2,72,0,1,3,2,1,8,,1,0,1,1,2,,1,2,89,0,1,4,1,,,,1,60,1,1,1,1,
330,330107,33010703,3301070303,7,,,,,,,,,,,,,,,,,,1,2,66,0,1,2,1,,,,1,54,1,1,1,1,
330,330110,33011001,3301100102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
330,330110,33011001,3301100102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
330,330110,33011001,3301100102,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
330,330110,33011001,3301100102,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
330,330110,33011001,3301100102,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
330,330110,33011001,3301100102,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
330,330110,33011001,3301100102,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"SCHOOL CLOSED FOR HOLIDAY"
402,402207,40220705,4022070507,1,,2,1,64,49,2,4,1,,,,1,107,1,1,1,,2,1,66,50,2,4,1,,,,1,102,1,1,1,1,
402,402207,40220705,4022070507,2,,2,2,37,40,2,4,1,,,,1,74,1,1,1,,2,2,50,35,2,4,1,,,,1,81,1,1,1,1,
402,402207,40220705,4022070507,3,,2,1,42,55,2,4,1,,,,1,96,1,1,1,,2,1,51,49,2,4,1,,,,1,96,1,1,1,1,
402,402207,40220705,4022070507,4,,2,1,64,48,2,4,1,,,,1,110,1,1,1,,2,1,32,24,1,4,1,,,,1,52,1,1,2,1,
402,402207,40220705,4022070507,5,,2,1,48,55,2,4,1,,,,1,103,1,1,2,,2,2,27,26,1,4,1,,,,1,51,1,2,2,1,
402,402207,40220705,4022070507,6,,1,1,40,30,2,4,2,1,96,,1,70,1,1,1,,2,1,29,23,1,4,1,,,,1,52,1,1,2,1,
402,402207,40220705,4022070507,7,,1,1,20,20,1,3,2,1,96,,1,0,1,,2,,1,1,19,23,1,3,1,,,,1,42,1,1,2,1,
402,402208,40220805,4022080505,1,,2,1,27,31,2,5,1,,,,1,58,1,2,2,,,,,,,,,,,,,,,,,1,
402,402208,40220805,4022080505,2,,2,1,35,27,2,5,1,,,,1,61,1,1,2,,,,,,,,,,,,,,,,,1,
402,402208,40220805,4022080505,3,,2,1,33,30,1,4,1,,,,1,62,1,1,2,,,,,,,,,,,,,,,,,1,
402,402208,40220805,4022080505,4,,2,1,29,34,2,4,1,,,,1,63,1,1,2,,,,,,,,,,,,,,,,,1,
402,402208,40220805,4022080505,5,,1,2,31,40,2,4,1,,,,1,70,1,1,2,,,,,,,,,,,,,,,,,1,
402,402208,40220805,4022080505,6,,1,2,43,37,2,4,1,,,,1,77,1,1,2,,,,,,,,,,,,,,,,,1,
402,402208,40220805,4022080505,7,,1,1,27,18,1,4,1,,,,1,45,1,1,1,,,,,,,,,,,,,,,,,1,
403,403101,40310102,4031010202,1,,2,1,35,30,2,3,1,,,,1,43,1,2,1,,2,1,36,29,2,3,1,,,,1,33,1,3,1,1,
403,403101,40310102,4031010202,2,,1,1,37,25,2,3,1,,,,1,25,1,3,1,,1,1,28,30,2,3,1,,,,1,31,1,3,1,1,
403,403101,40310102,4031010202,3,,2,2,17,24,2,3,1,,,,1,42,1,3,1,,2,2,31,25,2,3,1,,,,1,35,1,2,1,1,
403,403101,40310102,4031010202,4,,1,1,19,19,2,3,1,,,,1,20,1,2,1,,2,1,20,25,2,3,1,,,,1,20,1,2,1,1,
403,403101,40310102,4031010202,5,,1,1,20,13,2,4,1,,,,1,25,1,2,1,,1,1,10,10,2,4,1,,,,1,13,1,2,1,1,
403,403101,40310102,4031010202,6,,2,1,11,21,2,4,1,,,,1,20,1,2,1,,1,2,15,13,2,4,1,,,,1,17,1,2,1,1,
403,403101,40310102,4031010202,7,,1,2,24,23,2,4,1,,,,1,21,1,2,1,,1,2,14,16,2,4,1,,,,1,18,1,2,1,1,
403,403105,40310505,4031050502,1,,2,2,17,18,1,3,1,,,,1,22,1,2,1,,,,,,,,,,,,,,,,,3,"holiday time"
403,403105,40310505,4031050502,2,,2,2,26,26,1,3,1,,,,1,47,1,2,1,,,,,,,,,,,,,,,,,3,"holiday time"
403,403105,40310505,4031050502,3,,2,1,30,28,1,3,1,,,,1,48,1,2,1,,,,,,,,,,,,,,,,,3,"holiday time"
403,403105,40310505,4031050502,4,,2,2,38,24,1,3,1,,,,1,52,1,2,1,,,,,,,,,,,,,,,,,3,"holiday time"
403,403105,40310505,4031050502,5,,2,2,29,32,1,3,1,,,,1,55,1,2,1,,,,,,,,,,,,,,,,,3,"holiday time"
403,403105,40310505,4031050502,6,,1,2,35,30,1,3,1,,,,1,52,1,1,1,,,,,,,,,,,,,,,,,3,"holiday time"
403,403105,40310505,4031050502,7,,2,1,9,14,1,3,1,,,,1,18,1,1,1,,,,,,,,,,,,,,,,,3,"holiday time"
403,403201,40320102,4032010205,1,,2,2,97,89,2,5,1,,,,1,114,4,3,1,,1,2,54,55,2,4,1,,,,1,65,4,4,1,1,
403,403201,40320102,4032010205,2,,2,2,77,84,2,5,1,,,,1,123,4,3,1,,2,2,69,62,2,4,1,,,,1,67,4,4,1,1,
403,403201,40320102,4032010205,3,,2,2,93,67,2,5,1,,,,1,100,4,3,1,,2,2,88,80,2,4,1,,,,1,119,4,3,1,1,
403,403201,40320102,4032010205,4,,2,1,107,103,2,4,1,,,,1,123,4,2,1,,1,2,84,82,2,4,1,,,,1,123,4,2,1,1,
403,403201,40320102,4032010205,5,,1,2,61,69,2,4,2,2,,13,1,71,4,2,1,,2,2,57,66,2,4,1,,,,1,99,4,2,1,1,
403,403201,40320102,4032010205,6,,2,1,46,51,2,5,2,1,7,,1,52,4,2,1,,1,2,40,43,2,5,1,,,,1,72,4,2,1,1,
403,403201,40320102,4032010205,7,,1,2,50,33,2,5,2,1,1,,1,0,5,5,2,,1,2,22,17,2,5,1,,,,1,27,4,2,1,1,
403,403205,40320504,4032050403,1,,2,2,42,46,2,5,1,,,,1,52,4,3,2,,,,,,,,,,,,,,,,,1,
403,403205,40320504,4032050403,2,,2,3,24,28,2,5,1,,,,2,36,4,3,2,,,,,,,,,,,,,,,,,1,
403,403205,40320504,4032050403,3,,2,2,18,20,2,5,1,,,,2,31,4,3,2,,,,,,,,,,,,,,,,,1,
403,403205,40320504,4032050403,4,,1,3,12,13,2,5,1,,,,2,17,2,3,2,,,,,,,,,,,,,,,,,1,
403,403205,40320504,4032050403,5,,1,3,14,16,2,5,1,,,,2,19,2,3,2,,,,,,,,,,,,,,,,,1,
403,403205,40320504,4032050403,6,,1,3,12,12,2,5,1,,,,2,15,2,3,2,,,,,,,,,,,,,,,,,1,
403,403205,40320504,4032050403,7,,1,2,5,3,2,5,1,,,,2,4,1,2,2,,,,,,,,,,,,,,,,,1,
403,403301,40330104,4033010412,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"REFUSED"
403,403301,40330104,4033010412,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"REFUSED"
403,403301,40330104,4033010412,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"REFUSED"
403,403301,40330104,4033010412,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"REFUSED"
403,403301,40330104,4033010412,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"REFUSED"
403,403301,40330104,4033010412,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"REFUSED"
403,403301,40330104,4033010412,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"REFUSED"
404,404102,40410203,4041020302,1,,2,1,32,40,2,5,,,,,,,,,,,2,1,35,38,2,5,1,,,,1,64,1,2,2,3,"SCHOOL IN HOLIDAY"
404,404102,40410203,4041020302,2,,1,1,16,15,2,5,,,,,,,,,,,1,1,15,19,2,5,1,,,,1,28,1,2,2,3,"SCHOOL IN HOLIDAY"
404,404102,40410203,4041020302,3,,2,2,13,28,1,5,,,,,,,,,,,2,1,17,16,1,4,1,,,,1,27,1,2,2,3,"SCHOOL IN HOLIDAY"
404,404102,40410203,4041020302,4,,2,1,23,26,1,4,,,,,,,,,,,2,1,17,28,1,4,1,,,,1,36,1,1,2,3,"SCHOOL IN HOLIDAY"
404,404102,40410203,4041020302,5,,1,1,20,21,1,4,,,,,,,,,,,1,1,16,27,1,5,1,,,,1,37,1,1,2,3,"SCHOOL IN HOLIDAY"
404,404102,40410203,4041020302,6,,1,2,40,20,1,4,,,,,,,,,,,1,2,28,26,1,4,1,,,,1,48,1,1,2,3,"SCHOOL IN HOLIDAY"
404,404102,40410203,4041020302,7,,1,1,10,13,1,4,,,,,,,,,,,1,1,10,25,1,4,1,,,,1,32,1,1,2,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,1,,2,2,44,47,2,4,,,,,,,,,,,2,2,72,59,2,5,1,,,,1,125,1,2,2,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,2,,2,2,51,57,2,4,,,,,,,,,,,2,2,56,43,2,5,1,,,,1,94,1,2,2,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,3,,2,2,55,54,1,4,,,,,,,,,,,2,2,50,40,1,4,1,,,,1,87,1,1,2,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,4,,2,2,56,48,1,4,,,,,,,,,,,2,2,34,35,1,4,1,,,,1,66,1,1,2,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,5,,1,1,40,55,1,4,,,,,,,,,,,1,1,43,40,1,4,1,,,,1,78,1,1,2,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,6,,1,2,48,57,1,4,,,,,,,,,,,1,2,42,64,1,4,1,,,,1,98,1,1,2,3,"SCHOOL IN HOLIDAY"
404,404207,40420704,4042070409,7,,1,1,15,36,1,4,,,,,,,,,,,1,1,20,29,1,4,1,,,,1,48,1,1,2,3,"SCHOOL IN HOLIDAY"
404,404403,40440303,4044030303,1,,2,2,36,16,2,5,1,,,,1,40,1,1,1,,2,2,25,15,2,5,1,,,,1,19,1,1,2,1,
404,404403,40440303,4044030303,2,,2,1,15,19,2,5,1,,,,1,30,1,1,1,,1,1,14,19,2,4,1,,,,1,17,1,1,2,1,
404,404403,40440303,4044030303,3,,2,2,11,16,2,5,2,1,7,,1,15,1,1,1,,2,2,10,17,2,4,1,,,,1,27,1,1,2,1,
404,404403,40440303,4044030303,4,,1,2,14,12,2,5,1,,,,1,16,1,1,1,,1,2,13,9,2,4,2,2,,13,1,15,1,1,2,1,
404,404403,40440303,4044030303,5,,2,2,12,13,2,5,1,,,,1,11,1,1,2,,2,2,11,13,2,4,2,2,,13,1,15,1,1,2,1,
404,404403,40440303,4044030303,6,,1,1,12,7,2,5,1,,,,1,7,1,1,2,,1,1,6,8,2,3,2,2,,13,1,14,1,1,2,1,
404,404403,40440303,4044030303,7,,1,1,7,8,2,5,1,,,,1,,,,2,,1,1,5,10,2,3,2,2,,13,1,8,1,1,2,1,
405,405104,40510402,4051040205,1,,1,2,56,42,1,4,1,,,,1,51,1,2,1,,1,2,55,41,1,5,1,,,,2,65,1,2,1,2,
405,405104,40510402,4051040205,2,,1,2,43,38,1,4,1,,,,1,35,1,2,1,,1,2,29,34,1,5,1,,,,2,57,1,2,1,2,
405,405104,40510402,4051040205,3,,1,2,37,60,2,5,1,,,,1,51,1,2,1,,1,2,31,43,1,5,1,,,,1,58,1,2,1,2,
405,405104,40510402,4051040205,4,,1,2,42,41,2,5,1,,,,1,47,1,1,1,,1,2,26,48,1,5,1,,,,1,64,1,2,1,2,
405,405104,40510402,4051040205,5,,1,2,29,25,2,5,1,,,,1,24,1,1,1,,1,2,25,34,1,5,1,,,,1,48,1,1,1,2,
405,405104,40510402,4051040205,6,,1,2,32,37,2,5,1,,,,1,31,1,1,1,,1,2,18,17,1,5,1,,,,1,27,1,1,1,2,
405,405104,40510402,4051040205,7,,1,2,9,7,2,5,1,,,,1,11,1,1,1,,1,2,11,14,2,5,1,,,,1,15,1,1,1,2,
405,405208,40520803,4052080304,1,,2,2,23,45,2,4,1,,,,1,68,2,2,1,,,,,,,,,,,,,,,,,1,
405,405208,40520803,4052080304,2,,2,2,44,48,2,4,1,,,,1,89,2,2,1,,,,,,,,,,,,,,,,,1,
405,405208,40520803,4052080304,3,,2,2,46,58,2,4,1,,,,1,104,2,2,1,,,,,,,,,,,,,,,,,1,
405,405208,40520803,4052080304,4,,1,2,60,50,2,5,1,,,,1,110,2,2,1,,,,,,,,,,,,,,,,,1,
405,405208,40520803,4052080304,5,,1,2,22,38,2,5,1,,,,1,55,2,2,1,,,,,,,,,,,,,,,,,1,
405,405208,40520803,4052080304,6,,1,1,24,36,2,5,1,,,,1,55,2,2,1,,,,,,,,,,,,,,,,,1,
405,405208,40520803,4052080304,7,,1,1,33,35,2,5,1,,,,1,68,2,2,1,,,,,,,,,,,,,,,,,1,
405,405211,40521103,4052110310,1,,2,2,93,83,2,5,1,,,,1,171,1,4,1,,2,2,64,60,1,3,1,,,,1,80,1,2,1,1,
405,405211,40521103,4052110310,2,,2,2,89,59,2,5,1,,,,1,114,1,4,1,,2,2,68,51,1,3,1,,,,1,101,1,2,1,1,
405,405211,40521103,4052110310,3,,1,2,75,77,2,5,1,,,,1,131,1,3,1,,1,2,77,67,1,3,1,,,,1,112,1,2,1,1,
405,405211,40521103,4052110310,4,,1,2,83,93,1,4,1,,,,1,132,1,3,1,,2,2,72,68,1,4,1,,,,1,116,1,2,1,1,
405,405211,40521103,4052110310,5,,2,2,33,65,1,4,1,,,,2,76,1,2,1,,1,2,39,50,1,4,1,,,,1,83,1,2,1,1,
405,405211,40521103,4052110310,6,,1,2,33,29,1,4,1,,,,1,43,1,2,1,,2,2,26,39,1,4,1,,,,1,63,1,2,1,1,
405,405211,40521103,4052110310,7,,1,2,22,23,1,4,1,,,,1,40,1,2,1,,1,2,16,25,1,4,1,,,,1,38,1,1,1,1,
405,405301,40530104,4053010409,1,,2,1,44,47,1,4,1,,,,1,65,1,2,1,,2,1,33,30,1,4,1,,,,1,55,1,2,1,1,
405,405301,40530104,4053010409,2,,2,2,35,42,1,4,1,,,,1,62,1,2,1,,2,2,40,26,1,4,2,1,,,1,53,1,2,1,1,
405,405301,40530104,4053010409,3,,2,2,50,34,1,4,1,,,,1,66,1,2,1,,2,2,39,41,1,4,2,1,,,1,64,1,2,1,1,
405,405301,40530104,4053010409,4,,2,2,48,42,1,4,1,,,,1,70,1,2,1,,2,2,41,38,1,4,1,,,,1,69,1,1,1,1,
405,405301,40530104,4053010409,5,,2,2,34,39,1,5,1,,,,1,48,1,1,1,,2,2,32,33,1,5,1,,,,1,57,1,1,1,1,
405,405301,40530104,4053010409,6,,1,2,27,26,1,5,1,,,,1,46,1,2,1,,1,2,25,32,1,5,1,,,,1,48,1,1,1,1,
405,405301,40530104,4053010409,7,,1,2,17,22,1,5,1,,,,1,37,1,2,1,,1,2,25,26,1,5,1,,,,1,44,1,1,1,1,
