"HHID","LiveStockID","a6aq2","a6aq3a","a6aq3b","a6aq3c","a6aq3d","a6aq3e","a6aq4a","a6aq4b","a6aq4c","a6aq5a","a6aq5b","a6aq5c","a6aq6","a6aq7","a6aq8","a6aq9","a6aq10","a6aq11","a6aq12","a6aq13a","a6aq13b","a6aq14a","a6aq14b","a6aq15","a6aq15b","a6aq15c","a6aq16","hh","wgt_X"
53050401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05305-04-01",465.4111328125
53080401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05308-04-01",2792.466796875
53080401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05308-04-01",2792.466796875
53080401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05308-04-01",2792.466796875
53080401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05308-04-01",2792.466796875
53080401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05308-04-01",2792.466796875
53080401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05308-04-01",2792.466796875
53080401,7,1,0,,,,,0,,,0,,,1,0,0,0,0,0,0,0,,1,400000,0,1,3,1,"H05308-04-01",2792.466796875
53080401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05308-04-01",2792.466796875
53080401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05308-04-01",2792.466796875
53080401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05308-04-01",2792.466796875
53080401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05308-04-01",2792.466796875
53080401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05308-04-01",2792.466796875
54100401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05410-04-01",2792.46655273438
54100401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05410-04-01",2792.46655273438
54100401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05410-04-01",2792.46655273438
54100401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05410-04-01",2792.46655273438
54100401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05410-04-01",2792.46655273438
54100401,6,1,1,5410006,,5410006,5410002,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,1,1,"H05410-04-01",2792.46655273438
54100401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05410-04-01",2792.46655273438
54100401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05410-04-01",2792.46655273438
54100401,9,1,1,5410006,,5410006,5410002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,1,1,"H05410-04-01",2792.46655273438
54100401,10,1,2,5410006,,5410006,5410002,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,1,1,"H05410-04-01",2792.46655273438
54100401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05410-04-01",2792.46655273438
54100401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05410-04-01",2792.46655273438
54120401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-01",930.822265625
54120401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-01",930.822265625
54120401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-01",930.822265625
54120401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-01",930.822265625
54120401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-01",930.822265625
54120401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-01",930.822265625
54120401,7,1,1,5412007,5412008,5412007,5412008,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,1,1,"H05412-04-01",930.822265625
54120401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-01",930.822265625
54120401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-01",930.822265625
54120401,10,1,0,,,,,0,,,0,,,1,0,0,0,0,0,0,0,,1,600000,0,1,1,1,"H05412-04-01",930.822265625
54120401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-01",930.822265625
54120401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-01",930.822265625
54120402,1,1,1,5412013,5412001,5412013,5412014,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,1,1,"H05412-04-02",930.822265625
54120402,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-02",930.822265625
54120402,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-02",930.822265625
54120402,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-02",930.822265625
54120402,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-02",930.822265625
54120402,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-02",930.822265625
54120402,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-02",930.822265625
54120402,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-02",930.822265625
54120402,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-02",930.822265625
54120402,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-02",930.822265625
54120402,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-02",930.822265625
54120402,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05412-04-02",930.822265625
57020401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05702-04-01",2792.466796875
57020401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05702-04-01",2792.466796875
57020401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05702-04-01",2792.466796875
57020401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05702-04-01",2792.466796875
57020401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05702-04-01",2792.466796875
57020401,6,1,1,5702007,5702001,5702007,5702001,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,5,1,"H05702-04-01",2792.466796875
57020401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05702-04-01",2792.466796875
57020401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05702-04-01",2792.466796875
57020401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05702-04-01",2792.466796875
57020401,10,1,1,5702007,5702001,5702007,5702001,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1,"H05702-04-01",2792.466796875
57020401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05702-04-01",2792.466796875
57020401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05702-04-01",2792.466796875
57030401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05703-04-01",2792.466796875
57030401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05703-04-01",2792.466796875
57030401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05703-04-01",2792.466796875
57030401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05703-04-01",2792.466796875
57030401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05703-04-01",2792.466796875
57030401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05703-04-01",2792.466796875
57030401,7,1,0,,,,,0,,,0,,,1,0,0,0,0,0,0,0,,1,550000,0,1,5,1,"H05703-04-01",2792.466796875
57030401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05703-04-01",2792.466796875
57030401,9,1,0,,,,,1,5703002,,0,,,0,0,0,0,0,0,0,0,,0,,0,1,2,1,"H05703-04-01",2792.466796875
57030401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05703-04-01",2792.466796875
57030401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05703-04-01",2792.466796875
57030401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05703-04-01",2792.466796875
57040401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05704-04-01",2792.466796875
57040401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05704-04-01",2792.466796875
57040401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05704-04-01",2792.466796875
57040401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05704-04-01",2792.466796875
57040401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05704-04-01",2792.466796875
57040401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05704-04-01",2792.466796875
57040401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05704-04-01",2792.466796875
57040401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05704-04-01",2792.466796875
57040401,9,1,1,5704001,5704002,5704001,5704002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1,"H05704-04-01",2792.466796875
57040401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05704-04-01",2792.466796875
57040401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05704-04-01",2792.466796875
57040401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05704-04-01",2792.466796875
57100401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05710-04-01",2792.466796875
57100401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05710-04-01",2792.466796875
57100401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05710-04-01",2792.466796875
57100401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05710-04-01",2792.466796875
57100401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05710-04-01",2792.466796875
57100401,6,1,1,5710001,5710002,5710001,5710002,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,3,1,"H05710-04-01",2792.466796875
57100401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05710-04-01",2792.466796875
57100401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05710-04-01",2792.466796875
57100401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05710-04-01",2792.466796875
57100401,10,1,1,5710001,5710002,5710001,5710002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,2,3,1,"H05710-04-01",2792.466796875
57100401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05710-04-01",2792.466796875
57100401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H05710-04-01",2792.466796875
60010401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06001-04-01",2551.70141601563
60010401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06001-04-01",2551.70141601563
60010401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06001-04-01",2551.70141601563
60010401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06001-04-01",2551.70141601563
60010401,5,1,4,6001001,,6001001,6001002,0,,,0,,,3,2,0,0,0,0,0,0,,1,600000,0,1,2,1,"H06001-04-01",2551.70141601563
60010401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06001-04-01",2551.70141601563
60010401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06001-04-01",2551.70141601563
60010401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06001-04-01",2551.70141601563
60010401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06001-04-01",2551.70141601563
60010401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06001-04-01",2551.70141601563
60010401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06001-04-01",2551.70141601563
60010401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06001-04-01",2551.70141601563
60090401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06009-04-01",2551.70141601563
60090401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06009-04-01",2551.70141601563
60090401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06009-04-01",2551.70141601563
60090401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06009-04-01",2551.70141601563
60090401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06009-04-01",2551.70141601563
60090401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06009-04-01",2551.70141601563
60090401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06009-04-01",2551.70141601563
60090401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06009-04-01",2551.70141601563
60090401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06009-04-01",2551.70141601563
60090401,10,1,2,6009001,,6009001,,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,2,1,"H06009-04-01",2551.70141601563
60090401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06009-04-01",2551.70141601563
60090401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06009-04-01",2551.70141601563
60100401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06010-04-01",2551.70141601563
60100401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06010-04-01",2551.70141601563
60100401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06010-04-01",2551.70141601563
60100401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06010-04-01",2551.70141601563
60100401,5,1,0,,,,,0,,,0,,,2,0,0,0,0,0,0,0,,2,750000,0,1,2,1,"H06010-04-01",2551.70141601563
60100401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06010-04-01",2551.70141601563
60100401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06010-04-01",2551.70141601563
60100401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06010-04-01",2551.70141601563
60100401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06010-04-01",2551.70141601563
60100401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06010-04-01",2551.70141601563
60100401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06010-04-01",2551.70141601563
60100401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06010-04-01",2551.70141601563
61030401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06103-04-01",2551.70141601563
61030401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06103-04-01",2551.70141601563
61030401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06103-04-01",2551.70141601563
61030401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06103-04-01",2551.70141601563
61030401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06103-04-01",2551.70141601563
61030401,6,1,1,6103001,,6103001,,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1,"H06103-04-01",2551.70141601563
61030401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06103-04-01",2551.70141601563
61030401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06103-04-01",2551.70141601563
61030401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06103-04-01",2551.70141601563
61030401,10,1,1,6103001,,6103001,,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1,"H06103-04-01",2551.70141601563
61030401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06103-04-01",2551.70141601563
61030401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06103-04-01",2551.70141601563
61050401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-01",1275.85070800781
61050401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-01",1275.85070800781
61050401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-01",1275.85070800781
61050401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-01",1275.85070800781
61050401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-01",1275.85070800781
61050401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-01",1275.85070800781
61050401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-01",1275.85070800781
61050401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-01",1275.85070800781
61050401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-01",1275.85070800781
61050401,10,1,2,6105007,,6105007,6105002,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,2,1,"H06105-04-01",1275.85070800781
61050401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-01",1275.85070800781
61050401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-01",1275.85070800781
61050402,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-02",1275.85070800781
61050402,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-02",1275.85070800781
61050402,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-02",1275.85070800781
61050402,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-02",1275.85070800781
61050402,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-02",1275.85070800781
61050402,6,1,1,6105003,,6105013,6105018,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,2,1,1,"H06105-04-02",1275.85070800781
61050402,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-02",1275.85070800781
61050402,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-02",1275.85070800781
61050402,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-02",1275.85070800781
61050402,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-02",1275.85070800781
61050402,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-02",1275.85070800781
61050402,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06105-04-02",1275.85070800781
61070401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06107-04-01",2551.70141601563
61070401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06107-04-01",2551.70141601563
61070401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06107-04-01",2551.70141601563
61070401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06107-04-01",2551.70141601563
61070401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06107-04-01",2551.70141601563
61070401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06107-04-01",2551.70141601563
61070401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06107-04-01",2551.70141601563
61070401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06107-04-01",2551.70141601563
61070401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06107-04-01",2551.70141601563
61070401,10,1,1,6107002,6107001,6107002,6107004,0,,,0,,,6,0,0,0,0,0,0,0,,5,450000,0,1,5,1,"H06107-04-01",2551.70141601563
61070401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06107-04-01",2551.70141601563
61070401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06107-04-01",2551.70141601563
61080401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06108-04-01",2551.70141601563
61080401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06108-04-01",2551.70141601563
61080401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06108-04-01",2551.70141601563
61080401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06108-04-01",2551.70141601563
61080401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06108-04-01",2551.70141601563
61080401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06108-04-01",2551.70141601563
61080401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06108-04-01",2551.70141601563
61080401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06108-04-01",2551.70141601563
61080401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06108-04-01",2551.70141601563
61080401,10,1,1,6108001,6108003,6108003,6108001,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,2,1,1,"H06108-04-01",2551.70141601563
61080401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06108-04-01",2551.70141601563
61080401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06108-04-01",2551.70141601563
61100401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06110-04-01",2551.70141601563
61100401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06110-04-01",2551.70141601563
61100401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06110-04-01",2551.70141601563
61100401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06110-04-01",2551.70141601563
61100401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06110-04-01",2551.70141601563
61100401,6,1,1,6110001,6110002,6110001,6110002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1,"H06110-04-01",2551.70141601563
61100401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06110-04-01",2551.70141601563
61100401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06110-04-01",2551.70141601563
61100401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06110-04-01",2551.70141601563
61100401,10,1,1,6110001,6110002,6110001,6110002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1,"H06110-04-01",2551.70141601563
61100401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06110-04-01",2551.70141601563
61100401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06110-04-01",2551.70141601563
62010401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06201-04-01",2551.701171875
62010401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06201-04-01",2551.701171875
62010401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06201-04-01",2551.701171875
62010401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06201-04-01",2551.701171875
62010401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06201-04-01",2551.701171875
62010401,6,1,5,6201002,6201006,6201006,,0,,,0,,,8,5,0,0,0,0,0,0,,8,200000,0,1,1,1,"H06201-04-01",2551.701171875
62010401,7,1,1,6201002,6201006,6201006,,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,5,5,1,"H06201-04-01",2551.701171875
62010401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06201-04-01",2551.701171875
62010401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06201-04-01",2551.701171875
62010401,10,1,10,6201002,6201006,6201006,,0,,,0,,,10,0,0,0,0,0,0,0,,0,,0,1,2,1,"H06201-04-01",2551.701171875
62010401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06201-04-01",2551.701171875
62010401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06201-04-01",2551.701171875
62070401,1,1,4,6207001,,6207001,99999999,0,,,0,,,3,4,0,0,0,0,3,0,,0,,0,1,2,1,"H06207-04-01",2551.701171875
62070401,2,1,3,6207001,99999999,6207001,99999999,0,,,0,,,7,1,0,0,0,0,1,0,,3,1500000,1,1,2,1,"H06207-04-01",2551.701171875
62070401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06207-04-01",2551.701171875
62070401,4,1,3,6207001,6207002,6207001,6207002,0,,,0,,,3,0,0,0,0,0,0,0,,0,,0,1,2,1,"H06207-04-01",2551.701171875
62070401,5,1,4,6207001,,6207001,,0,,,0,,,6,0,0,0,0,0,1,0,,1,700000,0,1,2,1,"H06207-04-01",2551.701171875
62070401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06207-04-01",2551.701171875
62070401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06207-04-01",2551.701171875
62070401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06207-04-01",2551.701171875
62070401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06207-04-01",2551.701171875
62070401,10,1,3,6207001,6207002,6207001,6207002,0,,,0,,,2,1,0,0,0,0,0,0,,0,,0,1,2,1,"H06207-04-01",2551.701171875
62070401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06207-04-01",2551.701171875
62070401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06207-04-01",2551.701171875
62080401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06208-04-01",2551.701171875
62080401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06208-04-01",2551.701171875
62080401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06208-04-01",2551.701171875
62080401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06208-04-01",2551.701171875
62080401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06208-04-01",2551.701171875
62080401,6,1,3,6208001,6208002,6208001,6208002,0,,,0,,,5,0,0,0,0,0,0,0,,2,200000,0,1,2,1,"H06208-04-01",2551.701171875
62080401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06208-04-01",2551.701171875
62080401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06208-04-01",2551.701171875
62080401,9,1,2,6208001,6208002,6208001,6208002,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,2,1,"H06208-04-01",2551.701171875
62080401,10,1,5,6208001,6208002,6208001,6208002,0,,,0,,,5,0,0,0,0,0,0,0,,0,,0,2,1,1,"H06208-04-01",2551.701171875
62080401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06208-04-01",2551.701171875
62080401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06208-04-01",2551.701171875
63100401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06310-04-01",850.567138671875
63100401,2,1,0,,,,,0,,,0,,,1,0,0,0,0,0,0,0,,1,500000,0,1,2,1,"H06310-04-01",850.567138671875
63100401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06310-04-01",850.567138671875
63100401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06310-04-01",850.567138671875
63100401,5,1,4,6310001,6310002,6310001,6310002,0,,,0,,,8,0,0,0,0,0,0,0,,4,450000,0,1,2,2,"H06310-04-01",850.567138671875
63100401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06310-04-01",850.567138671875
63100401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06310-04-01",850.567138671875
63100401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06310-04-01",850.567138671875
63100401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H06310-04-01",850.567138671875
