"HHID","h15eq2","h15eq2_1","h15eq3","wgt_X"
"H36403-04-01",807,1,30000,1878.69799804688
"H36405-04-01",807,1,50000,1878.69799804688
"H36406-04-01",806,1,50000,1878.69799804688
"H36406-04-01",807,1,40000,1878.69799804688
"H36407-04-01",807,1,8000,1878.69799804688
"H36408-04-01",807,1,20000,1878.69799804688
"H36409-04-01",807,1,5000,1878.69799804688
"H36410-04-01",807,1,100000,1878.69799804688
"H36504-04-01",806,1,20000,3002.18090820313
"H36601-04-01",806,1,980000,2500.58227539063
"H36602-04-01",806,1,30000,2500.58227539063
"H36602-04-01",807,1,5000,2500.58227539063
"H36604-04-01",801,1,138000,2500.58227539063
"H36605-04-01",807,1,50000,2500.58227539063
"H36605-04-01",808,1,60000,2500.58227539063
"H36606-04-01",807,1,3000,2500.58227539063
"H36607-04-01",806,1,200000,2500.58227539063
"H36607-04-01",807,1,10000,2500.58227539063
"H36608-04-01",801,1,318000,2500.58227539063
"H36608-04-01",802,1,80000,2500.58227539063
"H36608-04-01",806,1,910000,2500.58227539063
"H36608-04-01",807,1,100000,2500.58227539063
"H36608-04-01",808,1,65800,2500.58227539063
"H36609-04-01",807,1,40000,2500.58227539063
"H36701-04-01",803,1,1000,1059.42810058594
"H36701-04-01",806,1,720000,1059.42810058594
"H36701-04-01",807,1,1000000,1059.42810058594
"H36701-04-01",808,1,60000,1059.42810058594
"H36702-04-01",806,1,7600,1059.42810058594
"H36702-04-01",807,1,3000,1059.42810058594
"H36703-04-01",803,1,36000,1059.42810058594
"H36703-04-01",806,1,30000,1059.42810058594
"H36703-04-01",807,1,12000,1059.42810058594
"H36703-04-01",808,1,24000,1059.42810058594
"H36704-04-01",806,1,10000,1059.42810058594
"H36705-04-01",803,1,60000,1059.42810058594
"H36705-04-01",806,1,43000,1059.42810058594
"H36706-04-01",807,1,50000,1059.42810058594
"H36707-04-01",806,1,100000,1059.42810058594
"H36707-04-01",807,1,200000,1059.42810058594
"H36708-04-01",803,1,12000,1059.42810058594
"H36708-04-01",806,1,2000,1059.42810058594
"H36801-04-01",806,1,5000,2047.62976074219
"H36806-04-01",807,1,10000,2047.62976074219
"H36807-04-01",807,1,5000,2047.62976074219
"H36901-04-01",803,1,12000,1252.86779785156
"H36901-04-01",806,1,10000,1252.86779785156
"H36902-04-01",806,1,30000,1252.86779785156
"H36902-04-01",807,1,20000,1252.86779785156
"H36903-04-01",803,1,30000,1252.86779785156
"H36903-04-01",806,1,36500,1252.86779785156
"H36904-04-01",806,1,300000,1252.86779785156
"H36904-04-01",807,1,20000,1252.86779785156
"H36905-04-01",806,1,1500,1252.86779785156
"H36905-04-01",807,1,2000,1252.86779785156
"H36906-04-01",807,1,100000,1252.86779785156
"H36907-04-01",806,1,245000,1252.86779785156
"H36908-04-01",807,1,7000,1252.86779785156
"H36909-04-01",806,1,100000,1252.86779785156
"H36910-04-01",807,1,30000,1252.86779785156
"H36910-04-01",808,1,150000,1252.86779785156
"H37001-04-01",806,1,25000,3347.30493164063
"H37001-04-01",807,1,4000,3347.30493164063
"H37001-04-01",809,1,300000,3347.30493164063
"H37005-04-01",806,1,40000,3347.30493164063
"H37006-04-01",803,1,360000,3347.30493164063
"H37006-04-01",806,1,50000,3347.30493164063
"H37006-04-01",807,1,50000,3347.30493164063
"H37006-04-01",808,1,480000,3347.30493164063
"H37007-04-01",803,1,400000,3347.30493164063
"H37007-04-01",807,1,1000,3347.30493164063
"H37008-04-01",806,1,120000,3347.30493164063
"H37008-04-01",808,1,50000,3347.30493164063
"H37009-04-01",806,1,400000,3347.30493164063
"H37010-04-01",803,1,15000,3347.30493164063
"H37010-04-01",806,1,20000,3347.30493164063
"H37201-04-01",807,1,8000,2853.9248046875
"H37203-04-01",807,1,11000,2853.9248046875
"H37205-04-01",806,1,45000,2853.9248046875
"H37205-04-01",807,1,6500,2853.9248046875
"H37206-04-01",807,1,6000,2853.9248046875
"H37207-04-01",807,1,6000,2853.9248046875
"H37208-04-01",807,1,100000,2853.9248046875
"H37209-04-01",807,1,50000,2853.9248046875
"H37210-04-01",807,1,7000,2853.9248046875
"H37305-04-01",806,1,240000,2367.31103515625
"H37306-04-01",807,1,1000,2367.31103515625
"H37401-04-01",806,1,2000000,2993.59375
"H37401-04-01",807,1,50000,2993.59375
"H37402-04-01",801,1,1320000,2993.59375
"H37402-04-01",804,1,960000,2993.59375
"H37402-04-01",805,1,540000,2993.59375
"H37402-04-01",806,1,1500000,2993.59375
"H37402-04-01",807,1,170000,2993.59375
"H37403-04-01",806,1,300000,2993.59375
"H37403-04-01",807,1,17000,2993.59375
"H37404-04-01",807,1,30000,2993.59375
"H37405-04-01",806,1,30000,2993.59375
"H37405-04-01",807,1,20000,2993.59375
"H37405-04-01",809,1,300000,2993.59375
"H37406-04-01",806,1,50000,2993.59375
"H37406-04-01",807,1,1000,2993.59375
"H37407-04-01",807,1,65000,2993.59375
"H37409-04-01",807,1,30000,2993.59375
"H37410-04-01",807,1,250000,2993.59375
"H37501-04-01",806,1,30000,544.481567382813
"H37501-04-01",807,1,3000,544.481567382813
"H37502-04-01",807,1,100000,544.481567382813
"H37505-04-01",807,1,10000,544.481567382813
"H37506-04-01",807,1,220000,544.481567382813
"H37507-04-01",807,1,25000,544.481567382813
"H37508-04-01",807,1,30000,544.481567382813
"H37509-04-01",807,1,8000,544.481567382813
"H37510-04-01",807,1,20000,544.481567382813
"H37510-04-01",808,1,60000,544.481567382813
"H37601-04-01",801,1,303000,3280.814453125
"H37601-04-01",804,1,42000,3280.814453125
"H37601-04-01",806,1,65000,3280.814453125
"H37601-04-01",807,1,22500,3280.814453125
"H37602-04-02",806,1,41000,3280.814453125
"H37602-04-02",807,1,10000,3280.814453125
"H37603-04-01",807,1,10000,3280.814453125
"H37607-04-01",807,1,4000,3280.814453125
"H37610-04-01",807,1,10000,3280.814453125
"H37702-04-01",806,1,25000,1595.68603515625
"H37703-04-01",806,1,35000,1595.68603515625
"H37706-04-01",803,1,2000,1595.68603515625
"H37706-04-01",806,1,10000,1595.68603515625
"H37706-04-01",807,1,10000,1595.68603515625
"H37707-04-01",803,1,3000,1595.68603515625
"H37707-04-01",807,1,50000,1595.68603515625
"H37708-04-01",807,1,5000,1595.68603515625
"H37709-04-01",803,1,24000,1595.68603515625
"H37709-04-01",806,1,12000,1595.68603515625
"H37807-04-01",807,1,50000,2097.82543945313
"H37808-04-01",807,1,20000,2097.82543945313
"H37809-04-01",807,1,0,2097.82543945313
"H37810-04-01",807,1,17000,2097.82543945313
"H37901-04-01",806,1,60000,2645.49951171875
"H37901-04-01",807,1,240000,2645.49951171875
"H37902-04-01",807,1,3000,2645.49951171875
"H37903-04-01",807,1,20000,2645.49951171875
"H37903-04-01",808,1,18000,2645.49951171875
"H37905-04-01",807,1,10000,2645.49951171875
"H37906-04-01",807,1,3000,2645.49951171875
"H37908-04-01",807,1,15000,2645.49951171875
"H37909-04-01",807,1,90000,2645.49951171875
"H37910-04-01",807,1,25000,2645.49951171875
"H38003-04-01",807,1,6000,2108.638671875
"H38004-04-01",807,1,5000,2108.638671875
"H38008-04-01",807,1,4000,2108.638671875
"H38009-04-01",801,1,36000,2108.638671875
"H38009-04-01",806,1,50000,2108.638671875
"H38009-04-01",807,1,9000,2108.638671875
"H38009-04-01",808,1,1680000,2108.638671875
"H38010-04-01",806,1,30000,2108.638671875
"H38010-04-01",807,1,400000,2108.638671875
"H38101-04-01",807,1,10000,2935.46557617188
"H38102-04-01",807,1,8000,2935.46557617188
"H38103-04-01",807,1,5000,2935.46557617188
"H38104-04-01",807,1,70000,2935.46557617188
"H38105-04-01",803,1,84000,2935.46557617188
"H38105-04-01",806,1,20000,2935.46557617188
"H38105-04-01",807,1,10000,2935.46557617188
"H38105-04-01",808,1,126000,2935.46557617188
"H38106-04-01",807,1,2000,2935.46557617188
"H38109-04-01",801,1,60000,2935.46557617188
"H38109-04-01",806,1,60000,2935.46557617188
"H38109-04-01",807,1,25000,2935.46557617188
"H38109-04-01",808,1,750000,2935.46557617188
"H38110-04-01",807,1,12000,2935.46557617188
"H38201-04-01",806,1,15000,4849.8994140625
"H38203-04-01",806,1,345000,4849.8994140625
"H38203-04-01",807,1,10000,4849.8994140625
"H38207-04-01",807,1,10000,4849.8994140625
"H38209-04-01",803,1,24000,4849.8994140625
"H38210-04-01",807,1,5000,4849.8994140625
"H38301-04-01",807,1,27000,2366.15893554688
"H38302-04-01",807,1,10000,2366.15893554688
"H38303-04-01",807,1,25000,2366.15893554688
"H38305-04-01",807,1,2000,2366.15893554688
"H38308-04-01",807,1,5000,2366.15893554688
"H38309-04-01",807,1,40000,2366.15893554688
"H38309-04-01",808,1,20000,2366.15893554688
"H38310-04-01",806,1,20000,2366.15893554688
"H38310-04-01",807,1,102000,2366.15893554688
"H38401-04-01",807,1,5000,2472.08251953125
"H38402-04-01",803,1,2000,2472.08251953125
"H38403-04-01",806,1,300000,2472.08251953125
"H38403-04-01",807,1,100000,2472.08251953125
"H38404-04-01",803,1,24000,2472.08251953125
"H38404-04-01",807,1,30000,2472.08251953125
"H38405-04-01",806,1,180000,2472.08251953125
"H38405-04-01",807,1,70000,2472.08251953125
"H38406-04-01",806,1,20000,2472.08251953125
"H38406-04-01",807,1,40000,2472.08251953125
"H38407-04-01",803,1,12000,2472.08251953125
"H38407-04-01",807,1,40000,2472.08251953125
"H38407-04-01",808,1,5000,2472.08251953125
"H38408-04-01",806,1,250000,2472.08251953125
"H38408-04-01",807,1,40000,2472.08251953125
"H38410-04-01",807,1,20000,2472.08251953125
"H38502-04-01",807,1,4500,326.926422119141
"H38503-04-01",807,1,450000,326.926422119141
"H38505-04-01",807,1,10000,326.926422119141
"H38506-04-01",807,1,25000,326.926422119141
"H38507-04-01",807,1,50000,326.926422119141
"H38507-04-01",808,1,60000,326.926422119141
"H38508-04-01",807,1,15000,326.926422119141
"H38509-04-01",807,1,60000,326.926422119141
"H38510-04-01",806,1,50000,326.926422119141
"H38510-04-01",807,1,60000,326.926422119141
"H38601-04-01",807,1,50000,3881.62280273438
"H38602-04-01",806,1,103500,3881.62280273438
"H38602-04-01",807,1,33000,3881.62280273438
"H38603-04-01",806,1,5000,3881.62280273438
"H38603-04-01",807,1,20000,3881.62280273438
"H38604-04-01",806,1,250000,3881.62280273438
"H38604-04-01",807,1,35000,3881.62280273438
"H38606-04-01",807,1,10000,3881.62280273438
"H38607-04-01",806,1,10000,3881.62280273438
"H38607-04-01",807,1,12000,3881.62280273438
"H38608-04-01",807,1,10000,3881.62280273438
"H38609-04-01",807,1,15000,3881.62280273438
"H38610-04-01",806,1,20000,3881.62280273438
"H38610-04-01",807,1,15000,3881.62280273438
"H38701-04-01",806,1,1500000,1116.73669433594
"H38701-04-01",807,1,30000,1116.73669433594
"H38702-04-01",807,1,20000,1116.73669433594
"H38703-04-01",807,1,8000,1116.73669433594
"H38705-04-01",806,1,150000,1116.73669433594
"H38705-04-01",807,1,16000,1116.73669433594
"H38706-04-01",806,1,10000,1116.73669433594
"H38706-04-01",807,1,7000,1116.73669433594
"H38707-04-01",807,1,6000,1116.73669433594
"H38708-04-01",807,1,5000,1116.73669433594
"H38710-04-01",806,1,80000,1116.73669433594
"H38710-04-01",807,1,75000,1116.73669433594
"H38802-04-01",807,1,5500,2706.57373046875
"H38803-04-01",807,1,35000,2706.57373046875
"H38804-04-01",807,1,70000,2706.57373046875
"H38805-04-01",807,1,450000,2706.57373046875
"H38806-04-01",807,1,4000,2706.57373046875
"H38807-04-01",807,1,50000,2706.57373046875
"H38808-04-01",807,1,6000,2706.57373046875
"H38808-04-01",808,1,6000,2706.57373046875
"H38809-04-01",806,1,12000,2706.57373046875
"H38809-04-01",807,1,20000,2706.57373046875
"H38901-04-01",803,1,22400,959.520629882813
"H38902-04-01",806,1,100000,959.520629882813
"H38908-04-01",806,1,600000,959.520629882813
"H38909-04-01",806,1,1500000,959.520629882813
"H39002-04-01",806,1,20000,1330.84216308594
"H39002-04-01",807,1,350000,1330.84216308594
"H39003-04-01",807,1,25000,1330.84216308594
"H39005-04-01",807,1,12000,1330.84216308594
"H39006-04-01",806,1,80000,1330.84216308594
"H39006-04-01",807,1,15000,1330.84216308594
"H39008-04-01",807,1,75000,1330.84216308594
"H39009-04-01",807,1,9000,1330.84216308594
"H39010-04-01",807,1,10000,1330.84216308594
"H39101-04-01",807,1,30000,3899.56103515625
"H39102-04-01",807,1,20000,3899.56103515625
"H39103-04-01",807,1,20000,3899.56103515625
"H39104-04-01",807,1,5000,3899.56103515625
"H39106-04-01",806,1,10000,3899.56103515625
"H39106-04-01",807,1,5000,3899.56103515625
"H39107-04-01",806,1,60000,3899.56103515625
"H39107-04-01",807,1,30000,3899.56103515625
"H39109-04-01",807,1,3000,3899.56103515625
"H39110-04-01",807,1,15000,3899.56103515625
"H39301-04-01",806,1,50000,2549.3349609375
"H39301-04-01",807,1,30000,2549.3349609375
"H39302-04-01",807,1,10000,2549.3349609375
"H39303-04-01",807,1,10000,2549.3349609375
"H39304-04-01",807,1,15000,2549.3349609375
"H39305-04-01",803,1,12000,2549.3349609375
"H39305-04-01",806,1,200000,2549.3349609375
"H39308-04-01",806,1,150000,2549.3349609375
"H39308-04-01",807,1,10000,2549.3349609375
"H39309-04-01",803,1,12000,2549.3349609375
"H39309-04-01",807,1,50000,2549.3349609375
"H39309-04-01",808,1,6000,2549.3349609375
"H39310-04-01",803,1,6000,2549.3349609375
"H39310-04-01",807,1,30000,2549.3349609375
"H39310-04-01",808,1,5000,2549.3349609375
"H39403-04-01",808,1,1440000,911.797973632813
"H39408-04-01",806,1,25000,911.797973632813
"H39503-04-01",807,1,10000,1220.53100585938
"H39505-04-01",807,1,1520000,1220.53100585938
"H39506-04-01",807,1,10000,1220.53100585938
"H39509-04-01",807,1,170000,1220.53100585938
"H39510-04-01",807,1,5000,1220.53100585938
"H39701-04-01",807,1,20000,1330.84216308594
"H39702-04-01",807,1,20000,1330.84216308594
"H39703-04-01",807,1,7000,1330.84216308594
"H39704-04-01",807,1,12000,1330.84216308594
"H39705-04-01",806,1,60000,1330.84216308594
"H39705-04-01",807,1,10000,1330.84216308594
"H39706-04-01",807,1,27000,1330.84216308594
"H39707-04-01",806,1,20000,1330.84216308594
"H39707-04-01",807,1,5000,1330.84216308594
"H39708-04-01",807,1,3000,1330.84216308594
"H39709-04-01",806,1,4000000,1330.84216308594
"H39709-04-01",807,1,30000,1330.84216308594
"H39710-04-01",807,1,15000,1330.84216308594
"H39801-04-01",806,1,25000,1933.7021484375
"H39801-04-01",807,1,3000,1933.7021484375
"H39802-04-01",807,1,50000,1933.7021484375
"H39803-04-01",807,1,3000,1933.7021484375
"H39804-04-01",807,1,30000,1933.7021484375
"H39805-04-01",806,1,200000,1933.7021484375
"H39805-04-01",807,1,20000,1933.7021484375
"H39806-04-01",806,1,60000,1933.7021484375
"H39806-04-01",807,1,15000,1933.7021484375
"H39807-04-01",807,1,15000,1933.7021484375
"H39808-04-01",806,1,600000,1933.7021484375
"H39808-04-01",807,1,35000,1933.7021484375
"H39809-04-01",807,1,52000,1933.7021484375
"H39903-04-01",803,1,12000,1611.22216796875
"H39903-04-01",807,1,5000,1611.22216796875
"H39903-04-01",808,1,8000,1611.22216796875
"H39905-04-01",806,1,5000,1611.22216796875
"H39905-04-01",807,1,20000,1611.22216796875
"H39906-04-01",807,1,50000,1611.22216796875
"H39907-04-01",803,1,12000,1611.22216796875
"H39907-04-01",808,1,20000,1611.22216796875
"H39908-04-01",803,1,12000,1611.22216796875
"H39909-04-01",803,1,12000,1611.22216796875
"H39909-04-01",807,1,35000,1611.22216796875
"H39910-04-01",807,1,10000,1611.22216796875
"H40005-04-02",807,1,20000,1763.8642578125
"H40006-04-01",807,1,13000,1763.8642578125
"H40007-04-01",807,1,75000,1763.8642578125
"H40008-04-01",807,1,50000,1763.8642578125
"H40009-04-01",807,1,5000,1763.8642578125
"H40101-04-01",807,1,20000,4319.05126953125
"H40103-04-01",807,1,20000,4319.05126953125
"H40104-04-01",807,1,12000,4319.05126953125
"H40105-04-01",807,1,12000,4319.05126953125
"H40106-04-01",806,1,200000,4319.05126953125
"H40106-04-01",807,1,50000,4319.05126953125
"H40107-04-01",807,1,30000,4319.05126953125
"H40108-04-01",807,1,500000,4319.05126953125
"H40109-04-01",807,1,25000,4319.05126953125
"H40110-04-01",807,1,30000,4319.05126953125
"H40201-04-01",807,1,30000,3219.75244140625
"H40203-04-01",807,1,6000,3219.75244140625
"H40204-04-01",806,1,870000,3219.75244140625
"H40205-04-01",807,1,25000,3219.75244140625
"H40206-04-01",807,1,15000,3219.75244140625
"H40207-04-01",807,1,42000,3219.75244140625
"H40208-04-01",807,1,25000,3219.75244140625
"H40209-04-01",807,1,25000,3219.75244140625
"H40209-04-01",808,1,50000,3219.75244140625
"H40210-04-01",807,1,380000,3219.75244140625
"H40301-04-01",807,1,10000,1800.61120605469
"H40302-04-01",806,1,945000,1800.61120605469
"H40302-04-01",807,1,11000,1800.61120605469
"H40302-04-01",808,1,337800,1800.61120605469
"H40303-04-01",807,1,7000,1800.61120605469
"H40304-04-01",807,1,60000,1800.61120605469
"H40306-04-01",807,1,25000,1800.61120605469
"H40307-04-01",806,1,500000,1800.61120605469
"H40308-04-01",806,1,1102500,1800.61120605469
"H40308-04-01",807,1,49000,1800.61120605469
"H40310-04-01",807,1,20000,1800.61120605469
"H40401-04-01",807,1,50000,2133.70678710938
"H40404-04-01",806,1,60000,2133.70678710938
"H40404-04-01",807,1,80000,2133.70678710938
"H40405-04-01",807,1,10000,2133.70678710938
"H40406-04-01",806,1,150000,2133.70678710938
"H40406-04-01",807,1,10000,2133.70678710938
"H40407-04-01",807,1,5000,2133.70678710938
"H40409-04-01",807,1,15000,2133.70678710938
"H40410-04-01",806,1,20000,2133.70678710938
"H40410-04-01",807,1,3000,2133.70678710938
"H40503-04-01",806,1,1000000,2694.79272460938
"H40503-04-01",807,1,20000,2694.79272460938
"H40504-04-01",806,1,1200000,2694.79272460938
"H40504-04-01",807,1,16000,2694.79272460938
"H40507-04-01",806,1,100000,2694.79272460938
"H40507-04-01",807,1,10000,2694.79272460938
"H40508-04-01",807,1,9000,2694.79272460938
"H40509-04-01",807,1,30000,2694.79272460938
"H40601-04-01",806,1,150000,5655.76318359375
"H40601-04-01",807,1,31000,5655.76318359375
"H40602-04-01",807,1,20000,5655.76318359375
"H40603-04-01",806,1,90000,5655.76318359375
"H40604-04-01",806,1,450000,5655.76318359375
"H40604-04-01",807,1,50000,5655.76318359375
"H40607-04-01",807,1,5000,5655.76318359375
"H40608-04-01",806,1,600000,5655.76318359375
"H40609-04-01",806,1,450000,5655.76318359375
"H40609-04-01",807,1,50000,5655.76318359375
"H40703-04-01",806,1,150000,2266.640625
"H40705-04-01",807,1,8000,2266.640625
"H40707-04-01",807,1,30000,2266.640625
"H40710-04-01",807,1,10000,2266.640625
"H40801-04-01",807,1,5000,3741.4892578125
"H40802-04-01",806,1,40000,3741.4892578125
"H40802-04-01",807,1,20000,3741.4892578125
"H40803-04-01",807,1,3000,3741.4892578125
"H40805-04-01",807,1,10000,3741.4892578125
"H40808-04-01",806,1,30000,3741.4892578125
"H40808-04-01",807,1,5000,3741.4892578125
"H40809-04-01",807,1,20000,3741.4892578125
"H40905-04-01",807,1,30000,4667.84765625
"H40906-04-01",803,1,15000,4667.84765625
"H40906-04-01",807,1,20000,4667.84765625
"H40906-04-01",808,1,50000,4667.84765625
"H40909-04-01",807,1,5000,4667.84765625
"H40910-04-01",806,1,15000,4667.84765625
"H41007-04-01",807,1,20000,953.583068847656
"H41102-04-01",803,1,120000,3022.623046875
"H41106-04-01",807,1,300000,3022.623046875
"H41107-04-01",807,1,15000,3022.623046875
"H41108-04-01",806,1,40000,3022.623046875
"H41109-04-01",807,1,70000,3022.623046875
"H41110-04-01",808,1,20000,3022.623046875
"H41201-04-01",807,1,70000,5796.548828125
"H41202-04-01",801,1,480000,5796.548828125
"H41202-04-01",806,1,2500000,5796.548828125
"H41206-04-01",807,1,100000,5796.548828125
"H41208-04-01",806,1,40000,5796.548828125
"H41208-04-01",807,1,80000,5796.548828125
"H41210-04-01",806,1,200000,5796.548828125
"H41301-04-01",807,1,25000,2583.84936523438
"H41302-04-01",807,1,70000,2583.84936523438
"H41305-04-01",807,1,500000,2583.84936523438
"H41308-04-01",807,1,1000,2583.84936523438
"H41309-04-01",806,1,100000,2583.84936523438
"H41309-04-01",807,1,5000,2583.84936523438
"H41310-04-01",807,1,650000,2583.84936523438
"H41403-04-01",807,1,80000,2895.740234375
"H41404-04-01",807,1,20000,2895.740234375
"H41408-04-01",807,1,60000,2895.740234375
"H41409-04-01",807,1,30000,2895.740234375
"H41501-04-01",807,1,20000,4312.05419921875
"H41502-04-01",807,1,5000,4312.05419921875
"H41503-04-01",807,1,500000,4312.05419921875
"H41504-04-01",807,1,40000,4312.05419921875
"H41505-04-01",807,1,100000,4312.05419921875
"H41508-04-01",806,1,40000,4312.05419921875
"H41508-04-01",807,1,80000,4312.05419921875
"H41510-04-01",807,1,90000,4312.05419921875
"H41601-04-01",806,1,250000,1703.13720703125
"H41601-04-01",807,1,400000,1703.13720703125
"H41602-04-01",806,1,30000,1703.13720703125
"H41602-04-01",807,1,30000,1703.13720703125
"H41606-04-01",807,1,200000,1703.13720703125
"H41609-04-01",807,1,10000,1703.13720703125
"H41610-04-01",807,1,100000,1703.13720703125
"H41701-04-01",807,1,5000,2704.7509765625
"H41702-04-01",807,1,100000,2704.7509765625
"H41707-04-01",807,1,20000,2704.7509765625
"H41709-04-01",807,1,5000,2704.7509765625
"H41801-04-01",807,1,50000,2529.2197265625
"H41802-04-01",807,1,20000,2529.2197265625
"H41803-04-01",807,1,150000,2529.2197265625
"H41806-04-01",807,1,60000,2529.2197265625
"H41807-04-01",807,1,10000,2529.2197265625
"H41809-04-01",807,1,50000,2529.2197265625
"H41810-04-01",807,1,30000,2529.2197265625
"H41901-04-01",808,1,20000,2738.48071289063
"H41903-04-01",806,1,184000,2738.48071289063
"H41903-04-01",807,1,80000,2738.48071289063
"H41905-04-01",807,1,14000,2738.48071289063
"H41907-04-01",807,1,15000,2738.48071289063
"H41909-04-01",807,1,10000,2738.48071289063
"H41910-04-01",806,1,600000,2738.48071289063
"H41910-04-01",808,1,300000,2738.48071289063
"H42004-04-01",807,1,10000,4114.3056640625
"H42101-04-01",807,1,5000,6198.29052734375
"H42102-04-01",806,1,20000,6198.29052734375
"H42102-04-01",807,1,25000,6198.29052734375
"H42105-04-01",806,1,20000,6198.29052734375
"H42105-04-01",807,1,20000,6198.29052734375
"H42109-04-01",807,1,20000,6198.29052734375
"H42201-04-02",807,1,10000,2960.76196289063
"H42202-04-01",807,1,43000,2960.76196289063
"H42204-04-01",807,1,10000,2960.76196289063
"H42205-04-01",806,1,60000,2960.76196289063
"H42205-04-01",807,1,20000,2960.76196289063
"H42206-04-01",806,1,200000,2960.76196289063
"H42208-04-01",807,1,20000,2960.76196289063
"H42304-04-01",807,1,30000,3080.41040039063
"H42307-04-01",807,1,10000,3080.41040039063
"H42308-04-01",807,1,26000,3080.41040039063
"H42403-04-01",807,1,60000,1819.81176757813
"H42404-04-02",807,1,50000,1819.81176757813
"H42406-04-01",808,1,360000,1819.81176757813
"H42407-04-01",806,1,2500000,1819.81176757813
"H42407-04-01",807,1,300000,1819.81176757813
"H42408-04-01",806,1,40000,1819.81176757813
"H42408-04-01",807,1,50000,1819.81176757813
"H42409-04-01",806,1,150000,1819.81176757813
"H42409-04-01",807,1,70000,1819.81176757813
"H42410-04-01",806,1,100000,1819.81176757813
"H42410-04-01",807,1,50000,1819.81176757813
"H42501-04-01",807,1,20000,1631.22888183594
"H42502-04-01",807,1,100000,1631.22888183594
"H42503-04-01",804,1,3000,1631.22888183594
"H42503-04-01",806,1,850000,1631.22888183594
"H42504-04-01",807,1,100000,1631.22888183594
"H42505-04-01",807,1,10000,1631.22888183594
"H42506-04-01",807,1,80000,1631.22888183594
"H42508-04-01",807,1,120000,1631.22888183594
"H42510-04-01",807,1,5000,1631.22888183594
"H42601-04-01",806,1,700000,1876.29406738281
"H42602-04-01",806,1,300000,1876.29406738281
"H42603-04-01",806,1,50000,1876.29406738281
"H42603-04-01",807,1,350000,1876.29406738281
"H42604-04-01",807,1,200000,1876.29406738281
"H42605-04-01",807,1,50000,1876.29406738281
"H42606-04-01",807,1,150000,1876.29406738281
"H42608-04-01",807,1,10000,1876.29406738281
"H42610-04-01",807,1,80000,1876.29406738281
"H42701-04-01",807,1,368000,5849.3955078125
"H42702-04-01",807,1,70000,5849.3955078125
"H42703-04-01",806,1,50000,5849.3955078125
"H42703-04-01",807,1,30000,5849.3955078125
"H42704-04-01",807,1,100000,5849.3955078125
"H42705-04-01",807,1,30000,5849.3955078125
"H42706-04-01",807,1,150000,5849.3955078125
"H42707-04-01",807,1,200000,5849.3955078125
"H42709-04-01",807,1,200000,5849.3955078125
"H42802-04-01",807,1,10000,2685.92578125
"H42806-04-01",807,1,5000,2685.92578125
"H42807-04-01",807,1,50000,2685.92578125
"H42807-04-01",808,1,1000000,2685.92578125
"H42809-04-01",807,1,500000,2685.92578125
"H42810-04-01",807,1,20000,2685.92578125
"H42901-04-01",807,1,10000,2508.931640625
"H42902-04-01",807,1,150000,2508.931640625
"H42904-04-01",807,1,10000,2508.931640625
"H42905-04-01",807,1,10000,2508.931640625
"H42909-04-01",807,1,60000,2508.931640625
"H43001-04-01",803,1,5000,4328.96435546875
"H43002-04-01",806,1,40000,4328.96435546875
"H43002-04-01",807,1,6000,4328.96435546875
"H43003-04-01",807,1,10000,4328.96435546875
"H43005-04-01",807,1,10000,4328.96435546875
"H43006-04-01",807,1,55000,4328.96435546875
"H43006-04-01",808,1,35000,4328.96435546875
"H43007-04-01",807,1,5000,4328.96435546875
"H43008-04-01",803,1,30000,4328.96435546875
"H43008-04-01",806,1,40000,4328.96435546875
