"District_Name","SubCounty","Parish","Villagecode","medical_staff_ID","C4PQ118","C4PQ119","C4PQ120","C4PQ121","C4PQ122_1","C4PQ122_2","C4PQ123","C4PQ117_V2","C4PQ118_V2","C4PQ119_V2","C4PQ120_V2","C4PQ121_V2","C4PQ122_1_V2","C4PQ122_2_V2","C4PQ123_V2","Health_Response","Reason_Health_Not_Done"
102,102105,10210518,1021051832,,,,,,,,,,,,,,,,,3,"Available facility is a hospital NAGURU"
103,103105,10310505,1031050505,,,,,,,,,,,,,,,,,3,"Hospital level"
104,104102,10410204,1041020405,,,,,,,,,,,,,,,,,1,
104,104104,10410403,1041040304,1,2,96,2,1,96,,1,,2,1,2,1,11,,1,1,
104,104104,10410403,1041040304,2,2,1,2,1,11,,1,,2,7,2,1,96,,1,1,
104,104104,10410403,1041040304,3,2,7,1,,,,1,,2,8,1,,,,1,1,
104,104104,10410403,1041040304,4,1,96,2,1,11,,1,,2,4,1,,,,1,1,
104,104104,10410403,1041040304,5,2,6,2,1,10,,1,,2,1,2,1,11,,1,1,
104,104104,10410403,1041040304,6,2,3,1,,,,1,,2,14,2,1,11,,1,1,
104,104104,10410403,1041040304,7,2,4,2,1,11,,1,,1,14,2,1,11,,1,1,
104,104104,10410403,1041040304,8,2,8,2,1,11,,1,,1,11,2,2,,96,1,1,
104,104104,10410403,1041040304,9,1,14,1,,,,1,,1,16,1,,,,1,1,
104,104104,10410403,1041040304,10,2,14,2,1,11,,1,,1,96,1,,,,1,1,
104,104104,10410403,1041040304,11,1,12,1,,,,1,,2,6,1,,,,1,1,
104,104104,10410403,1041040304,12,2,11,2,1,1,,1,,1,12,2,1,11,,1,1,
104,104104,10410403,1041040304,13,1,16,1,,,,1,,2,11,2,1,11,,1,1,
104,104104,10410403,1041040304,14,1,96,1,,,,1,,,,,,,,,1,
104,104105,10410504,1041050403,1,1,1,2,1,11,,1,,1,1,1,,,,1,1,
104,104105,10410504,1041050403,2,1,1,1,,,,1,,1,1,2,1,11,,1,1,
104,104105,10410504,1041050403,3,2,7,1,,,,1,,2,5,1,,,,1,1,
104,104105,10410504,1041050403,4,2,6,2,1,11,,1,,2,7,1,,,,1,1,
104,104105,10410504,1041050403,5,2,6,1,,,,1,,1,14,1,,,,1,1,
104,104105,10410504,1041050403,6,2,6,2,1,11,,1,,2,6,2,1,11,,1,1,
104,104105,10410504,1041050403,7,2,8,1,,,,1,,2,6,2,1,11,,1,1,
104,104105,10410504,1041050403,8,2,8,2,1,11,,1,,2,6,1,,,,1,1,
104,104105,10410504,1041050403,9,2,11,1,,,,1,,2,12,1,,,,1,1,
104,104105,10410504,1041050403,10,1,14,1,,,,1,,2,3,1,,,,1,1,
104,104105,10410504,1041050403,11,1,14,1,,,,1,,2,3,1,,,,1,1,
104,104105,10410504,1041050403,12,1,96,1,,,,1,,2,3,1,,,,1,1,
104,104105,10410504,1041050403,13,2,4,1,,,,1,,1,14,1,,,,1,1,
104,104105,10410504,1041050403,14,2,4,2,1,11,,1,,2,96,1,,,,1,1,
104,104105,10410504,1041050403,15,2,4,1,,,,1,,1,16,1,,,,1,1,
104,104105,10410504,1041050403,16,2,4,2,1,11,,1,,1,96,1,,,,1,1,
104,104105,10410504,1041050403,17,1,14,1,,,,1,,2,8,2,1,11,,1,1,
104,104105,10410504,1041050403,18,,,,,,,,,2,8,1,,,,1,1,
104,104105,10410504,1041050403,19,,,,,,,,,2,3,1,,,,1,1,
104,104105,10410504,1041050403,20,,,,,,,,,1,12,1,,,,1,1,
104,104208,10420804,1042080404,1,1,1,2,1,3,,1,,1,1,2,1,11,,1,1,
104,104208,10420804,1042080404,2,2,7,1,,,,1,,2,7,2,1,11,,1,1,
104,104208,10420804,1042080404,3,2,6,1,,,,1,,2,6,1,,,,1,1,
104,104208,10420804,1042080404,4,1,6,2,1,11,,1,,1,6,2,1,11,,1,1,
104,104208,10420804,1042080404,5,2,6,2,1,11,,1,,2,6,2,1,11,,1,1,
104,104208,10420804,1042080404,6,2,3,1,,,,1,,2,3,1,,,,1,1,
104,104208,10420804,1042080404,7,2,3,1,,,,1,,2,3,1,,,,1,1,
104,104208,10420804,1042080404,8,2,4,2,1,11,,1,,2,4,2,1,11,,1,1,
104,104208,10420804,1042080404,9,1,8,1,,,,1,,1,8,2,1,11,,1,1,
104,104208,10420804,1042080404,10,2,11,1,,,,1,,2,11,2,1,11,,1,1,
104,104208,10420804,1042080404,11,1,16,1,,,,1,,1,16,1,,,,1,1,
104,104208,10420804,1042080404,12,2,16,1,,,,1,,2,16,1,,,,1,1,
104,104208,10420804,1042080404,13,1,14,2,1,10,,1,,1,14,2,1,11,,1,1,
104,104208,10420804,1042080404,14,2,12,1,,,,1,,1,12,2,1,11,,1,1,
105,105105,10510502,1051050201,1,2,4,2,1,3,,1,,2,4,2,1,3,,1,1,
105,105105,10510502,1051050201,2,2,6,1,,,,1,,2,6,1,,,,1,1,
105,105105,10510502,1051050201,3,2,6,1,,,,1,,2,6,1,,,,1,1,
105,105105,10510502,1051050201,4,2,8,2,1,11,,1,,2,8,1,,,,1,1,
105,105105,10510502,1051050201,5,1,16,2,1,18,,1,,1,16,2,1,18,,1,1,
105,105105,10510502,1051050201,6,1,96,1,,,,1,,1,96,1,,,,1,1,
106,106101,10610101,1061010108,,,,,,,,,,,,,,,,,1,
106,106101,10610109,1061010902,,,,,,,,,,,,,,,,,1,
106,106106,10610606,1061060602,1,1,96,2,1,5,,1,,1,1,1,,,,1,1,
106,106106,10610606,1061060602,2,2,1,1,,,,1,,2,1,2,1,11,,1,1,
106,106106,10610606,1061060602,3,2,11,1,,,,1,,2,3,2,1,11,,1,1,
106,106106,10610606,1061060602,4,2,6,1,,,,1,,1,12,1,,,,1,1,
106,106106,10610606,1061060602,5,2,14,1,,,,1,,2,6,2,1,11,,1,1,
106,106106,10610606,1061060602,6,2,6,2,1,11,,1,,2,6,1,,,,1,1,
106,106106,10610606,1061060602,7,1,13,1,,,,1,,2,3,1,,,,1,1,
106,106106,10610606,1061060602,8,2,3,1,,,,1,,2,3,2,1,10,,1,1,
106,106106,10610606,1061060602,9,2,8,1,,,,1,,1,14,1,,,,1,1,
106,106106,10610606,1061060602,10,2,7,2,1,10,,1,,2,14,2,1,10,,1,1,
106,106106,10610606,1061060602,11,2,3,1,,,,1,,2,11,2,1,11,,1,1,
106,106106,10610606,1061060602,12,1,14,2,1,11,,1,,2,8,2,1,11,,1,1,
106,106106,10610606,1061060602,13,2,8,2,1,11,,1,,1,16,1,,,,1,1,
106,106106,10610606,1061060602,14,1,16,1,,,,1,,1,96,1,,,,1,1,
107,107105,10710503,1071050302,,,,,,,,,,,,,,,,,3,"Refferal Hospital"
107,107105,10710505,1071050503,,,,,,,,,,,,,,,,,3,"Refferal Hospital"
107,107202,10720206,1072020601,,,,,,,,,,,,,,,,,3,"Hospital"
107,107302,10730203,1073020305,1,2,3,2,1,3,,1,,2,3,2,2,,13,1,1,
107,107302,10730203,1073020305,2,2,4,2,2,,13,2,,2,5,1,,,,2,1,
107,107302,10730203,1073020305,3,2,7,1,,,,1,,2,5,1,,,,1,1,
107,107302,10730203,1073020305,4,2,8,1,,,,1,,2,5,1,,,,2,1,
107,107302,10730203,1073020305,5,2,6,2,1,11,,2,,2,8,1,,,,1,1,
107,107302,10730203,1073020305,6,2,16,1,,,,2,,1,16,1,,,,1,1,
107,107305,10730507,1073050702,1,1,1,1,,,,1,,1,1,2,1,11,,1,1,
107,107305,10730507,1073050702,2,1,1,1,,,,1,,1,1,1,,,,1,1,
107,107305,10730507,1073050702,3,2,8,1,,,,1,,2,7,1,,,,1,1,
107,107305,10730507,1073050702,4,2,3,1,,,,1,,2,6,1,,,,1,1,
107,107305,10730507,1073050702,5,2,6,2,1,18,,1,,2,6,2,1,11,,1,1,
107,107305,10730507,1073050702,6,2,3,2,1,11,,1,,2,3,1,,,,1,1,
107,107305,10730507,1073050702,7,2,14,2,1,1,,1,,2,3,2,2,,13,1,1,
107,107305,10730507,1073050702,8,2,14,1,,,,1,,2,14,1,,,,1,1,
107,107305,10730507,1073050702,9,1,8,2,2,,13,1,,1,8,1,,,,1,1,
107,107305,10730507,1073050702,10,2,16,1,,,,1,,2,11,1,,,,1,1,
107,107305,10730507,1073050702,11,1,11,2,2,,13,1,,2,96,1,,,,2,1,
107,107305,10730507,1073050702,12,1,12,1,,,,1,,2,16,1,,,,1,1,
107,107305,10730507,1073050702,13,,,,,,,,,2,14,2,1,10,,1,1,
108,108106,10810603,1081060309,1,1,1,2,1,3,,1,,1,1,1,,,,1,1,
108,108106,10810603,1081060309,2,2,1,2,2,,7,1,,2,1,1,,,,1,1,
108,108106,10810603,1081060309,3,2,6,1,,,,1,,2,6,1,,,,1,1,
108,108106,10810603,1081060309,4,2,6,2,1,11,,1,,2,8,1,,,,1,1,
108,108106,10810603,1081060309,5,2,3,1,,,,1,,2,6,2,1,11,,1,1,
108,108106,10810603,1081060309,6,2,3,2,1,11,,1,,2,8,2,1,11,,1,1,
108,108106,10810603,1081060309,7,2,4,1,,,,1,,2,96,1,,,,1,1,
108,108106,10810603,1081060309,8,2,6,1,,,,1,,2,3,2,1,11,,1,1,
108,108106,10810603,1081060309,9,2,8,1,,,,1,,2,3,1,,,,1,1,
108,108106,10810603,1081060309,10,2,8,2,1,9,,1,,2,96,1,,,,2,1,
108,108106,10810603,1081060309,11,1,16,1,,,,1,,1,14,2,1,9,,1,1,
108,108106,10810603,1081060309,12,1,16,1,,,,1,,2,14,1,,,,1,1,
108,108106,10810603,1081060309,13,1,11,2,2,,13,1,,1,16,1,,,,1,1,
108,108106,10810603,1081060309,14,1,14,2,2,,13,1,,1,96,1,,,,1,1,
108,108106,10810603,1081060309,15,2,14,2,1,10,,1,,2,16,2,1,18,,1,1,
108,108106,10810603,1081060309,16,1,13,2,2,,13,1,,2,11,2,2,,13,1,1,
108,108106,10810603,1081060309,17,,,,,,,,,1,96,1,,,,1,1,
108,108301,10830101,1083010101,1,1,1,2,1,9,,1,,1,1,2,1,9,,1,1,
108,108301,10830101,1083010101,2,1,1,2,1,11,,1,,1,1,1,,,,1,1,
108,108301,10830101,1083010101,3,2,6,2,1,10,,1,,2,6,2,1,11,,1,1,
108,108301,10830101,1083010101,4,1,6,2,1,11,,1,,1,6,1,,,,1,1,
108,108301,10830101,1083010101,5,2,8,1,,,,1,,2,8,1,,,,1,1,
108,108301,10830101,1083010101,6,2,8,1,,,,1,,2,8,1,,,,1,1,
108,108301,10830101,1083010101,7,2,8,2,1,11,,1,,2,8,1,,,,1,1,
108,108301,10830101,1083010101,8,2,3,1,,,,1,,2,3,2,1,11,,1,1,
108,108301,10830101,1083010101,9,2,3,2,1,10,,1,,2,3,2,1,11,,1,1,
108,108301,10830101,1083010101,10,1,4,2,1,9,,1,,1,4,1,,,,1,1,
108,108301,10830101,1083010101,11,2,3,2,2,,13,1,,2,3,1,,,,1,1,
108,108301,10830101,1083010101,12,1,14,2,2,,13,1,,1,14,1,,,,1,1,
108,108301,10830101,1083010101,13,2,11,1,,,,1,,2,11,2,2,,13,1,1,
108,108301,10830101,1083010101,14,1,96,1,,,,1,,1,96,2,1,18,,1,1,
108,108301,10830101,1083010101,15,2,16,2,2,,13,1,,2,16,1,,,,1,1,
108,108301,10830101,1083010101,16,2,16,2,1,18,,1,,2,16,2,1,11,,1,1,
108,108301,10830105,1083010505,1,1,1,2,1,9,,1,,2,1,1,,,,1,1,
108,108301,10830105,1083010505,2,1,1,2,1,11,,1,,1,1,2,2,,3,1,1,
108,108301,10830105,1083010505,3,2,6,2,1,10,,1,,2,6,1,,,,1,1,
108,108301,10830105,1083010505,4,1,6,2,1,11,,1,,1,6,1,,,,1,1,
108,108301,10830105,1083010505,5,2,8,1,,,,1,,2,8,2,1,11,,1,1,
108,108301,10830105,1083010505,6,2,8,1,,,,1,,2,8,1,,,,1,1,
108,108301,10830105,1083010505,7,2,8,2,1,11,,1,,2,3,2,1,11,,1,1,
108,108301,10830105,1083010505,8,2,3,1,,,,1,,2,3,1,,,,1,1,
108,108301,10830105,1083010505,9,2,3,2,1,10,,1,,2,4,2,2,,11,1,1,
108,108301,10830105,1083010505,10,2,4,2,1,9,,1,,2,3,1,,,,1,1,
108,108301,10830105,1083010505,11,2,3,2,1,10,,1,,1,14,1,,,,1,1,
108,108301,10830105,1083010505,12,1,14,2,2,,13,1,,2,11,1,,,,1,1,
108,108301,10830105,1083010505,13,2,11,1,,,,1,,1,96,1,,,,1,1,
108,108301,10830105,1083010505,14,1,96,1,,,,1,,2,16,1,,,,1,1,
108,108301,10830105,1083010505,15,2,16,2,2,,13,2,,2,16,2,1,11,,2,1,
108,108301,10830105,1083010505,16,2,16,2,2,,13,2,,,,,,,,,1,
108,108305,10830502,1083050204,1,1,96,2,1,96,,1,,1,96,2,1,3,,1,1,
108,108305,10830502,1083050204,2,2,3,1,,,,1,,2,3,1,,,,1,1,
108,108305,10830502,1083050204,3,2,96,1,,,,1,,2,4,1,,,,1,1,
108,108305,10830502,1083050204,4,2,6,2,2,,14,1,,2,6,2,1,11,,1,1,
108,108305,10830502,1083050204,5,2,14,2,1,14,,2,,2,14,2,1,11,,1,1,
108,108305,10830502,1083050204,6,2,8,2,1,4,,1,,2,8,1,,,,1,1,
108,108305,10830502,1083050204,7,1,1,2,2,,14,1,,1,1,2,1,11,,1,1,
108,108305,10830502,1083050204,8,1,14,2,2,,14,1,,1,14,2,1,9,,1,1,
108,108305,10830502,1083050204,9,2,8,2,2,,15,1,,2,8,2,1,11,,1,1,
108,108305,10830502,1083050204,10,2,3,2,2,,96,1,,2,3,2,1,11,,1,1,
108,108305,10830502,1083050204,11,,,,,,,,,2,12,1,,,,1,1,
110,110105,11010501,1101050107,1,,,,,,,,,1,6,1,,,,1,3,"Facility not open. Staff absenteeism."
110,110105,11010501,1101050107,2,,,,,,,,,2,6,2,2,,13,1,3,"Facility not open. Staff absenteeism."
110,110105,11010501,1101050107,3,,,,,,,,,2,8,2,1,9,,1,3,"Facility not open. Staff absenteeism."
110,110105,11010501,1101050107,4,,,,,,,,,1,8,1,,,,1,3,"Facility not open. Staff absenteeism."
110,110203,11020306,1102030601,1,1,1,2,1,3,,1,,1,1,1,,,,1,1,
110,110203,11020306,1102030601,2,1,1,2,1,10,,1,,1,1,1,,,,1,1,
110,110203,11020306,1102030601,3,1,96,2,1,1,,1,,1,5,1,,,,1,1,
110,110203,11020306,1102030601,4,1,5,1,,,,1,,1,6,1,,,,1,1,
110,110203,11020306,1102030601,5,1,6,2,1,9,,1,,2,3,2,1,96,,1,1,
110,110203,11020306,1102030601,6,2,3,1,,,,1,,1,14,2,2,,96,1,1,
110,110203,11020306,1102030601,7,1,11,2,1,5,,1,,1,14,2,1,11,,1,1,
110,110203,11020306,1102030601,8,1,14,2,1,11,,1,,1,3,1,,,,2,1,
110,110203,11020306,1102030601,9,1,14,1,,,,1,,1,96,2,2,,13,1,1,
110,110203,11020306,1102030601,10,1,16,1,,,,1,,1,11,1,,,,1,1,
110,110203,11020306,1102030601,11,1,16,1,,,,1,,1,5,2,1,9,,1,1,
110,110204,11020401,1102040107,1,1,6,1,,,,1,,1,6,2,2,,13,1,1,
110,110204,11020401,1102040107,2,2,8,2,2,,13,1,,2,8,1,,,,1,1,
110,110204,11020401,1102040107,3,1,16,2,1,18,,1,,2,3,1,,,,2,1,
110,110204,11020401,1102040107,4,1,96,1,,,,1,,1,96,1,,,,1,1,
110,110204,11020401,1102040107,5,,,,,,,,,1,16,1,,,,1,1,
110,110206,11020603,1102060309,1,1,1,1,,,,1,,,,,,,,,1,
110,110206,11020603,1102060309,2,2,5,1,,,,2,,,,,,,,,1,
110,110206,11020603,1102060309,3,2,5,2,1,5,,1,,,,,,,,,1,
110,110206,11020603,1102060309,4,1,8,1,,,,1,,,,,,,,,1,
110,110206,11020603,1102060309,5,1,11,1,,,,1,,,,,,,,,1,
110,110206,11020603,1102060309,6,1,12,2,1,5,,1,,,,,,,,,1,
110,110206,11020603,1102060309,7,2,6,2,2,,13,1,,,,,,,,,1,
110,110206,11020603,1102060309,8,1,16,1,,,,1,,,,,,,,,1,
110,110207,11020704,1102070403,1,2,6,1,,,,1,,2,6,1,,,,1,1,
110,110207,11020704,1102070403,2,2,8,1,,,,1,,2,8,1,,,,1,1,
110,110207,11020704,1102070403,3,1,16,1,,,,1,,1,96,1,,,,1,1,
110,110305,11030501,1103050102,1,2,96,1,,,,1,,,,,,,,,1,
110,110305,11030501,1103050102,2,2,6,2,1,11,,1,,,,,,,,,1,
110,110305,11030501,1103050102,3,2,8,2,2,,1,1,,,,,,,,,1,
110,110305,11030501,1103050102,4,2,8,2,1,11,,1,,,,,,,,,1,
110,110305,11030501,1103050102,5,1,96,1,,,,1,,,,,,,,,1,
110,110306,11030601,1103060102,1,1,2,1,,,,2,,1,2,1,,,,2,2,
110,110306,11030601,1103060102,2,1,9,1,,,,2,,1,9,1,,,,2,2,
110,110306,11030601,1103060102,3,2,6,1,,,,2,,2,6,1,,,,2,2,
110,110306,11030601,1103060102,4,2,5,1,,,,2,,2,5,1,,,,2,2,
110,110306,11030601,1103060102,5,2,5,1,,,,2,,2,5,1,,,,2,2,
110,110306,11030601,1103060102,6,2,8,1,,,,2,,2,8,1,,,,2,2,
110,110306,11030601,1103060102,7,2,8,1,,,,2,,2,8,1,,,,2,2,
110,110306,11030601,1103060102,8,2,8,1,,,,2,,2,8,1,,,,2,2,
110,110306,11030601,1103060102,9,2,8,1,,,,2,,2,8,1,,,,2,2,
110,110306,11030601,1103060102,10,2,14,1,,,,2,,2,14,1,,,,2,2,
110,110306,11030601,1103060102,11,2,10,1,,,,2,,2,10,1,,,,2,2,
110,110306,11030601,1103060102,12,2,5,1,,,,2,,2,5,1,,,,2,2,
111,111102,11110201,1111020105,,,,,,,,,,,,,,,,,2,
111,111202,11120204,1112020403,1,1,1,1,,,,1,,,,,,,,,1,
111,111202,11120204,1112020403,2,2,3,2,1,11,,1,,,,,,,,,1,
111,111202,11120204,1112020403,3,2,3,2,1,11,,1,,,,,,,,,1,
111,111202,11120204,1112020403,4,2,5,2,1,9,,1,,,,,,,,,1,
111,111202,11120204,1112020403,5,2,4,1,,,,1,,,,,,,,,1,
111,111202,11120204,1112020403,6,2,6,2,1,96,,1,,,,,,,,,1,
111,111202,11120204,1112020403,7,2,6,2,1,11,,1,,,,,,,,,1,
111,111202,11120204,1112020403,8,1,96,2,1,11,,1,,,,,,,,,1,
111,111202,11120204,1112020403,9,2,6,1,,,,2,,,,,,,,,1,
111,111202,11120204,1112020403,10,2,7,2,1,11,,1,,,,,,,,,1,
111,111202,11120204,1112020403,11,2,1,1,,,,1,,,,,,,,,1,
111,111202,11120204,1112020403,12,2,1,2,1,11,,1,,,,,,,,,1,
111,111202,11120204,1112020403,13,2,1,2,1,11,,1,,,,,,,,,1,
111,111202,11120204,1112020403,14,1,14,2,1,11,,1,,,,,,,,,1,
111,111202,11120204,1112020403,15,1,14,2,1,11,,1,,,,,,,,,1,
111,111202,11120204,1112020403,16,1,12,2,1,11,,1,,,,,,,,,1,
111,111202,11120204,1112020403,17,2,8,1,,,,1,,,,,,,,,1,
111,111202,11120204,1112020403,18,2,16,2,1,11,,1,,,,,,,,,1,
111,111202,11120204,1112020403,19,1,96,1,,,,1,,,,,,,,,1,
111,111202,11120204,1112020403,20,1,16,1,,,,1,,,,,,,,,1,
111,111202,11120206,1112020618,1,1,96,1,,,,1,,1,96,1,,,,1,1,
111,111202,11120206,1112020618,2,2,3,1,,,,1,,2,3,2,1,11,,1,1,
111,111202,11120206,1112020618,3,2,3,1,,,,1,,2,3,1,,,,1,1,
111,111202,11120206,1112020618,4,2,5,2,1,9,,1,,2,5,1,,,,1,1,
111,111202,11120206,1112020618,5,2,4,1,,,,1,,2,4,2,1,11,,1,1,
111,111202,11120206,1112020618,6,2,6,2,1,96,,1,,2,6,2,1,9,,1,1,
111,111202,11120206,1112020618,7,2,6,1,,,,1,,2,6,2,1,11,,1,1,
111,111202,11120206,1112020618,8,1,6,2,1,11,,1,,1,6,1,,,,1,1,
111,111202,11120206,1112020618,9,2,6,1,,,,1,,2,6,2,1,11,,1,1,
111,111202,11120206,1112020618,10,2,7,2,1,11,,1,,2,7,1,,,,1,1,
111,111202,11120206,1112020618,11,2,1,1,,,,1,,2,1,2,1,11,,1,1,
111,111202,11120206,1112020618,12,2,1,2,1,11,,1,,2,1,1,,,,1,1,
111,111202,11120206,1112020618,13,2,1,2,1,11,,1,,2,6,1,,,,1,1,
111,111202,11120206,1112020618,14,1,14,2,1,11,,2,,1,14,1,,,,1,1,
111,111202,11120206,1112020618,15,1,14,2,1,11,,1,,1,14,2,1,11,,1,1,
111,111202,11120206,1112020618,16,1,12,2,1,11,,1,,1,12,1,,,,1,1,
111,111202,11120206,1112020618,17,2,8,1,,,,1,,2,8,1,,,,1,1,
111,111202,11120206,1112020618,18,2,16,2,1,11,,1,,2,16,1,,,,1,1,
111,111202,11120206,1112020618,19,1,96,1,,,,1,,1,96,1,,,,1,1,
111,111202,11120206,1112020618,20,1,16,1,,,,1,,1,16,1,,,,1,1,
112,112102,11210203,1121020302,1,1,96,2,1,9,,1,,1,96,2,1,9,,1,1,
112,112102,11210203,1121020302,2,2,96,2,1,11,,1,,2,96,2,1,3,,1,1,
112,112102,11210203,1121020302,3,2,96,1,,,,1,,2,96,1,,,,1,1,
112,112102,11210203,1121020302,4,2,7,2,1,11,,1,,2,7,2,1,11,,1,1,
112,112102,11210203,1121020302,5,2,6,1,,,,1,,2,6,2,1,11,,1,1,
112,112102,11210203,1121020302,6,2,6,2,1,11,,1,,2,3,2,1,11,,1,1,
112,112102,11210203,1121020302,7,2,3,2,1,9,,1,,2,3,1,,,,1,1,
112,112102,11210203,1121020302,8,2,3,1,,,,1,,1,14,2,1,10,,1,1,
112,112102,11210203,1121020302,9,1,14,2,1,11,,1,,2,14,1,,,,1,1,
112,112102,11210203,1121020302,10,2,14,1,,,,1,,2,8,1,,,,1,1,
112,112102,11210203,1121020302,11,2,8,2,1,11,,1,,1,11,2,1,11,,1,1,
112,112102,11210203,1121020302,12,1,11,2,1,3,,1,,2,16,1,,,,1,1,
112,112102,11210203,1121020302,13,2,16,2,1,10,,1,,1,16,1,,,,1,1,
112,112102,11210203,1121020302,14,1,16,1,,,,1,,2,6,1,,,,1,1,
112,112104,11210402,1121040209,1,1,1,1,,,,1,,1,1,2,1,11,,1,1,
112,112104,11210402,1121040209,2,1,1,2,1,1,,1,,2,3,2,1,9,,1,1,
112,112104,11210402,1121040209,3,2,3,2,1,9,,1,,2,3,1,,,,1,1,
112,112104,11210402,1121040209,4,2,3,1,,,,1,,2,7,1,,,,1,1,
112,112104,11210402,1121040209,5,2,8,2,1,11,,1,,2,6,1,,,,1,1,
112,112104,11210402,1121040209,6,2,6,1,,,,1,,1,6,2,1,9,,1,1,
112,112104,11210402,1121040209,7,1,6,2,1,11,,1,,2,6,1,,,,1,1,
112,112104,11210402,1121040209,8,2,3,1,,,,1,,1,14,2,1,11,,1,1,
112,112104,11210402,1121040209,9,1,14,1,,,,1,,1,14,1,,,,1,1,
112,112104,11210402,1121040209,10,1,14,2,2,,96,1,,1,11,2,1,3,,1,1,
112,112104,11210402,1121040209,11,1,11,1,,,,1,,1,8,2,1,11,,1,1,
112,112104,11210402,1121040209,12,1,8,2,1,11,,1,,2,8,2,1,1,,1,1,
112,112104,11210402,1121040209,13,2,8,2,2,,96,1,,2,8,1,,,,1,1,
112,112104,11210402,1121040209,14,2,8,2,1,1,,1,,1,16,2,1,11,,1,1,
112,112104,11210402,1121040209,15,1,16,1,,,,1,,2,16,1,,,,1,1,
112,112104,11210402,1121040209,16,2,16,1,,,,1,,,,,,,,,1,
112,112203,11220301,1122030104,1,2,6,1,,,,1,,2,6,2,2,,13,1,1,
112,112203,11220301,1122030104,2,2,6,2,1,11,,1,,2,6,1,,,,1,1,
112,112203,11220301,1122030104,3,1,8,1,,,,1,,1,8,2,1,11,,1,1,
112,112203,11220301,1122030104,4,2,8,2,1,9,,1,,2,8,1,,,,1,1,
112,112203,11220301,1122030104,5,1,16,1,,,,1,,1,96,1,,,,1,1,
112,112203,11220301,1122030104,6,2,16,1,,,,1,,2,16,2,1,11,,1,1,
112,112204,11220403,1122040303,,,,,,,,,,,,,,,,,3,"They use the main Hospital KAYUNGA HOSPITAL"
113,113105,11310504,1131050402,1,2,6,1,,,,1,,2,3,2,2,,96,1,1,
113,113105,11310504,1131050402,2,2,4,1,,,,1,,2,6,1,,,,1,1,
113,113105,11310504,1131050402,3,2,8,1,,,,1,,2,8,1,,,,1,1,
113,113105,11310504,1131050402,4,2,16,1,,,,2,,2,16,2,2,,18,2,1,
113,113105,11310505,1131050505,1,1,2,1,,,,1,,,,,,,,,3,"The community members mainly go to Entebbe hospital"
113,113105,11310505,1131050505,2,2,96,2,1,10,,1,,,,,,,,,3,"The community members mainly go to Entebbe hospital"
113,113105,11310505,1131050505,3,2,96,1,,,,1,,,,,,,,,3,"The community members mainly go to Entebbe hospital"
113,113105,11310505,1131050505,4,2,1,2,1,1,,1,,,,,,,,,3,"The community members mainly go to Entebbe hospital"
113,113111,11311102,1131110205,1,2,3,1,,,,1,,2,3,1,,,,1,1,
113,113111,11311102,1131110205,2,2,6,1,,,,1,,2,6,2,1,11,,1,1,
113,113111,11311102,1131110205,3,2,8,1,,,,1,,2,8,1,,,,1,1,
113,113111,11311102,1131110205,4,2,8,2,2,,4,1,,2,8,1,,,,1,1,
113,113112,11311203,1131120307,1,1,96,1,,,,1,,1,1,2,1,11,,1,1,
113,113112,11311203,1131120307,2,1,1,1,,,,1,,1,1,2,1,11,,1,1,
113,113112,11311203,1131120307,3,1,1,2,1,11,,1,,1,6,1,,,,1,1,
113,113112,11311203,1131120307,4,2,13,2,1,11,,1,,2,6,1,,,,1,1,
113,113112,11311203,1131120307,5,2,12,1,,,,1,,1,6,1,,,,1,1,
113,113112,11311203,1131120307,6,1,12,1,,,,1,,2,6,2,1,11,,1,1,
113,113112,11311203,1131120307,7,2,6,1,,,,1,,2,13,2,1,11,,1,1,
113,113112,11311203,1131120307,8,1,6,1,,,,1,,2,12,1,,,,1,1,
113,113112,11311203,1131120307,9,2,5,1,,,,1,,1,12,1,,,,1,1,
113,113112,11311203,1131120307,10,1,6,2,1,2,,1,,2,16,1,,,,1,1,
113,113112,11311203,1131120307,11,1,96,2,1,11,,1,,2,8,1,,,,1,1,
113,113112,11311203,1131120307,12,2,6,2,1,11,,1,,2,8,1,,,,1,1,
113,113112,11311203,1131120307,13,2,4,1,,,,1,,2,3,2,1,11,,1,1,
113,113112,11311203,1131120307,14,2,3,1,,,,1,,2,3,1,,,,1,1,
113,113112,11311203,1131120307,15,2,3,2,1,11,,1,,2,14,1,,,,1,1,
113,113112,11311203,1131120307,16,2,3,2,1,10,,1,,2,8,1,,,,1,1,
113,113112,11311203,1131120307,17,2,11,1,,,,1,,2,8,1,,,,1,1,
113,113112,11311203,1131120307,18,2,14,1,,,,1,,2,8,2,1,10,,1,1,
113,113112,11311203,1131120307,19,2,8,1,,,,1,,1,96,1,,,,1,1,
113,113112,11311203,1131120307,20,2,8,1,,,,1,,2,3,2,1,11,,1,1,
113,113112,11311203,1131120307,21,2,8,1,,,,1,,2,12,2,1,10,,1,1,
113,113112,11311203,1131120307,22,2,16,1,,,,1,,2,8,1,,,,1,1,
113,113112,11311203,1131120307,23,1,96,1,,,,1,,1,6,2,1,10,,1,1,
113,113113,11311302,1131130204,,,,,,,,,,,,,,,,,3,"Hospital Level"
113,113113,11311306,1131130602,1,1,2,1,,,,2,,1,2,1,,,,2,1,
113,113113,11311306,1131130602,2,1,1,2,1,11,,2,,1,1,1,,,,2,1,
