"id_hh","wgt","ea","rural"
"H42410-04-01",NA,424,1
"H42501-04-01",NA,425,2
"H42502-04-01",NA,425,2
"H42503-04-01",NA,425,2
"H42504-04-01",NA,425,2
"H42505-04-01",NA,425,2
"H42506-04-01",NA,425,2
"H42507-04-01",NA,425,2
"H42508-04-01",NA,425,2
"H42509-04-01",NA,425,2
"H42510-04-01",NA,425,2
"H42601-04-01",NA,426,2
"H42602-04-01",NA,426,2
"H42603-04-01",NA,426,2
"H42604-04-01",NA,426,2
"H42605-04-01",NA,426,2
"H42606-04-01",NA,426,2
"H42607-04-01",NA,426,2
"H42608-04-01",NA,426,2
"H42609-04-01",NA,426,2
"H42610-04-01",NA,426,2
"H42701-04-01",NA,427,2
"H42702-04-01",NA,427,2
"H42703-04-01",NA,427,2
"H42704-04-01",NA,427,2
"H42705-04-01",NA,427,2
"H42706-04-01",NA,427,2
"H42707-04-01",NA,427,2
"H42708-04-01",NA,427,2
"H42709-04-01",NA,427,2
"H42710-04-01",NA,427,2
"H42801-04-01",NA,428,2
"H42802-04-01",NA,428,2
"H42803-04-01",NA,428,2
"H42804-04-01",NA,428,2
"H42805-04-01",NA,428,2
"H42806-04-01",NA,428,2
"H42807-04-01",NA,428,2
"H42808-04-01",NA,428,2
"H42809-04-01",NA,428,2
"H42810-04-01",NA,428,2
"H42901-04-01",NA,429,1
"H42902-04-01",NA,429,1
"H42903-04-01",NA,429,1
"H42904-04-01",NA,429,1
"H42905-04-01",NA,429,1
"H42906-04-01",NA,429,1
"H42907-04-01",NA,429,2
"H42908-04-01",NA,429,1
"H42909-04-01",NA,429,1
"H42910-04-01",NA,429,1
"H43001-04-01",NA,430,2
"H43002-04-01",NA,430,2
"H43003-04-01",NA,430,2
"H43004-04-01",NA,430,2
"H43005-04-01",NA,430,2
"H43006-04-01",NA,430,2
"H43007-04-01",NA,430,2
"H43008-04-01",NA,430,2
"H43009-04-01",NA,430,2
"H43010-04-01",NA,430,2
